Saint Kitts and Nevis,4.8,5.1,5.7,5.7,5.7,5.6,5.7,5.6
Saint Lucia,4.9,5.6,6.6,6.9,6.9,7.3,5.8,6.0
Saint Vincent and the Grenadines,3.8,3.7,4.4,4.3,4.5,4.4,4.2,4.2
Samoa,5.5,5.2,5.3,5.4,4.9,6.1,6.0,5.6
San Marino,5.1,4.1,5.8,6.5,7.1,7.0,6.9,6.8
Sao Tome and Principe,9.7,12.1,5.3,5.5,7.3,9.1,8.9,9.8
Saudi Arabia,4.2,3.4,3.5,3.6,3.9,4.4,5.1,5.8
Senegal,4.6,4.6,4.0,4.0,3.8,3.8,3.9,4.0
Serbia,6.5,8.7,10.1,9.7,9.9,9.9,9.8,9.4
Seychelles,4.6,3.9,3.6,3.5,4.4,3.5,3.4,3.4
Sierra Leone,9.9,9.8,9.2,10.6,8.9,11.6,19.7,18.3
Singapore,3.4,3.0,3.2,3.2,3.4,3.7,3.9,4.3
Slovakia,5.3,6.6,7.8,7.4,7.6,7.5,6.9,6.9
Slovenia,7.8,8.0,8.6,8.5,8.7,8.8,8.5,8.5
Solomon Islands,5.8,10.1,7.4,7.5,9.3,6.8,8.4,8.0
South Africa,7.4,6.7,7.4,7.5,7.8,7.7,7.9,8.2
South Sudan,,,,,2.6,2.1,2.1,2.5
Spain,6.8,7.7,9.0,9.1,9.1,9.0,9.1,9.2
Sri Lanka,4.1,3.8,3.0,2.9,2.6,2.8,2.8,3.0
Sudan,3.6,4.1,5.3,6.1,5.3,6.3,5.3,6.3
Suriname,8.4,7.7,5.4,5.6,5.7,5.7,5.8,6.5
Sweden,7.4,8.3,8.5,10.7,10.9,11.1,11.1,11.0
Switzerland,9.3,10.3,10.7,10.8,11.1,11.4,11.6,12.1
Syrian Arab Republic,4.6,4.1,3.4,3.3,3.6,,,
Tajikistan,4.3,5.2,5.8,6.0,6.0,6.3,6.7,6.9
Tanzania (United Republic of),,,,,7.7,6.6,6.4,6.1
Thailand,3.2,3.4,3.6,3.8,3.5,3.5,3.7,3.8
The former Yugoslav Republic of Macedonia,3.9,8.4,7.0,6.6,6.4,6.5,6.2,6.1
Timor-Leste,,1.3,1.3,1.2,1.2,1.6,2.3,3.1
Togo,3.8,4.2,6.3,6.2,6.1,6.6,6.5,6.6
Tonga,4.1,4.6,5.0,4.5,5.0,5.0,5.2,5.9
Trinidad and Tobago,4.0,4.9,5.2,5.1,5.2,5.1,5.2,6.0
Tunisia,5.0,5.4,5.9,6.4,6.6,6.9,6.8,6.7
Turkey,4.6,4.9,5.1,4.7,4.5,4.4,4.3,4.1
Turkmenistan,6.9,9.6,5.0,4.9,4.8,5.2,5.5,6.3
Tuvalu,24.2,11.1,14.4,13.7,13.0,13.8,14.7,15.0
Uganda,8.0,11.3,10.8,8.6,7.8,7.2,7.3,7.3
Ukraine,5.3,6.1,6.4,6.2,6.8,6.9,6.1,6.1
United Arab Emirates,3.5,2.3,3.9,3.7,3.4,3.6,3.7,3.5
United Kingdom,6.0,7.2,8.5,8.5,8.5,9.9,9.8,9.9
United States,12.5,14.5,16.4,16.4,16.4,16.3,16.5,16.8
Uruguay,9.1,8.6,8.4,8.3,8.9,9.1,9.1,9.2
Uzbekistan,5.3,5.3,5.5,5.6,6.0,5.9,5.9,6.2
Vanuatu,1.4,1.9,2.8,2.3,2.7,5.4,3.6,3.5
Venezuela (Bolivarian Republic of),4.4,4.0,4.5,4.8,3.7,3.5,3.6,3.2
Viet Nam,4.4,5.0,5.9,5.8,6.5,6.4,5.8,5.7
Yemen,4.1,4.6,5.2,5.0,5.7,5.8,5.6,6.0
Zambia,7.9,7.4,4.6,4.6,4.8,5.1,5.1,5.4
Zimbabwe,,,11.6,9.3,8.3,7.7,8.9,10.3
