Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Gender] Share of seats in parliament (% held by women),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
CIV_SWZ,0.6818851214516678,0.6816829903047769,0.8964553947937327,0.40973885169440294,0.04494882137863787,0.5464171609500927,0.5500167629942094,0.18020051504153328,0.6358402826970472
CIV_SYC,,,1.6435015571218434,,1.7350245052154252,2.4082830427059636,2.407620547446352,0.8256812365332997,1.5162345202775735
CIV_SYR,1.182738794730327,0.8041729026251663,1.0159827807662305,0.5358123445234503,0.14383622841164145,2.5364549693485787,2.53215264472806,0.11667000779653491,0.46193524811323977
CIV_TCD,,,0.747046162328111,,0.5034267994407451,0.047221236131489874,0.04151069909390248,0.0980954103393109,0.8314834466038311
CIV_TGO,0.1991345929903101,0.5219135394520946,0.7171643158349862,0.28366535886535615,0.6113039707494763,0.6206219605852907,0.6226604864085392,0.08113599526967152,0.6141021533740717
CIV_THA,1.4120452957494714,1.0118731887336527,1.0757464737524791,0.8509960765960681,0.12585669986018622,2.307094679567058,2.31422147448507,0.3367655278114104,0.951043157880199
CIV_TJK,0.8870540960477443,1.9012564651469166,1.0458646272593548,2.458433110166419,0.46746774233783484,1.6729809372299136,1.6708056385295795,0.09389593613159075,0.7771381232963911
CIV_TKM,,,,,0.8989764275727591,1.5650466832150798,1.5670288907948238,0.08011304642420125,0.34237553683687116
CIV_TLS,,,,,,0.8499822503668113,0.8509693314250037,0.31307618612683474,0.907566899234247
CIV_TON,1.6896268496147515,2.1941671250435006,2.1514929475049587,1.9856575120574922,0.7101913777824793,2.327332352194839,2.324599149258547,0.07914393699165034,0.3369410045061272
CIV_TTO,1.8465207713646938,1.8000691462735512,1.4940923246562212,1.891102392435707,1.0248331274329452,2.1182097350410998,2.1170456537890336,0.5856112943252935,1.2879841623863268
CIV_TUN,1.3999765325379374,1.0864322657982382,1.5837378641355948,0.5042939713161886,0.11686693558445882,2.5162172967207974,2.5217749699545835,0.19570626596234636,0.6684474766815112
CIV_TUR,1.4060109141437043,0.9000345731367756,0.9861009342731062,0.7249225837670209,0.5034267994407451,2.0912261715373917,2.0962903042420824,0.5761893970643827,1.2771150977248382
CIV_TUV,,,,,0.026969292827182856,1.5785384649669347,1.5774065655682996,0.08872735249131958,0.3695481984905912
CIV_TZA,0.09655010569227152,0.07988472542634106,0.32870031142436895,0.4412572249016651,0.8540276061941212,0.19563083540188497,0.19717582069603723,0.07957465229500638,0.5977985563818392
CIV_UGA,0.2293065010191453,0.3195389017053638,0.35858215791749304,0.25214698565809424,0.9079661918484868,0.33054865292042646,0.3320855927512212,0.10100273863696341,0.880394237580527
CIV_UKR,1.6413517967686158,2.252749257022817,1.8526744825737143,2.363877990544634,0.37757009958055887,2.0170213719021937,2.0236465808277524,0.0852816300644722,0.3586791338291032
CIV_URY,2.0275522195377023,1.8959308167851605,2.09172925451871,1.5128819139485654,0.09888740703300336,2.7051022412467556,2.7085731158771447,0.5416244939700701,1.2336388390788868
CIV_USA,2.9568469868258154,3.152783830159593,2.779011723860572,3.120318947518916,0.2876724568232828,2.9412084219042027,2.947259635667086,2.1090513222951843,2.206420126282061
CIV_UZB,,,1.2550375527112256,,0.1797952855145517,1.9293247905151425,1.930247507866471,0.031657574796660204,0.1902086315760395
CIV_VCT,,,1.7929107895874656,,0.13484646413591383,2.3475700248226206,2.345354498805497,0.19785984247912597,0.6738820090122551
CIV_VEN,1.6473861783743835,1.1396887494157988,1.2251557062181013,0.9455511962178534,0.15282599268736896,2.4352666062096726,2.4387535717667785,0.6714313185189607,1.3749366796782303
CIV_VNM,0.893088477653512,0.7562420673693616,0.7470461623281105,0.6618858373524975,1.6361370981824215,2.543200860224505,2.542530319501535,0.03510329722350758,0.21738129322975974
CIV_VUT,,,,,,1.8888494452595794,1.888736808772569,0.02239719577450794,0.13042877593785596
CIV_WSM,1.442217203778306,1.794743497911795,1.5837378641355948,1.7965472728139216,0.3506008067533761,2.097972062413319,2.0962903042420824,0.05453932528744343,0.24455395488347986
CIV_YEM,0.21723773780761158,0.1704207475761943,0.3287003114243685,0.5988490909379736,,1.2142603576668725,1.2141879484966518,0.023527823445817164,0.1141251789456239
CIV_ZAF,1.5266985462590439,1.9704898938497455,1.9423200220530878,1.7650288996066599,1.4113929912892318,1.2007685759150184,1.203810273723176,0.3386499072635925,0.951043157880199
CIV_ZMB,0.16896268496147515,0.9532910567543363,0.7769280088212349,1.008587942632377,0.15282599268736896,0.48570414306674925,0.48775071435335615,0.04673261041411736,0.29889927819091955
CIV_ZWE,0.41033794919215394,1.0438270789041892,0.9861009342731062,0.9770695694251154,0.6023142064737486,0.006745890875927252,0.0,0.02390469933625361,0.1412978405993437
CMR_COD,0.5310255813074938,0.3035619566200962,0.1195273859724979,0.40973885169440305,,0.05396712700741668,0.041510699093902925,0.09098860783393814,1.0379956751721027
CMR_COG,0.5008536732786586,0.5911469681549232,0.8665735483006083,0.28366535886535593,,0.26983563503708297,0.28019721888384264,0.10692507405810736,0.5054115067591909
CMR_COL,1.3275639532687338,0.8787319796897513,1.105628320245604,0.5988490909379738,0.37757009958055887,2.1317015167929534,2.1378010033359836,0.32949720706727925,1.054299272164334
CMR_COM,,,0.26893661843811967,,0.49443703516501714,0.991645958761279,1.0066344530271385,0.051362799925193436,0.42389352179803175
CMR_CPV,,,,,0.49443703516501747,1.8888494452595794,1.899114483546044,0.050609048144320656,0.27716114886794363
CMR_CRI,1.6594549415859174,1.1716426395863353,1.195273859724977,1.0401063158396389,0.9169559561242143,2.8400200587652957,2.8434828879323293,0.3601856724313886,1.1032100631410307
CMR_CUB,1.490492256624442,1.560414969994528,1.374564938683724,1.5759186603630893,1.5462394554251457,2.73883169562639,2.750083814971048,0.06907596677570582,0.358679133829103
CMR_CYP,2.2327211941337795,1.7095331241236975,1.6136197106287191,1.607437033570351,0.017979528551455237,2.9074789675245665,2.916126611346658,1.2677566560152327,1.9673007037293258
CMR_CZE,2.124102325229974,1.8746282233381364,1.8227926360805906,1.7335105263993982,0.74615043488539,2.536454969348578,2.5425303195015347,0.9359981936053349,1.7444848781688211
CMR_DEU,2.5465090376336623,2.279377498831597,2.5997206449018258,1.7650288996066599,1.7889630908697907,2.860257731393078,2.874615912252756,1.720546118668144,2.2009855939513168
CMR_DJI,0.3922348043748529,0.9000345731367756,1.2849193992043504,0.47277559810892666,,0.7757774507316126,0.7783256080106737,0.020889692212762156,0.146732372930088
CMR_DMA,,,1.4044467851768483,,0.3416110424776485,2.7793070408819527,2.7812168392914747,0.2580523061231159,0.9130014315649908
CMR_DNK,2.540474656027895,2.2740518504698413,2.5100751054224517,1.828065646021183,2.4631954115493597,2.7455775865023173,2.750083814971048,1.9556628348875573,2.298807175904709
CMR_DOM,1.321529571662966,1.0118731887336532,1.4343286316699726,0.5358123445234502,0.395549628132014,2.124955625917027,2.1274233285625086,0.2398545845563283,0.8749597052497828
CMR_DZA,1.1767044131245594,0.5911469681549232,0.9263372412868576,0.25214698565809424,0.2157543426174624,2.010275481026267,2.013268906054277,0.3598626359538717,1.1032100631410307
CMR_ECU,1.4844578750186745,1.187619584671603,1.4940923246562212,0.7879593301815446,0.17080552123882442,2.3205864613189124,2.334976824032022,0.28249539958856446,0.9619122225416867
CMR_EGY,1.019810491374618,0.5059365943668264,1.0458646272593548,0.03151837320726192,0.32363151392619316,1.882103554383653,1.8887368087725689,0.23920851160129442,0.8695251729190389
CMR_ERI,,,1.045864627259355,,1.384423698462049,0.41149934343155126,0.4151069909390259,0.028911764737766132,0.2119467608990162
CMR_ESP,2.341340063037585,1.8852795200616481,2.5100751054224517,1.1346614354614242,1.2855362914290454,3.0154132215394003,3.019903359081414,1.2896154576605456,1.9836043007215578
CMR_EST,1.985311548297333,2.130259344702427,1.9423200220530878,2.0802126316792777,0.47645750661356234,2.037259044529975,2.0444019303747036,0.6363818607083727,1.472758261631622
CMR_ETH,,,1.1952738597249764,,,0.0809506905111248,0.08302139818780474,0.09281914787320089,1.0814719338180545
CMR_FIN,2.4740964583644587,2.2101440701287682,2.868657263339946,1.4183267943267803,2.508144232927998,2.8467659496412234,2.8538605627058042,1.4733693739547653,2.0814258826749494
CMR_FJI,1.5266985462590439,1.7947434979117953,1.7032652501080925,1.6704737799848743,0.017979528551455237,1.8078987547484544,1.816093085358239,0.20523584204909623,0.7934417202886228
CMR_FRA,2.486165221575993,2.1142823996171596,2.5399569519155767,1.5128819139485654,0.30565198537473803,2.968191985407911,2.9783926599875126,1.6113597892674183,2.152074802974621
CMR_FSM,,,,,0.49443703516501714,1.8078987547484544,1.816093085358239,0.027242742937262032,0.16303596992231972
CMR_GAB,1.2973920452398988,0.937314111669068,1.464210478163097,0.37822047848714124,0.35959057102910363,1.092834321900185,1.100033525988419,0.9444509814336948,1.7553539428303098
CMR_GBR,2.5766809456624973,2.460449543131304,2.420429565943079,2.2378044977155866,0.5393858565436555,2.8535118405171502,2.8642382374792796,1.5050269487514254,2.097729479667181
CMR_GEO,,,1.195273859724977,,0.11686693558445882,2.2193980981800063,2.2312000762972652,0.03709535550152865,0.21194676089901565
CMR_GHA,0.3258566067114166,0.33019019842887587,0.1494092324656222,0.44125722490166486,0.30565198537473803,0.7892692324834678,0.7990809575576256,0.01302913792651661,0.08695251729190367
CMR_GIN,0.6939538846632018,1.0065475403718973,0.9562190877799819,0.9455511962178532,0.12585669986018633,0.20912261715373903,0.2179311702429887,0.06175380661865504,0.5488877654051434
CMR_GMB,0.34999413313448446,0.6337521550489729,0.3884640044106178,0.7879593301815445,0.32363151392619316,0.5261794883223108,0.5396390882207343,0.051685836402710406,0.42932805412877606
CMR_GNB,,,0.4183458509037421,,0.395549628132014,0.20912261715373903,0.2179311702429887,0.048778508105058016,0.39672086014431196
CMR_GNQ,,,,,0.2876724568232829,0.202376726277812,0.20755349546951285,0.2135271116386976,0.8097453172808549
CMR_GRC,2.142205470047275,1.5550893216327721,1.733147096601217,1.2292165550832097,0.06292834993009322,2.9547002036560563,2.9680149852140363,1.1170062998406605,1.8749136541066778
CMR_GRD,,,1.9722018685462126,,,2.0912261715373917,2.096290304242082,0.2719967140692638,0.9401740932187108
CMR_GTM,0.6094725421824642,0.09053602214985323,0.11952738597249768,0.25214698565809435,0.6202937350252038,1.7336939551132573,1.7434493619439093,0.17853149324102913,0.722792799988951
CMR_GUY,1.037913636191919,1.0544783756277016,1.0458646272593548,0.9455511962178536,,1.5448090105872994,1.5566512160213477,0.095241921454578,0.4619352481132396
CMR_HKG,2.3775463526721863,1.736161365932478,1.9423200220530878,1.3868084211195186,,3.1300933664301605,3.1340577815896475,1.6835584419924545,2.1846819969590854
CMR_HND,0.7180914110862697,0.2609567697260472,0.6574006228487376,0.12607349282904712,,2.0844802806614644,2.096290304242082,0.045871179807405627,0.2554230195449676
CMR_HRV,1.792211336912791,1.304783848630237,1.2849193992043504,1.1976981818759473,0.14383622841164145,2.570184423728213,2.5736633438219614,0.6567869982048594,1.4944963909545979
CMR_HTI,0.054309434451902616,0.10118731887336607,0.1494092324656222,0.31518373207261774,,0.7622856689797586,0.7679479332371979,0.033326596597164304,0.24998848721422395
CMR_HUN,1.9611740218742657,1.9119077618704283,1.7630289430943413,1.8595840192284454,0.5214063279922003,2.1924145346762978,2.2000670519768386,0.6793457122181258,1.5216690526083179
CMR_IDN,1.013776109768851,0.6390778034107282,0.9861009342731062,0.25214698565809424,0.5214063279922003,1.6662350463539868,1.6708056385295793,0.2192879288210831,0.8260489142730868
CMR_IND,0.30775346189411534,0.0585821319793165,0.298818464931244,0.15759186603630904,0.15282599268736918,1.2210062485427997,1.2245656232701265,0.009529576086749758,0.06521438796892798
CMR_IRL,2.3353056814318185,2.0077694323820383,1.8526744825737147,1.9541391388502305,0.7281709063339348,2.73883169562639,2.750083814971048,1.3623525045147766,2.0216460270367658
CMR_IRN,1.3939421509321706,0.8361267927957026,1.255037552711226,0.37822047848714124,0.06292834993009322,2.023767262778121,2.0340242556012273,0.5554073836774596,1.3803712120089742
CMR_IRQ,0.9655010569227158,0.2609567697260472,0.47810954388999105,0.031518373207261696,0.07191811420582073,2.0170213719021937,2.023646580827752,0.3004239240907546,0.9999539488568941
CMR_ISL,2.5223715112105936,2.188841476681744,2.7192480308743234,1.4813635407413037,1.779973326594063,3.06263445767089,3.0717917329487925,1.4569483530143208,2.075991350344206
CMR_ISR,2.492199603181759,2.3379596308109134,2.09172925451871,2.332359617337372,0.1708055212388242,2.968191985407911,2.9783926599875126,1.1608315819571253,1.9020863157603978
CMR_ITA,2.365477589460653,1.7627896077412584,2.2112566404912077,1.1976981818759473,0.395549628132014,3.0154132215394003,3.030281033854891,1.7041789371406193,2.1955510616205727
CMR_JAM,1.4422172037783056,1.0544783756277016,1.255037552711226,0.7879593301815446,0.6023142064737487,2.3340782430707656,2.345354498805497,0.3079614418994832,1.0108230135183822
CMR_JOR,1.6111798887397817,1.6402996954208693,1.5239741711493462,1.5759186603630893,0.3506008067533761,2.2463816616837136,2.251955425844217,0.23301697911555308,0.8586561082575508
CMR_JPN,2.5706465640567293,2.1196080479789154,2.151492947504959,1.8911023924357069,0.18878504979027932,3.197552275189431,3.206701505003977,1.7083245719354199,2.1955510616205727
CMR_KAZ,1.490492256624442,1.6669279372296497,1.464210478163097,1.7019921531921365,0.5214063279922003,1.423382974820611,1.4321191187396396,0.36643104433004947,1.1140791278025186
CMR_KEN,0.18706582977877573,0.27693371481131523,0.4183458509037419,0.126073492829047,0.23373387116891742,0.31031098029264514,0.3217079179777451,0.010929400822656476,0.07064892029967229
CMR_KGZ,0.929294767288114,1.411296815865358,1.0458646272593548,1.5759186603630893,0.07191811420582073,1.7067103916095483,1.7123163376234827,0.027350421763100874,0.2010776962375278
CMR_KHM,0.15085954014417413,0.22367723119375515,0.02988184649312431,0.40973885169440305,0.017979528551455237,0.6880808693445615,0.6953042098228688,0.06573792317469729,0.5977985563818387
CMR_KIR,,,1.0458646272593548,,0.49443703516501714,1.4098911930687579,1.4217414439661646,0.0058684960082243665,0.03804172631520819
CMR_KNA,,,1.733147096601217,,0.6922118492310245,2.037259044529975,2.0444019303747036,0.807806551444029,1.641228763884686
CMR_KOR,2.2809962469799157,2.2634005537463295,2.4801932589293276,1.828065646021183,0.23373387116891742,2.6106597689837763,2.6255517176893397,0.8639072197061377,1.6901395548613813
CMR_KWT,2.130136706835741,1.1982708813951157,1.8526744825737147,0.5042939713161884,0.49443703516501714,2.4217748244578186,2.428375896993303,4.917799654892063,2.842260408979108
CMR_LAO,0.156893921749941,0.05858213197931694,0.1494092324656222,0.22062861245083243,,0.796015123359394,0.7990809575576256,0.00856046665419885,0.05434532330744002
CMR_LBN,,,1.8526744825737147,,0.2966622210990104,2.428520715333745,2.438753571766778,0.5625141861828323,1.391240276670462
CMR_LBR,,,,0.37822047848714135,,0.2158685080296665,0.2179311702429887,0.10347935163125987,1.3912402766704624
CMR_LBY,1.7680738104897225,1.2888069035449683,2.3905477194499545,0.18911023924357062,,2.1317015167929534,2.1378010033359836,0.9845613440587149,1.7825266044840298
CMR_LCA,,,1.733147096601217,,0.7821094919883005,2.239635770807787,2.251955425844217,0.42043197548829797,1.201031645094422
CMR_LIE,,,,1.6704737799848743,0.14383622841164145,2.9074789675245665,2.916126611346658,4.823203806392518,2.842260408979108
CMR_LKA,1.4482515853840734,1.624322750335601,1.464210478163097,1.5759186603630893,0.026969292827182745,2.0574967171577563,2.0651572799216553,0.1324449557819456,0.5869294917203509
CMR_LSO,0.34999413313448424,0.43670316566399736,0.7769280088212354,0.09455511962178531,0.503426799440745,0.4182452343074783,0.42548466571250176,0.020782013386923204,0.12499424360711164
CMR_LTU,1.822383244941626,1.8746282233381364,1.7032652501080925,1.828065646021183,1.0697819488115834,2.1317015167929534,2.1378010033359836,0.44482122954082703,1.23907337140963
CMR_LUX,2.437890168729856,1.7095331241236975,1.5538560176424705,1.6704737799848743,1.294526055704773,2.8332741678893694,2.8434828879323293,3.0292207285021893,2.64118271274158
CMR_LVA,1.6292830335570827,1.5870432118033084,1.5239741711493462,1.4813635407413037,0.30565198537473803,1.9563083540188502,1.961380532186899,0.385059481200193,1.146686321786982
CMR_MAR,0.48878491006712466,0.19704898938497473,0.11952738597249768,0.4412572249016652,0.4404984495106521,1.861865881755871,1.8679814592256174,0.09421897260910761,0.4565007157824956
CMR_MCO,,,,,0.0,,,,
CMR_MDA,1.0318792545861517,1.2941325519067244,1.0458646272593548,1.3868084211195186,0.07191811420582073,1.780915191244747,1.7849600610378125,0.011683152603529368,0.07064892029967174
CMR_MDG,,,0.11952738597249768,,0.17080552123882442,0.6948267602204876,0.6953042098228688,0.05362405526781211,0.451066183451752
CMR_MDV,0.8810197144419775,0.1970489893849745,0.7769280088212354,0.34670210527987966,0.06292834993009322,1.8348823182521627,1.8472261096786657,0.2837337060857127,0.9673467548724308
CMR_MEX,1.5749735991051792,0.937314111669068,1.1355101667387284,0.6618858373524974,0.74615043488539,2.482487842341161,2.4906419456341564,0.6021938335044965,1.434716535316414
CMR_MHL,,,,,,,,0.07101418564080741,0.36411366615984764
CMR_MKD,,,1.255037552711226,,0.20676457834173445,2.381299479202255,2.3868651978994,0.2859411220154118,0.9673467548724308
CMR_MLI,0.8508478064131428,1.1237118043305308,1.045864627259355,1.0716246890469008,0.5933244421980209,0.28332741678893725,0.2801972188838433,0.052762624661100266,0.4401971187902636
CMR_MLT,2.087896035595372,1.5124841347387235,1.8825563290668392,1.0401063158396389,0.017979528551455237,2.893987185772713,2.8953712617997076,1.0398005817141118,1.820568330799238
CMR_MMR,0.07241257926920386,0.22367723119375515,0.11952738597249768,0.47277559810892666,,1.2007685759150184,1.2038102737231757,0.07009891562117598,0.6575784120200232
CMR_MNE,,,,,,2.4959796240930157,2.5010196204076314,0.4044416698512094,1.1792935157714468
CMR_MNG,0.8810197144419775,0.7881959575398979,0.3287003114243692,1.1346614354614242,0.20676457834173456,1.261481593798362,1.2660763223640297,0.11613161366734015,0.5325841684129109
CMR_MOZ,0.9413635304996477,0.8308011444339471,0.747046162328111,0.7879593301815445,1.761993798042608,0.29681919854079086,0.29057489365731826,0.10057202333360737,1.2934186947170705
CMR_MRT,0.030171908028835404,0.5006109460050707,0.4183458509037421,0.5042939713161886,0.4404984495106521,1.0523589766446229,1.0585228268945168,0.023797020510414657,0.1412978405993437
CMR_MUS,1.4120452957494707,0.9586167051160923,1.2849193992043504,0.5673307177307121,0.1797952855145516,2.1721768620485165,2.179311702429887,0.390766458969659,1.15755538644847
CMR_MWI,0.1086188689038059,0.21302593447024276,0.9861009342731062,0.5042939713161886,0.008989764275727508,0.32380276204449987,0.3217079179777458,0.03962580790874459,0.3043338105216633
CMR_MYS,1.7137643760378196,1.2089221781186272,1.1653920132318527,1.1346614354614242,0.42251892095919685,2.3475700248226197,2.355732173578973,0.7125646299894511,1.554276246592782
CMR_NAM,0.9232603856823463,0.9053602214985316,1.4044467851768483,0.37822047848714124,1.0518024202601282,0.9241870500020091,0.9339907296128087,0.1996365431054692,0.7771381232963909
CMR_NER,1.1103262154611229,1.2888069035449696,1.374564938683724,1.0716246890469008,0.3955496281320141,0.16864727189817708,0.15566512160213497,0.08765056423292983,0.961912222541687
CMR_NGA,,,0.05976369298624862,,,0.3777698890519161,0.37359629184512366,0.016959415069639383,0.10325611428413572
CMR_NIC,0.7301601742978031,0.3994236271317052,0.6872824693418619,0.126073492829047,0.4674677423378347,1.9495624631429238,1.9510028574134224,0.031173020080384806,0.17933956691455166
CMR_NLD,2.673231051354768,2.4870777849400842,2.808893570353697,1.9541391388502305,2.049666254865891,2.9277166401523482,2.9368819608936096,1.8899787511257795,2.271634514250989
CMR_NOR,2.8482281179220106,2.630870290707498,2.62960249139495,2.3638779905446334,2.768847396924098,2.968191985407911,2.9783926599875126,2.791896596353077,2.5759683247726524
CMR_NPL,0.02413752642306788,0.1704207475761943,0.4183458509037419,0.6618858373524975,0.09888740703300347,1.092834321900185,1.100033525988419,0.05173967581562988,0.42932805412877606
CMR_NRU,,,,,,,,,
CMR_NZL,2.6430591433259334,2.7693371481131557,3.0180664958055674,2.2693228709228483,2.1215843690717113,2.90073307664864,2.9057489365731826,1.1877512884168704,1.918389912752629
CMR_OMN,,,0.836691701807484,,,2.1924145346762978,2.2000670519768386,2.0889153818632953,2.347717966881405
CMR_PAK,0.0905157240865051,0.5538674296226311,0.5976369298624884,0.4412572249016652,0.2696929282718281,1.2884651573020696,1.2972093466844563,0.05405477057116803,0.2934647458601757
CMR_PAN,1.6775580864032178,1.326086442077261,1.314801245697475,1.1976981818759473,0.36858033530483114,2.5836762054800673,2.594418693368913,0.3828520652704939,1.1412517894562386
CMR_PER,1.3999765325379374,1.2941325519067244,1.4940923246562212,0.9770695694251151,0.4674677423378347,2.0170213719021937,2.023646580827752,0.22117230827326523,0.8314834466038308
CMR_PHL,1.1404981234899574,1.0917579141599942,1.1653920132318527,0.9140328230105915,0.5393858565436555,1.774169300368819,1.7849600610378125,0.11370884008596305,0.5271496360821669
CMR_PLW,,,,2.1117310048865394,0.20676457834173445,1.7067103916095483,1.7123163376234827,0.5456086105261124,1.3695021473474867
CMR_PNG,0.07844696087497072,0.4686570558345342,0.4482276973968664,0.40973885169440305,0.3416110424776484,1.180530903287237,1.1934325989496999,0.023473984032897688,0.1412978405993437
CMR_POL,2.0335866011434693,2.098305454531891,1.9722018685462126,1.9856575120574922,0.6382732635766588,2.381299479202255,2.3868651978994,0.5540075589415528,1.3803712120089742
CMR_PRK,,,,,1.3035158199805008,1.5785384649669347,1.5877842403417746,,
CMR_PRT,2.118067943624207,1.624322750335601,2.5399569519155767,0.6618858373524974,0.6652425564038418,2.7320858047504633,2.7397061401975726,1.1295508830509018,1.8857827187681657
CMR_PRY,1.1827387947303263,0.8094985509869222,1.0458646272593548,0.5042939713161884,0.0,2.050750826281829,2.0547796051481786,0.20690486384960038,0.7934417202886228
CMR_PSE,,,1.0159827807662305,,,2.138447407668881,2.1481786781094603,0.0802207252500402,0.4021553924750556
CMR_QAT,2.2809962469799157,1.326086442077261,1.8526744825737147,0.724922583767021,,2.7320858047504633,2.7397061401975726,5.121527993379412,2.842260408979108
CMR_ROU,1.65342055998015,1.4965071896534552,1.1355101667387284,1.6704737799848743,0.0,2.0912261715373917,2.096290304242082,0.43152289454971293,1.2173352420866541
CMR_RUS,1.7016956128262863,1.7840922011882832,1.4044467851768483,1.9541391388502305,0.1708055212388242,1.6662350463539868,1.6708056385295793,0.5385556474336592,1.3640676150167421
CMR_RWA,0.8086071351727742,0.5272391878138512,0.23905477194499536,0.7249225837670211,1.0338228917086731,0.9916459587612796,0.9858791034801873,0.08436636004484088,0.896697834572759
CMR_SAU,1.864623916181994,1.001221892010141,1.314801245697475,0.6303674641452357,,2.286857006939277,2.2934661249381185,2.2251829359625246,2.3966287578581005
CMR_SDN,0.22930650101914485,0.7083112321135576,0.6275187763556129,0.6934042105597592,0.026969292827182745,0.809506905111248,0.819836307104576,0.013513692642792008,0.09238704962264799
CMR_SEN,0.31378784349988265,0.7615677157311185,0.6574006228487375,0.7564409569742828,0.548375620819383,0.8027610142353208,0.8094586323311004,0.03321891777132535,0.24998848721422395
CMR_SGP,2.238755575739546,1.347389035524285,1.4343286316699726,1.1346614354614242,0.07191811420582073,2.9142248584004937,2.9265042861201342,2.537720727960165,2.4998848721422373
CMR_SLB,,,0.0,,,1.2007685759150184,1.2038102737231757,0.02788881589229586,0.2010776962375278
CMR_SLE,0.9292947672881136,0.5591930779843874,0.298818464931244,0.7249225837670211,,1.3626699569372682,1.3594753953253105,0.08366644767688758,0.885828769911271
CMR_SLV,1.0439480177976859,0.6177752099637036,1.1653920132318527,0.06303674641452339,0.8899866632970315,1.9090871178873605,1.9198698330929955,0.1915067917546262,0.7553999939734148
CMR_SMR,,,,,0.548375620819383,,,,
CMR_SOM,,,,,,0.06071301788334349,0.05188837386737877,,
CMR_SRB,1.7077299944320528,1.6669279372296497,1.7032652501080925,1.4498451675340418,,2.3205864613189124,2.3245991492585465,0.3124839525847204,1.0216920781798708
CMR_SSD,,,,,,0.17539316277410344,0.1660427963756108,,
CMR_STP,0.33189098831718367,0.17042074757619408,0.5677550833693641,0.18911023924357073,0.15282599268736918,1.3829076295650493,1.3906084196457371,0.030742304777028773,0.2282503578912478
CMR_SUR,,,1.2251557062181018,,0.9079661918484866,1.8888494452595794,1.899114483546044,0.3857055541552269,1.146686321786982
CMR_SVK,2.0215178379319356,1.9225590585939405,1.5239741711493462,2.0802126316792777,0.8180685490912107,2.388045370078183,2.397242872672875,0.675415435075003,1.5162345202775733
CMR_SVN,2.256858720556847,2.1142823996171596,1.7630289430943413,2.206286124508325,0.19777481406600705,2.644389223363411,2.6566847420097663,0.9560264552113852,1.7607884751610534
CMR_SWE,2.7275404858066716,2.6521728841545222,2.9284209563261943,2.1117310048865394,3.128437967953202,3.069380348546817,3.082169407722269,1.563011996465716,2.1249021413209013
CMR_SWZ,0.4948192916728916,0.28758501153482763,0.6872824693418619,0.09455511962178564,0.26070316399610005,0.3845157799278429,0.39435164139207446,0.20744325797879531,0.7988762526193669
CMR_SYC,,,1.4343286316699726,,1.9507788478328871,2.2463816616837136,2.251955425844217,0.8529239794705618,1.6792704901998934
CMR_SYR,0.9956729649515508,0.41007492385521704,0.8068098553143597,0.031518373207261696,0.35959057102910363,2.3745535883263287,2.376487523125925,0.14391275073379695,0.6249712180355596
CMR_TCD,,,0.9562190877799819,,0.2876724568232829,0.2091226171537397,0.19717582069603745,0.07085266740204887,0.6684474766815114
CMR_TGO,0.01206876321153394,0.1278155606821454,0.5079913903831154,0.22062861245083243,0.3955496281320141,0.4587205795630409,0.46699536480640425,0.05389325233240949,0.451066183451752
CMR_THA,1.2249794659706952,0.6177752099637036,0.8665735483006083,0.34670210527987955,0.08989764275727596,2.1451932985448083,2.1585563528829352,0.3640082707486724,1.1140791278025186
CMR_TJK,0.6999882662689682,1.5071584863769674,0.836691701807484,1.9541391388502305,0.25171339972037265,1.511079556207664,1.5151405169274446,0.06665319319432872,0.6141021533740714
CMR_TKM,,,,,1.1147307701902214,1.40314530219283,1.4113637691926888,0.10735578936146328,0.5054115067591909
CMR_TLS,,,,,,0.6880808693445615,0.6953042098228688,0.3403189290640968,1.0706028691565668
CMR_TON,1.5025610198359753,1.8000691462735514,1.9423200220530878,1.4813635407413037,0.49443703516501714,2.1654309711725888,2.168934027656412,0.10638667992891238,0.4999769744284469
CMR_TTO,1.6594549415859174,1.405971167503602,1.2849193992043504,1.3868084211195186,1.2405874700504074,1.9563083540188502,1.961380532186899,0.6128540372625555,1.4510201323086467
CMR_TUN,1.2129107027591612,0.6923342870282889,1.374564938683724,0.0,0.09888740703300336,2.3543159156985474,2.3661098483524485,0.2229490088996084,0.8314834466038308
CMR_TUR,1.218945084364928,0.5059365943668264,0.7769280088212354,0.22062861245083232,0.2876724568232829,1.9293247905151418,1.9406251826399472,0.6034321400016447,1.440151067647158
CMR_TUV,,,,,0.24272363544464504,1.416637083944685,1.4217414439661646,0.11597009542858161,0.5325841684129109
CMR_TZA,0.2836159354710477,0.31421325334360817,0.5378732368762398,0.0630367464145235,1.0697819488115834,0.03372945437963515,0.04151069909390226,0.052331909357744344,0.4347625864595195
CMR_UGA,0.41637233079792146,0.07455907706458542,0.1494092324656222,0.25214698565809435,1.123720534465949,0.4924500339426763,0.48775071435335615,0.07375999569970138,0.7173582676582073
CMR_UKR,1.4542859669898396,1.8586512782528675,1.6435015571218434,1.8595840192284454,0.1618157569630967,1.855119990879944,1.8679814592256174,0.11252437300173423,0.5217151037514229
