Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
IRN,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
IRQ,1,1,3,1,2,1,2,4,1,2,4,12,8,2,10,11,14,5,13,2
ISL,1,2,1,3,3,5,4,6,6,3,10,6,6,13,11,3,4,7,18,7
ISR,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,18,7
ITA,1,2,1,3,3,5,4,7,7,3,10,6,4,6,11,15,4,7,18,7
JAM,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
JOR,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
JPN,1,2,1,3,3,5,4,7,7,3,10,6,4,6,11,15,4,7,18,7
KAZ,1,2,1,3,1,3,3,2,8,4,1,6,9,3,14,15,11,14,8,16
KEN,1,1,3,1,2,1,2,4,1,2,4,12,8,2,10,11,14,5,13,2
KGZ,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
KHM,1,1,3,1,2,1,2,4,1,2,4,12,8,2,10,11,14,5,13,2
KIR,1,1,3,1,2,1,2,4,1,2,4,12,8,2,10,11,14,5,13,2
KNA,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
KOR,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,3,7
KWT,1,2,1,3,3,5,4,6,6,3,9,7,6,13,1,15,4,7,18,7
LAO,1,1,3,1,2,1,2,4,1,2,4,12,8,2,10,11,14,5,13,2
LBN,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
LBR,1,1,3,1,5,2,7,1,3,6,8,12,11,11,2,10,9,16,2,9
LBY,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
LCA,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
LIE,1,2,2,2,4,6,4,6,6,3,11,7,6,8,1,3,10,3,18,4
LKA,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
LSO,1,1,3,1,5,2,7,1,1,6,8,12,11,2,13,11,9,15,2,2
LTU,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,3,7
LUX,1,2,1,3,3,5,4,6,6,3,10,7,6,13,1,3,4,7,18,7
LVA,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,3,7
MAR,1,1,3,1,2,1,2,2,8,2,4,12,8,3,10,8,14,5,13,2
MCO,1,2,1,3,1,5,3,7,7,4,1,6,4,6,14,15,4,7,18,7
MDA,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
MDG,1,1,3,1,2,1,7,4,1,6,4,12,8,2,10,11,14,5,10,2
MDV,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
MEX,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
MHL,1,1,3,1,2,1,2,2,8,2,1,1,9,3,14,11,14,5,13,2
MKD,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
MLI,1,1,3,1,5,2,7,1,3,6,8,5,11,11,2,10,9,16,2,9
MLT,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,3,7
MMR,1,1,3,1,2,1,2,4,1,2,4,12,8,2,10,11,14,5,13,2
MNE,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,3,7
MNG,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
MOZ,1,1,3,1,5,2,7,1,3,6,8,5,11,11,2,10,9,16,2,9
MRT,1,1,3,1,5,2,7,1,1,6,8,12,11,2,13,11,9,15,2,9
MUS,1,2,1,3,1,3,3,2,8,4,1,6,9,3,14,8,11,14,8,16
MWI,1,1,3,1,5,2,7,1,3,6,8,12,11,11,2,10,9,16,2,9
MYS,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
NAM,1,1,3,1,2,1,2,4,1,2,4,12,8,2,10,11,14,5,13,2
NER,1,1,3,1,5,2,1,1,3,1,8,5,11,11,2,10,9,16,15,9
NGA,1,1,3,1,5,2,7,1,3,6,8,12,11,11,2,10,9,16,2,2
NIC,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
NLD,1,2,1,3,3,5,4,7,7,3,10,6,4,6,11,15,4,7,18,7
NOR,1,2,2,2,4,6,4,6,6,3,11,7,6,8,1,3,10,3,18,4
NPL,1,1,3,1,2,1,2,4,1,6,4,12,8,2,10,11,14,5,13,2
NRU,1,1,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
NZL,1,2,1,3,3,5,4,7,7,3,10,6,4,6,11,15,4,7,18,7
OMN,1,2,1,3,1,3,3,2,8,4,1,6,9,3,14,15,11,14,8,7
PAK,1,1,3,1,2,1,7,4,1,6,4,12,8,2,10,11,14,5,10,2
PAN,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
PER,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
PHL,1,1,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
PLW,1,2,1,3,1,3,3,2,8,4,1,6,9,3,14,8,11,14,8,16
PNG,1,1,3,1,2,1,7,4,1,6,4,12,8,2,10,11,14,5,10,2
POL,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,3,7
PRK,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
PRT,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,3,7
PRY,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
PSE,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
QAT,1,2,2,2,4,6,5,3,9,7,11,3,10,9,1,3,17,3,6,4
ROU,1,2,1,3,1,3,3,2,7,4,1,6,9,6,14,15,11,11,8,7
RUS,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,3,7
RWA,1,1,3,1,5,2,7,4,1,6,4,12,8,2,10,11,14,5,10,2
SAU,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,3,7
SDN,1,1,3,1,5,2,7,1,1,6,8,12,8,2,13,11,14,15,10,9
SEN,1,1,3,1,5,2,7,4,1,6,4,12,8,2,10,11,14,5,10,2
SGP,1,2,2,2,4,6,4,6,6,3,11,7,6,8,1,3,10,3,18,4
SLB,1,1,3,1,2,1,2,4,1,2,4,12,8,2,10,11,14,5,13,2
SLE,1,1,3,1,5,2,7,1,3,6,8,5,11,11,2,10,9,16,2,9
SLV,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
SMR,1,2,1,3,1,3,3,7,7,4,1,6,9,3,14,15,11,11,8,7
SOM,1,1,3,1,5,2,1,1,3,1,8,5,11,11,2,10,9,16,15,9
SRB,1,2,1,3,1,3,3,2,8,4,1,6,9,3,14,8,11,14,8,16
SSD,1,1,3,1,5,2,7,1,3,6,8,5,11,11,2,10,9,16,2,9
STP,1,1,3,1,2,1,2,4,1,2,4,12,8,2,10,11,14,5,13,2
SUR,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
SVK,1,2,1,3,3,5,3,7,7,4,10,6,4,6,11,15,4,7,3,7
SVN,1,2,1,3,3,5,4,7,7,3,10,6,4,6,11,15,4,7,18,7
SWE,1,2,1,3,3,5,4,7,7,3,10,6,4,6,11,15,4,7,18,7
SWZ,1,1,3,1,2,1,7,4,1,6,4,12,8,2,10,11,14,5,10,2
SYC,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
SYR,1,1,3,1,2,1,7,4,1,6,4,12,8,2,10,11,14,5,10,2
TCD,1,1,3,1,5,2,1,1,3,1,8,5,11,11,2,10,9,16,15,9
TGO,1,1,3,1,5,2,7,4,1,6,4,12,8,2,10,11,14,5,10,2
THA,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
TJK,1,1,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
TKM,1,1,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
TLS,1,1,3,1,2,1,2,4,1,2,4,12,8,2,10,11,14,5,13,2
TON,1,1,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
TTO,1,2,1,3,1,3,3,2,8,4,1,6,9,3,14,8,11,14,8,16
TUN,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
TUR,1,2,1,3,1,3,3,2,8,4,1,6,9,3,14,8,11,14,8,16
TUV,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
TZA,1,1,3,1,5,2,7,4,1,6,4,12,8,2,10,11,14,5,10,2
UGA,1,1,3,1,5,2,7,4,1,6,4,12,8,2,10,11,14,5,10,2
UKR,1,2,1,3,1,3,3,2,8,4,1,6,9,3,14,8,11,14,8,16
URY,1,2,1,3,1,3,3,2,8,4,1,6,9,3,14,8,11,14,8,16
USA,1,2,1,3,3,5,4,6,6,3,9,7,6,13,1,3,10,7,18,7
UZB,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
VCT,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
VEN,1,2,1,3,1,3,3,2,8,4,1,1,9,3,14,8,11,14,8,16
VNM,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,8,16
VUT,1,1,3,1,2,1,2,2,8,2,4,1,9,3,10,8,14,5,13,2
WSM,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
YEM,1,1,3,1,5,2,7,1,3,6,8,12,11,11,2,10,9,16,2,9
ZAF,1,2,1,3,1,3,2,2,8,2,1,1,9,3,14,8,11,14,13,16
ZMB,1,1,3,1,2,1,7,4,1,6,4,12,8,2,10,11,14,5,10,2
ZWE,1,1,3,1,2,1,7,4,1,6,4,12,8,2,10,11,14,5,10,2
