Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Gender] Share of seats in parliament (% held by women),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
TJK,-0.7064285764250501,0.2770263250803337,-0.5224151054737287,0.9996770231796703,-1.333097060074079,-0.40018345206132977,-0.4036465296054166,-0.750498347870563,-1.5766503536517076
TKM,,,,,0.033347109836514933,-0.5081177060761637,-0.5074232773401723,-0.576489365314771,-0.45713669351844527
TLS,,,,,,-1.2231821389244322,-1.2234828367099924,-0.3435262256121375,0.10805466887893053
TON,0.09614417714195718,0.5699369849769178,0.583213214771875,0.5269014250707436,-1.5758206955187237,0.2541679629035951,0.25014698112355077,-0.5774584747473219,-0.46257122584918925
TTO,0.25303809889189927,0.1758390062069683,-0.07418740807686221,0.4323463054489585,0.1592038096967011,0.0450453457498565,0.042593485654037685,-0.0709911174136788,0.4884719320310104
TUN,-0.19350613993485705,-0.5377978742683447,0.015458131402511297,-0.95446211567056,-0.982496253320703,0.44305290742955394,0.4473228018195873,-0.4608961457766259,-0.13106475367380538
TUR,-0.18747175832909005,-0.7241955669298072,-0.5821787984599773,-0.7338335032197277,-1.3690561171769893,0.018061782246148194,0.021838136107086084,-0.08041301467458957,0.4776028673695218
TUV,,,,,-0.8386600249090613,-0.4946259243243088,-0.49704560256669655,-0.5678750592476527,-0.42996403186472526
TZA,-1.690032778165066,-1.5443454146402418,-1.8969800441574525,-1.0174988620850836,-0.011601711542123024,-1.8775335538893583,-1.8772763474389589,-0.7361770640339786,-1.3973107867371557
UGA,-1.8227891734919395,-1.304691238361219,-1.2096975748155905,-1.2066091013286544,0.04233687411224265,-2.40371304221167,-2.4065377608862173,-0.7576051503759357,-1.6799064679358435
UKR,0.047869124295821366,0.628519116956234,0.28439474984063073,0.9051219035578852,-1.243199417316803,-0.05614301738904964,-0.05080558730724378,-0.5713207816745001,-0.4408330965262133
URY,0.43406954706490786,0.2717006767185776,0.5234495217856264,0.0541258269618168,-0.9645167247692477,0.6319378519555121,0.6341209477421488,-0.11497791776890219,0.4341266087235704
USA,1.363364314353021,1.52855369009301,1.2107319911274885,1.6615628605321675,-0.5779568609129614,0.868044032612959,0.8728074675320899,1.4524489105562122,1.4069078959267443
UZB,,,-0.3132421800218579,,-1.0454246032507961,-0.14383959877610086,-0.14420466026852524,-0.6882599865356325,-0.9897208619313561
VCT,,,0.2246310568543821,,-0.7307828536003304,0.2744056355313771,0.2709023306705009,-0.4587425692598463,-0.12563022134306137
VEN,0.053903505901589016,-0.48454139065078394,-0.3431240265149822,-0.5132048907688952,-1.0184553104236131,0.3621022169184291,0.3643014036317823,0.01482890677998837,0.5754244493229138
VNM,-0.7003941948192824,-0.8679880726972212,-0.821233570404973,-0.7968702496342511,0.7705077804461774,0.4700364709332615,0.46807815136653885,-0.6917057089624798,-1.0168935235850762
VUT,,,,,,-0.18431494403166407,-0.18571535936242697,-0.6789996075134802,-0.9299410062931724
WSM,-0.1512654686944882,0.17051335784521224,0.015458131402511297,0.33779118582717294,-1.2162301244896203,0.02480767312207527,0.021838136107086084,-0.6020630864515288,-0.5549582754718366
YEM,-1.3762449346651828,-1.7946508876427771,-1.239579421308715,-2.0576051779247226,,-0.8589040316243709,-0.8602642196383444,-0.6330745882931551,-0.6853870514096926
ZAF,-0.06678412621375052,0.34625975378316265,0.37404028932000427,0.3062728126199113,0.5457636735529876,-0.8723958133762251,-0.8706418944118203,-0.31795250447537976,0.1515309275248825
ZMB,-1.4245199875113193,-0.6709390833122465,-0.7913517239118486,-0.45016814435437164,-0.7128033250488752,-2.5588685323579927,-2.5622028824883523,-0.7033350221530896,-1.098411508546236
ZWE,-1.1831447232806405,-0.5804030611623936,-0.5821787984599773,-0.4816865175616333,-0.2633151112624956,-2.0799102801671707,-2.074452168134996,-0.6805071110752259,-0.9408100709546602
