Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Gender] Female share of employment in senior and middle management (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Total unemployment rate (female to male ratio),[Gender] Youth unemployment rate (female to male ratio),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,"[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)"
JAM,-0.0969560342425854,-0.3460745332451263,-0.10406925456998653,-0.4816865175616333,,0.8869149848088407,0.23477142236110723,0.433505575561115,0.42281523480177197,0.4161897774991606,-0.4493206719989355,-0.10389209202008538,-0.16041694452836883,0.16536531157889525,0.05184430888241733,1.1599245123094584,1.2877866596313534,0.12440633516622793
JOR,-0.16936861351178914,-0.2715154561805413,0.045339977895635625,-0.4816865175616333,,-2.476134267352936,0.5488103614449484,0.14620144570828794,0.22043850852395971,0.2190139568031226,-0.5103207268367178,-0.25605899728091736,-0.9430789877878539,1.214584642375385,-2.108308665578964,1.8283593336956045,1.8780865862342218,-0.9412729171190195
JPN,1.001301418007003,0.6338447653179906,0.49356767529250206,0.7160116643143142,,0.11747698110087648,-0.2886268094452945,-0.7157109438501966,1.1581173402778233,1.1633823611894079,0.901025643434795,1.173223005704753,-0.9162229372838521,0.4409667026176047,0.4391227305986012,-1.004531099798063,-1.049801049716005,-0.6748531040477077
KAZ,0.17459113801692855,0.2184441931010169,0.16486736386813344,0.2747544394126496,,0.8177520181834059,-0.09830017969751205,-0.4284068139973684,-0.17756905315573626,-0.1753376845889519,-0.15212711268335033,0.39065035007761784,0.5800427336533992,-0.5502312826970515,1.1104053282399868,-1.1636822477471453,-1.3016623517332289,0.19841183879714788
KEN,-1.1409040520402713,-1.0597114137204395,-0.821233570404973,-1.112053981706869,,-0.046785064634531505,0.49171237252061367,1.1038818785510474,-1.148977339289235,-1.1508391132956632,-0.6897136506844587,-1.0005899265928444,0.5762061550099703,-0.4245183674864124,0.7403392808222992,0.2845931985895048,0.1544108005538462,0.7904558678445076
KGZ,-0.26591871920406074,0.20246724801574867,0.015458131402511297,0.40082793224169627,,0.3854834767744372,-0.10781651118490118,0.09831742406614989,-0.17082316227980993,-0.1753376845889519,-0.6438963102899726,-0.7342978423863885,0.3268285431870951,-0.33748634926366194,0.14651236752415128,-0.4634171967711826,-0.6405264339380166,0.23171431543106183
KHM,-1.7322734494054348,-1.5869506015342902,-1.4786341932537106,-1.4902744601940103,,0.31632051014900187,-0.4884697706804662,-1.1945511602715764,-1.45928831958188,-1.4621693564999327,-0.758628099221406,-1.6962100649280754,1.8921526297060658,-1.6236261741109719,1.8935683588216026,-1.1955124773369619,-1.2780503546691142,1.959742825213043
KIR,,,-0.283360333528733,,,,,,-0.7374779958576836,-0.735732122356637,-0.6968204531898313,-1.04950071756954,,,,,,
KNA,,,0.3142765963337556,,,,,,-0.042651235637195486,-0.04042791253376872,-0.06749155557391194,0.4884719320310104,,,,,,
KOR,0.5064821263341123,0.5752626333386732,0.583213214771875,0.5584197982780053,,-0.02084895214999363,-0.6883127319156378,-1.433971268482266,0.42956112567769983,0.42656745227263565,-0.12752250097914336,0.4232575440620818,-0.5440748088712537,-0.09089563096586935,0.12069380607640533,-0.9567857554133381,-0.8451637418270108,-0.10501072608962382
KWT,0.10821294035349113,-0.7934289956326362,-0.8809972633912216,-0.6077600103906805,,-1.1274564181569535,-0.38379012431918585,-0.4284068139973684,0.44305290742955394,0.4369451270461122,1.0396082922895624,1.238437393673681,-0.9967910887958579,1.3161219969685936,0.5768217249865778,-1.2273427069267784,-1.1678610350365788,-1.3927064892676315
LAO,-1.5090013299920566,-1.5123915244697055,-1.508516039746835,-1.3326825941577014,,-0.27156470616719536,-0.4504044447309097,-0.7635949654923341,-1.4457965378300257,-1.441414006952981,-0.7160411236020894,-1.201667622830372,2.137693662885512,-1.8895573409027089,1.859143610224608,-0.9249555258235218,-0.9632237271475845,1.926440348579129
LBN,,,0.045339977895635625,,,-1.369526801345976,-0.04120219077317724,-0.47629083563950647,0.26765974465545,0.26052465589702584,-0.1914298841145781,0.34173955910092246,-1.0274837179432885,1.2629357636102463,-1.5144817522808154,0.10952693584551419,0.33543611137872587,-0.09390990054498592
LBR,,,,-1.4902744601940103,,0.7312983099016122,-0.77395971530214,-1.3382032251979898,-2.133877407174587,-2.1367182167758503,-0.7752106384006089,-2.011412940111227,0.40739669469910095,0.005806611503853196,-0.3612526742815125,-0.4475020819762744,-1.041930384027967,1.4935081523382476
LBY,0.1987286644399958,-0.2715154561805413,0.7326224472374973,-1.0805356084996072,,-1.8363768260676623,0.32041840574760944,0.337737532276839,0.09226658188134602,0.09448185952141595,0.43687606465587103,0.9177999861597851,-0.88936688677985,0.8374458967434673,-1.591937436624052,1.8761046780803294,2.0354998999949867,-0.0014030210063359666
LCA,,,0.3441584428268799,,,0.31632051014900187,-0.06975118523534464,0.0025493807818738404,0.33511865341472,0.3331683793113557,-0.3073461401302402,0.1678345245171145,-0.08368537165979184,0.01064172362733905,-0.5161640429679858,1.4941419230025317,1.1303733458705887,-0.5453434726935977
LIE,,,,0.5584197982780053,,,,,0.8612981417370319,0.8624297927586134,3.6192699229140093,1.8797122087014722,,,,,,
LKA,-0.1512654686944882,0.11725687422765149,-0.10406925456998653,0.33779118582717294,,-0.6951878767479849,0.8057513116044549,0.7686937270560812,0.17321727239247095,0.16712558293574434,-0.6112157866478422,-0.5875654694563006,0.4687819529939623,-0.9176998040819973,-0.5419826044157311,1.0007733643603758,1.893827917610298,-0.016204121732519908
LSO,-0.9417694590499615,-0.8520111276119531,-0.6120606449531022,-0.9229437424632984,,1.3797011220150652,0.044444792613324756,0.4813895972032531,-0.8858875951280792,-0.881019569185296,-0.6721620020727049,-0.8918992799779645,1.193895316602015,-1.212641643614651,-0.8173805931916843,4.454353274855465,2.586446498157664,0.9865704524664457
LTU,0.4401039286706749,0.42614447920950316,0.2545129033475064,0.5584197982780053,,0.9387872097779171,-0.5931494170417466,-0.7157109438501966,0.24742207202766878,0.2397693063500742,0.00034610470464554137,0.5645553846614257,-0.509545601080394,-0.18276276131210606,-0.5247702301172344,1.4623116934127154,1.1225026801825502,-0.9634745682082956
LUX,0.8142355882282274,0.17051335784521224,-0.13395110106311087,0.4638646786562202,,-0.26291933533901585,0.4821960410332245,-0.6199429005659205,0.7668556694740528,0.7690307197973334,2.0491511239429205,1.597116527502784,-1.0389934538735752,0.8036001118790642,-0.5505887915649798,-1.1000217885675123,-1.1993436977887317,-1.1780905287379635
LVA,0.2651068621034332,0.17051335784521224,0.2545129033475064,0.11716257337634042,,0.9647233222624549,-0.5646004225795792,-0.6199429005659205,0.05853712750171065,0.06334883520098782,-0.03529558664805688,0.5265136583462172,-0.47885297193296317,-0.0860605188423835,-0.731318721699199,1.844274448490513,1.311398656695468,-1.0041775952053016
MAR,-1.1529728152518057,-1.704114865492924,-1.5682797327330837,-1.6163479530230576,,-1.118811047328774,-0.3076594724200728,-0.6199429005659205,-0.2855033071705702,-0.2791144323237085,-0.5957638751399486,-0.5277856138181166,0.40739669469910095,-0.7001197585251214,-1.3251456349973474,1.4145663490279905,0.8391587154131733,0.3723247723298099
MDA,-0.09092165263681842,0.10127992914238328,0.015458131402511297,0.2117176929981257,,1.1895029637951187,-0.6502474059660814,-0.23687072742881632,-0.042651235637195486,-0.04042791253376872,-0.5235652224149123,-0.28866619126538134,0.4918014248545355,-0.637263300919802,-1.0067167104751522,0.014036247076064772,0.044221480921310626,-0.39733246543175776
MDG,,,-1.5383978862399594,,,0.5324547808534862,-0.3171758039074619,-0.3805227923552304,-1.7021403911152546,-1.7008558762898724,-0.734346523994716,-1.3810071897449236,1.8307673714112038,-1.6236261741109719,2.0742982889558212,-0.4156718523864579,-0.6405264339380166,1.7636282405911055
MDV,,,,-1.112053981706869,,-0.9372582599370074,0.881881963503568,0.9602298136246333,-0.595814287463215,-0.6008223503014531,-0.5106976027271543,-0.25605899728091736,-0.129724315380938,-0.07155518247192491,-0.7055001602514537,-1.2114275921318702,-1.2623090232930376,0.9125649488355257
MEX,-0.0064403101560807545,-0.5164952808213203,-0.3730058730081065,-0.5447232639761569,,-0.27156470616719536,0.1967060964115509,-0.3326387707130924,0.33511865341472,0.3331683793113557,-0.10905558234775828,0.4449956733850578,-0.14507062995465334,0.025147059997797636,-0.051429936908565274,-0.8453799518489805,-0.9868357242116992,-0.08280907500034804
MHL,,,,,,,,,,,-0.619668574476202,-0.6256071957715086,,,,,,
MKD,,,-0.40288771950123087,,,0.12612235192905596,-0.4218554502687424,-0.5720588789237825,0.3486104351665749,0.34354605408483074,-0.32608225582622274,0.14066186286339452,-0.44432376414210356,-0.6420984130432882,-1.9017601739969991,4.390692815675832,3.444349058153832,-0.7229566814078057
MLI,-2.516743058155141,-2.6254520320767236,-2.853199131937434,-2.120641924339246,,0.4978732975407688,-0.031685859285788105,0.0025493807818738404,-2.2755411155690553,-2.2716279888310336,-0.7354771516660252,-1.391876254406412,0.7450156153208396,-0.6420984130432882,-0.731318721699199,-0.8453799518489805,-1.0261890526518904,1.9190397982160374
MLT,0.5426884159687134,0.17051335784521224,0.4039221358131286,-0.00891091945270654,,-0.8680952933115723,-0.32669213539485104,-0.9072470304187482,0.8545522508611049,0.8520521179851384,0.15637272334532776,0.7058532252607698,-1.0505031898038617,0.35393468439485415,-0.894836277534921,-0.3201811636170083,-0.4673717888011751,-0.9708751185713875
MMR,-1.7443422126169688,-1.6508583818753633,-1.508516039746835,-1.553311206608534,,0.5756816349943831,-0.02216952779839918,0.24196948899256293,-0.9196170495077146,-0.9225302682791985,-0.7700420547603378,-1.8972877611656032,1.8307673714112038,-1.879887116655737,1.3083476326727028,-1.1955124773369619,-1.2780503546691142,1.7821296164988354
MNE,,,,,,0.5324547808534862,-0.469437107705688,-0.5241748572816445,0.692650869838855,0.6963869963830035,-0.11427800540094882,0.4341266087235704,-0.843327943058704,0.8616214573608979,-1.7296364310120287,3.3562103540067962,2.680894486414122,-1.0189786959314855
MNG,-0.4891908386174389,-0.2715154561805413,-0.6120606449531022,0.08564420016907875,,0.8004612765270469,-0.4504044447309097,-0.3805227923552304,-0.777953341113246,-0.7772428214505395,-0.5685211322026865,-0.42996403186472526,0.6260816773745452,-0.5163854978326488,-0.4559207329232458,0.18910250982005541,0.044221480921310626,0.7719544919367777
MOZ,-2.6736369799050825,-2.3698209107124324,-2.4348532810336923,-2.026086804717461,,-1.162037901469671,-0.19346349457140338,-0.5241748572816445,-2.5656144232339195,-2.5622028824883523,-0.7905010316697441,-2.473348188224467,2.103164455094652,-1.8315359954208756,0.5079722277925892,2.6559453030308338,1.9095692489863747,1.9301406237606753
MRT,-1.665895251741998,-2.098212844262873,-2.3452077415543187,-1.6163479530230576,,-1.8968944218649177,-0.1458818371344577,-0.04533464086026419,-0.9735841765151312,-0.9744186421465768,-0.6650551995673323,-0.8484230213320125,1.9458647307140693,-1.7976902105564725,-0.9034424646841697,0.22093273940987207,-0.19976915540787477,0.6091423839487538
MUS,-0.1754029951175561,-0.4738900939272721,-0.3431240265149822,-0.5132048907688952,,-0.6260249101225498,0.32993473723499855,0.09831742406614989,0.179963163268398,0.17750325770922087,-0.39881930268045385,0.004798554594794575,-0.5555845448015402,-0.3278161250166899,-0.30961555138602115,0.2686780837945966,0.3984014368830316,-0.8561665879434617
MWI,-1.865029844732308,-1.8053021843662893,-1.8372163511712036,-1.553311206608534,,-0.11594803125996687,0.044444792613324756,0.0025493807818738404,-2.214828097685712,-2.2197396149636552,-0.7211020284165214,-1.245143881476324,2.0494523540866485,-2.1458182834474737,1.187861012583223,-0.11328467128320116,-0.5696904427456723,1.0753770568235494
MYS,-0.018509073367614707,-0.42063361030971136,-0.552296951966853,-0.22953953190353907,,-0.14188414374450475,-0.10781651118490118,-0.09321866250240222,0.30813508991101246,0.3124130297644041,-0.23078649495872533,0.28739423579348244,-0.15274378724151103,-0.18276276131210606,0.21536186471813928,-0.7339741482846228,-0.5382077799935193,-0.36773026397938974
NAM,-0.4409157857713024,-0.43661055539497956,-0.19371479404936004,-0.5762416371834188,,0.13476772275723486,-0.11733284267229031,0.1940854673504249,-0.6632731962224857,-0.6630883989423072,-0.4795784220596889,-0.17454101231975735,0.6797937783825491,-0.6227579645493434,-1.0153228976244002,1.701038415336339,1.4609413047681945,0.15770881180014187
NER,-2.6615682166935484,-2.63077768043848,-2.883080978430559,-2.120641924339246,,1.0425316597160692,-0.8215413727390857,-1.9606955065457838,-2.4779178418468675,-2.4791814843005464,-0.7677269600047998,-1.8538115025196513,1.7118334334649097,-1.512418595270791,1.4804713756576735,-0.5429927707457238,-0.687750428066246,1.8672359456743932
NGA,,,-1.4786341932537106,,,0.8350427598397643,-0.4408881132435207,0.14620144570828794,-2.295778788196837,-2.292383338377985,-0.6648398419156543,-0.8484230213320125,1.0519419067951474,-0.8113273373653026,-0.3526464871322638,-0.4952474263609991,-0.6720090966901694,1.6230177836923576
NIC,-0.9478038406557284,-1.1289448424232686,-1.0602883423499687,-1.0174988620850836,,0.03966864364726223,0.21573875938632897,0.14620144570828794,-0.3192327615502056,-0.3206251314176102,-0.6728080750277388,-0.8918992799779645,0.0697777740773621,0.01064172362733905,-0.5161640429679858,0.9689431347705595,-0.16041582696768356,0.3316217453328039
NLD,1.0797483788819744,0.9480580186615978,0.9417953726893685,0.873603530350623,,-0.012203581321814132,0.34896740020977685,0.0025493807818738404,0.9422488322481568,0.9454511909464184,0.9446355678995819,1.1949611350277296,-1.0044642460827153,1.02118015743594,-0.40428361002775515,-0.1769451304628342,-0.530337114305481,-1.1410877769225034
NOR,1.2125047742088473,1.0865248760672563,0.7625042937306221,1.3148607552522882,,0.7053621974170736,-0.5170187651426337,-0.6678269222080586,0.928757050496302,0.9246958413994683,1.4887366748639486,1.4177769605882329,-0.9507521450747116,1.0356854938063982,0.09487524462865998,-0.4793323115660908,-0.4122771289849074,-1.0596817229284916
NPL,-1.6236545805016291,-1.5709736564490222,-1.2096975748155905,-1.6793846994375812,,-1.0582934515315185,-0.6407310744786923,-1.433971268482266,-1.3378622838151926,-1.3376372592182246,-0.7454912824690504,-1.5060014333520357,1.9842305171483579,-1.6768124074693194,2.0829044761050706,-0.6384834595151733,-0.8372930761389726,1.3269957691686778
NRU,,,,,,,,,,,0.2202801064807625,0.7601985485682097,,,,,,
NZL,0.995267036401236,1.1664096014935974,0.9119135261962442,1.3148607552522882,,0.5756816349943831,-0.5170187651426337,-0.8593630087766102,0.8005851238536882,0.80016374411776,0.31239934198601,0.8308474688678816,-0.7589232129032691,0.7697543270146612,-0.06864231120706196,0.34825365776913786,0.12292813780169307,-0.9782756689344795
OMN,,,-1.0005246493637194,,,-2.4588435256965773,1.3767312008478025,0.9123457919824953,-0.029159453885340587,-0.03005023776029218,1.1249437617669542,1.276479119988889,-0.7972889993375577,1.6207340607482192,-0.929261026131915,1.6055477265668894,2.373938524580631,-1.0004773200237556
PAK,-1.484863803568989,-1.9597459868572156,-2.1061529696093233,-1.5848295798157956,,-2.7009139088855996,2.4235276644606065,0.9123457919824953,-0.7914451228651002,-0.7979981709974912,-0.6382431719334262,-0.7071251807326686,0.6491011492351183,-0.8161624494887885,-0.8518053417886783,-0.39975673759154956,-0.6090437711858635,0.9865704524664457
PAN,0.05993788750735599,-0.1863050823924447,-0.3132421800218579,-0.00891091945270654,,0.2125760602108497,0.1681571019493835,0.385621553918977,0.5442412705684601,0.5407218747808687,-0.38449801884386947,0.03197121624851457,-0.1258877367375091,0.4216262541236599,-0.696893973102205,1.2235849714890916,1.413717310639965,-0.22711980708064192
PER,-0.2297124295694589,-0.11707165368961517,0.045339977895635625,-0.22953953190353907,,0.03966864364726223,-0.17443083159662512,-0.3326387707130924,-0.2045526166594453,-0.20647070890937858,-0.5322872073078697,-0.3158388529191013,0.27311644217909126,-0.05704984610146667,-0.20634130559503858,-0.38384162279664136,-0.4358891260490221,0.5795401824963858
PHL,-0.4107438777424675,-0.2928180496275656,-0.283360333528733,-0.22953953190353907,,0.75723442238615,-0.1363655056470686,0.6250416621296672,-0.26526563454278823,-0.25835908277675684,-0.6012554952577365,-0.5495237431410932,0.5646964190796836,-0.5260557220796208,0.21536186471813928,-0.7339741482846228,-0.6641384310021312,0.13180688552932002
PLW,,,,0.9366402767651469,,,,,-0.5351012695798713,-0.5385563016605998,-0.047947848684137054,0.5102100613539858,,,,,,
PNG,-1.6115858172900956,-1.9384433934101912,-2.076271123116199,-1.5848295798157956,,1.2327298179360155,-0.8596066986886421,-1.1466671386294383,-0.9128711586317875,-0.9121525935057228,-0.7025812703722168,-1.0929769762154924,1.5545337090843265,-1.1884660829972205,1.0759805796429922,-0.8612950666438888,-0.9710943928356227,1.3454971450764077
POL,0.33751944137263623,0.49537790791233216,0.16486736386813344,0.779048410728838,,0.5238094100253067,-0.19346349457140338,-0.14110268414454025,0.30813508991101246,0.30203535499092904,-0.31482981852604935,0.1569654598556259,-0.27167772518780536,-0.5067152735856764,-0.32682792568451785,0.7302164128469358,0.5872974133959497,-0.5342426471489596
PRK,,,,,,0.6275538599634595,-0.697829063403027,-1.1466671386294383,0.19345494502025218,0.19825860725617248,,,1.2284245243928744,-1.6478017347284024,1.583745621448656,-0.049624212103568266,-0.10532116715141589,0.5314366051362878
PRT,0.39182887582453907,-0.1490255438601516,0.16486736386813344,-0.3556130247325863,,0.16934920606995285,0.7105879967305635,1.4390700300460126,0.692650869838855,0.6963869963830035,0.32429785224121727,0.8362820011986251,-0.5057090224369652,0.14602486308495083,0.12069380607640533,-0.7180590334897144,-0.7271037565064372,-0.5120409960596838
PRY,-0.4228126409540022,-0.7241955669298072,-0.8511154168980973,-0.5132048907688952,,0.5238094100253067,0.24428775384849638,0.8165777486982193,0.018061782246148194,0.021838136107086084,-0.5021371360729553,-0.22888633562719735,0.0007193584956429364,0.06382795698568652,0.6800959707775603,-0.5270776559508156,-0.5618197770576341,0.4463302759607299
PSE,,,,,,-2.3983259298993214,-0.45992077621829885,-0.2847547490709543,0.0450453457498565,0.042593485654037685,-0.6686624402329381,-0.8701611506549886,-0.6553355895306903,0.36844002076531274,-2.3837066543549166,2.4967941550817514,1.4530706390801562,0.35752367160362597
QAT,0.5788947056033147,-0.39933101686268707,-0.07418740807686221,-0.6077600103906805,,-2.225418513335734,5.554400723811629,4.982487631564224,0.7398721059703446,0.7378976954769053,3.036835153950966,1.8416704823862642,-0.9584253023615694,0.7117329815328275,1.6439889314933946,-0.7180590334897144,0.18589346330599907,-1.4149081403569075
ROU,0.18665990122846182,0.16518770948345615,-0.22359664054248435,0.5269014250707436,,0.44600107257169247,-0.5550840910921901,-0.2847547490709543,0.15972549064061678,0.15674790816226927,-0.26912015695740227,0.2276143801552979,0.21556776252765852,-1.0095669344282336,0.49075985349409246,-0.049624212103568266,0.54007341926772,-0.45283659315494773
RUS,0.4461383102764425,0.4580983693800402,0.28439474984063073,0.6214565446925291,,0.9993048055751723,-0.5075024336552445,-1.0987831169873004,-0.042651235637195486,-0.04042791253376872,0.24380792992657963,0.7765021455604417,-0.7819426847638423,0.28624311466604846,0.4563351048970979,-0.4315869671813661,0.044221480921310626,-1.4075075899938154
RWA,-2.5831212558185777,-1.8958382065161425,-1.7774526581849548,-1.7739398190593665,,-1.0582934515315185,-0.38379012431918585,1.1517659001931855,-3.894554925791552,-3.900922928266711,-0.763796682861677,-1.7777280498892352,2.2259349716843753,-1.9765893591254593,2.7283685122987102,-1.2910031661064112,-1.3724983429255733,1.9782442011207733
SAU,0.3073475333438014,-0.44193620375673565,-0.2534784870356087,-0.5132048907688952,,-2.4674888965247566,1.4338291897721374,0.05043340242401187,0.14623370888876264,0.1463702333887942,1.775862263963589,1.5155985425416243,-0.8701839935627057,0.8519512331139255,-0.7227125345499503,-0.08145444169338464,0.9257360379815941,-1.2113930053718776
SDN,-1.9253736607899776,-2.1887488664127264,-2.28544404856807,-1.83697656547389,,-0.9631943724215453,0.4441307150836682,0.1940854673504249,-1.2771492659318495,-1.2753712105773705,-0.726216772643873,-1.2940546724530197,1.1977318952454437,-1.4253865770480405,-1.2390837635048622,0.9052826755909265,0.8470293811012117,0.4944338533208278
SEN,-1.738307831011201,-2.023653767198288,-2.1659166625955724,-1.6478663262303193,,-0.8075776975143169,0.1681571019493835,0.6729256837718052,-1.0950102122818177,-1.098950739428285,-0.7154488900599749,-1.1962330904996281,0.6145719414442588,-0.5502312826970515,-0.5936197273112224,-0.4315869671813661,-0.7192330908183989,0.45003055114227597
SGP,0.4461383102764425,-0.39933101686268707,-0.283360333528733,-0.41864977114710994,,-0.0640758062908905,-0.38379012431918585,0.0025493807818738404,0.8747899234888861,0.8728074675320899,1.0775112389848833,1.2547409906659128,-1.1617639704632983,0.7262383179032857,0.40469798200160717,-0.9886159850031546,-1.104895709532273,-1.1373875017409574
SLB,,,-1.6878071187055816,,,-0.046785064634531505,-0.2505614834957382,-0.09321866250240222,-1.121993775785526,-1.1197060889752357,-0.7235248019978985,-1.272316543130044,1.600572652805473,-1.439891913418499,1.0415558310459976,-0.9727008702082465,-1.041930384027967,0.8866630225647036
SLE,-2.341745991587899,-2.098212844262873,-2.136034816102448,-1.8054581922666282,,1.085758513856966,-0.8786393616634204,-1.9128114849036462,-3.2402035108266265,-3.2471294175377445,-0.7333774145621651,-1.3701381250834357,1.2591171535403052,-0.9128646919585112,0.4391227305986012,-0.7976346074642556,-1.0104477212758138,1.889437596763669
SLV,-0.7305661028481173,-1.0330831719116593,-0.7315880309255994,-1.1435723549141308,,0.7485890515579705,-0.5836330855543574,-0.3326387707130924,-0.32597865242613266,-0.3310028061910867,-0.5698132781127543,-0.43539856419546924,0.2884627567528066,-0.4293534796098983,-0.10306705980405657,-0.14511490087301768,-0.270605146600219,-0.18641678008363588
SMR,,,,,,,,,,,,,,,,,,
SOM,,,,,,-2.381035188242963,-0.21249615754618165,-0.3326387707130924,-2.35649180608018,-2.354649387018839,,,2.156876556102656,-2.0732916015951814,-1.0067167104751522,-0.39975673759154956,-0.530337114305481,1.3010938428978556
SRB,0.36165696779570417,0.2131185447392608,0.2246310568543821,0.2117176929981257,,0.29038439766446394,-0.2505614834957382,-0.4284068139973684,0.3755939986702832,0.3746790784052574,-0.05871573126803507,0.49934099669249776,-0.2371485173969458,-0.028039173360549834,-0.6108321016097197,0.6665559536673028,0.5479440849557584,-0.6674525536846156
SSD,,,,,,1.0511770305442487,-0.23152882052095994,-0.8114789871344721,-2.4644260600950134,-2.4688038095270706,,,1.2974829399745942,-1.5365941558882215,0.6800959707775603,0.5710652648978534,0.020609483857196118,0.5462377058624717
STP,-1.2072822497037081,-1.3153425350847308,-1.0304064958568437,-1.395719340572225,,-0.29750081865173383,-0.1363655056470686,-0.14110268414454025,-0.622797850966924,-0.6215776998484047,-0.7110878976134962,-1.1581913641844201,0.40739669469910095,-0.23111388254696733,-0.8604115289379269,0.9530280199756513,0.6738747359643701,0.4574311015053678
SUR,,,0.015458131402511297,,,-0.7211239892325231,0.2633204168232746,0.14620144570828794,-0.05614301738904964,-0.05080558730724378,-0.2522684207136019,0.2547870418090179,-1.019810560656431,1.340297557586024,-1.6177559980717973,2.0989162852090453,2.767471808982543,-0.9819759441160255
SVK,0.47631021830527737,0.5752626333386732,-0.044305561583737885,1.0942321428014559,,0.8091066473552264,-0.2791104779579054,-0.47629083563950647,0.3486104351665749,0.3539237288583073,-0.1409285147960964,0.40695394706985044,-0.8011255779809866,-0.45352904022732893,0.05184430888241733,0.6028954944876698,0.3747894398189171,-1.3001996097289814
SVN,0.663376048084053,0.6444960620415028,0.07522182438875995,1.1257505160087176,,0.7312983099016122,-0.621698411503914,-0.9551310520608862,0.5644789431962414,0.5614772243278203,0.11631620013322715,0.6732460312763058,-0.7934524206941287,-0.3084756765227451,-0.23215986704278452,-0.2087753600526507,0.34330677706676394,-1.0818833740177676
SWE,0.9831982731897021,0.7297064358295994,0.37404028932000427,0.9996770231796703,,0.8436881306679438,-0.5170187651426337,-0.7157109438501966,1.0231995227592818,1.0180949143607483,0.7729416800993281,1.1134431500665696,-1.0505031898038617,1.0888717271647452,0.6284588478820685,-0.8294648370540723,-0.7821984163227048,-1.1188861258332274
SWZ,-0.7124629580308164,-0.8839650177824891,-0.6419424914462265,-0.985980488877822,,-1.1879740139542092,-0.2600778149831273,-0.47629083563950647,-0.8116827954928814,-0.8083758457709662,-0.5066596467581924,-0.24518993261942934,1.5506971304408979,-1.6961528559632637,-1.3251456349973474,2.162576744388678,1.7049319410973802,-0.6711528288661618
SYC,,,-0.07418740807686221,,,,,,0.2878974172832305,0.2916576802174525,-0.004230245393511115,0.5591208523306818,,,,,,
SYR,-0.5616034178866419,-0.846685479250197,-0.46265141248748004,-1.0490172352923457,,-2.3032268507893483,2.5853052997462216,2.3009824196044972,0.30138919903508465,0.30203535499092904,-0.617353479720664,-0.6147381311100206,-0.09135852894664952,-0.13441164007724477,-0.6366506630574651,-0.2565207044373754,-0.4122771289849074,0.27981789279116
TCD,,,-2.524498820513066,,,-0.9459036307651866,0.034928461125935624,0.05043340242401187,-2.174352752430149,-2.167851241096277,-0.747752537811669,-1.5386086273364996,2.149203398815798,-2.053951153101237,0.929675398105767,-0.4634171967711826,-0.6011731054978253,2.063350530296331
TGO,-1.490898185174756,-1.3632733703405355,-1.1499338818293416,-1.3642009673649633,,1.3278288970459888,-0.6407310744786923,-1.2903192035558524,-1.2569115933040675,-1.2546158610304197,-0.7431761877135123,-1.4788287716983157,0.42657958791624523,-0.4825397129682457,2.0140549789110826,-1.0363613293878793,-1.1836023664126551,1.6045164077846275
THA,-0.4348814041655361,-0.9585240948470745,-0.9108791098843465,-0.8599069960487747,,0.5065186683689483,-0.38379012431918585,-0.4284068139973684,0.2406761811517417,0.2397693063500742,-0.4326304539938936,-0.0658503657048774,1.1401832155940108,-1.3431896709487765,1.3685909427174427,-0.9090404110286134,-0.8451637418270108,1.0383743050080894
TJK,-0.22367804796369192,0.42614447920950316,0.07522182438875995,0.7475300375215763,,-1.3262999472050792,-0.3457247983696293,-0.3805227923552304,-0.5283553787039442,-0.528178626887124,-0.6134232025775412,-0.5984345341177886,0.5762061550099703,-0.8838540192175943,-0.3784650485800092,-0.1291997860781095,-0.23912248384806598,-0.11241127645271592
TKM,,,,,,-0.029494322978173126,-0.3171758039074619,-0.14110268414454025,-0.5418471604557991,-0.5385563016605998,-0.39225089430427607,0.021102151587025966,-0.2985337756918073,-0.2697947795348562,0.24118042616588461,-0.8931252962337053,-0.9947063898997375,-0.5934470500536957
TLS,,,,,,-0.6433156517789085,-0.012653196311010048,0.24196948899256293,-1.938246571772702,-1.939542396079813,-0.5189888723167557,-0.27779712660389333,0.7488521939642685,-0.4293534796098983,-0.060036124057813924,0.33233854297422966,0.18589346330599907,0.8829627473831576
TON,-0.0064403101560807545,0.44744707265652806,0.583213214771875,0.33779118582717294,,1.1981483346232982,-0.3171758039074619,-0.2847547490709543,0.179963163268398,0.17750325770922087,-0.6018477287998509,-0.5495237431410932,0.42274300927281633,-0.8113273373653026,-0.12027943410255326,-1.1159369033624207,-1.1599903693485405,0.7349517401213177
