Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)","[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male"
KOR,0.7015915119363395,0.39375,0.14965986394557823,0.029362498768351564,0.014666666666666668,0.03043632493792125,0.023273273273273276,0.7230443974630021,0.8124999999999998,0.22064777327935228,0.6918604651162791,0.5424528301886793,0.5374449339207049,0.5879396984924624,0.19166666666666665,0.3125,0.6384615384615384,0.5534591194968553,0.30327868852459017,,0.6231884057971014,0.5652173913043479,0.7071428571428572,0.6111111111111112,0.5742971887550201,0.7683673469387755,0.0026631158455392803,0.36470588235294116,,0.2388059701492537,0.09369951534733441,0.6673407482305359,0.838,0.01580074986609534,0.01629327902240326,0.02713523131672598,,,0.006213324128408699,,,,0.1267605633802817,0.06593406593406594,0.7802071346375145,0.7805309734513276,0.7918215613382902,0.7224409448818898,0.10638297872340426,0.0698356807511737,0.25892857142857145,0.04161566707466341,0.3555603822762815,0.08819314810655059,0.023497095255820086,0.1778301886792453,0.09526634635471068,0.6817155756207675,0.36078827690752907,0.9085750315258512,0.2498422712933754,,,0.08287560581583198,0.11388455538221527,0.003134796238244514,0.9074405828257495,0.00513647494475303,0.4822335025380711,0.4834905660377359,0.6045694200351494
KWT,0.6816976127320955,0.28750000000000003,0.0272108843537415,0.0012809143758005716,0.0,0.001489890031926215,0.0022522522522522522,0.9788583509513742,0.18750000000000025,0.4028340080971661,0.4593023255813954,0.4009433962264151,0.4273127753303965,0.41206030150753775,,0.26704545454545453,0.5307692307692308,0.4968553459119497,0.09836065573770492,,0.3768115942028986,0.3840579710144928,0.36428571428571427,0.4393939393939394,0.4166666666666667,0.44387755102040816,,0.15294117647058825,,,0.39256865912762523,0.0020222446916076846,0.9990000000000001,,0.0020366598778004076,0.16459074733096088,,,0.001380738695201933,,,0.0,0.15492957746478872,0.3626373626373626,0.7871116225546605,0.7876106194690266,0.7434944237918216,0.7992125984251968,0.08019639934533551,0.07922535211267605,0.08928571428571429,0.047429620563035506,,,,0.08490566037735849,0.4445623563818676,0.9424379232505644,0.4199090449722082,0.755359394703657,0.1110410094637224,1.0,,0.16639741518578352,0.11310452418096723,0.003918495297805642,0.9115012540308133,,0.5566835871404401,0.3903301886792453,0.7416520210896309
LAO,0.2665782493368701,0.10312500000000004,0.13378684807256233,0.0021677012513548134,0.0006666666666666668,0.0030507272082298687,0.006006006006006007,0.10570824524312897,0.25000000000000033,0.7074898785425101,0.24069767441860468,0.21698113207547168,0.21585903083700442,0.23115577889447236,,0.03977272727272727,0.5846153846153846,0.11320754716981132,0.00819672131147541,,0.20289855072463772,0.13043478260869562,0.2714285714285714,0.11313131313131312,0.05622489959839357,0.17244897959183672,,0.27058823529411763,,0.009950248756218904,0.0016155088852988692,0.7735085945399393,,,0.9002036659877801,0.48887900355871894,,,0.3113565757680359,,,0.0,0.8169014084507042,0.7362637362637363,0.4602991944764097,0.4601769911504425,0.4014869888475837,0.42519685039370075,0.44680851063829785,0.6402582159624414,0.44494047619047616,0.4880660954712363,0.2599913119026933,0.011316545703817881,0.0003439518655854956,,0.012692709421349488,0.3577878103837472,0.3567458312278929,,,0.006999999999999999,0.0900523560209424,0.057835218093699514,0.11492459698387936,0.1379310344827586,0.9066045622835304,0.00752553305859165,0.840947546531303,0.8714622641509435,0.7662565905096661
LBN,,0.278125,0.20408163265306123,0.001576510000985319,0.0013333333333333335,0.001915572898190848,0.0022522522522522522,0.821353065539112,0.25000000000000033,0.4251012145748988,,0.4528301886792453,0.49779735682819387,0.45226130653266333,,,,,,,,,,,,,,,,0.18905472636815918,0.048465266558966075,0.12942366026289182,0.925,,0.11507128309572302,0.22553380782918153,,,0.024508111839834312,,,0.0,0.07042253521126761,0.4175824175824176,0.7548906789413119,0.7539823008849559,0.7156133828996283,0.7480314960629921,0.15711947626841244,0.14964788732394366,0.1636904761904762,0.09394124847001224,0.5371416159860991,0.0589529290566447,0.0009988739110154117,0.0839622641509434,0.07319824524754544,0.6376975169300226,0.27084386053562404,,0.11230283911671925,1.0,,0.19046849757673667,,0.06818181818181819,,,0.2098138747884941,0.15330188679245282,0.5571177504393673
LBR,,0.09687499999999995,0.10884353741496598,0.0010838506256774067,0.0006666666666666668,0.001489890031926215,0.0030030030030030034,0.5285412262156448,0.25000000000000033,0.7267206477732794,,,,,,,,,,,0.16666666666666669,0.07971014492753623,0.2571428571428571,0.17878787878787877,0.08032128514056225,0.28775510204081634,,,,0.12437810945273631,0.0032310177705977385,0.5176946410515673,,,0.9042769857433808,0.8087188612099644,,,0.5167414566793235,,,0.08754208754208755,,,0.34637514384349827,0.3469026548672567,0.2992565055762082,0.2834645669291339,0.4157119476268412,1.0,0.4538690476190476,0.7827417380660955,,0.004864333129361827,8.481004904847837e-05,,0.004503864633382077,0.21557562076749437,0.168266801414856,,,0.0,,,0.265470618824753,,,,0.42301184433164135,0.5518867924528301,0.37609841827768015
LBY,0.63395225464191,0.13125,0.10657596371882085,0.002364765001477978,0.0006666666666666668,0.003121674352607308,0.0045045045045045045,0.7431289640591966,0.25000000000000033,0.6153846153846154,0.5058139534883721,0.5613207547169812,,,,,,,0.09016393442622951,,0.2536231884057971,0.18840579710144928,0.3071428571428571,0.2202020202020202,0.16666666666666669,0.2612244897959184,,,,,0.13408723747980617,0.0010111223458038423,0.9890000000000001,0.3642206748794858,0.031568228105906315,0.07473309608540926,,,0.012426648256817397,,,,0.07042253521126761,0.10989010989010989,0.7249712313003452,0.7238938053097346,0.6895910780669147,0.7145669291338582,0.1718494271685761,0.20070422535211263,0.1949404761904762,0.12209302325581396,0.4739357080799305,,,0.06556603773584906,0.16969291832045122,0.7787810383747179,0.3582617483577564,,0.11735015772870663,0.993,,0.11437802907915993,0.11466458658346333,,0.907679445837812,,0.2893401015228427,0.16509433962264153,0.5992970123022847
LCA,,0.22187499999999996,0.2811791383219955,9.853187506158244e-05,0.0,7.094714437743881e-05,0.0,0.2526427061310782,0.12500000000000017,0.5101214574898786,,0.49528301886792453,0.5506607929515419,0.47738693467336685,,0.3693181818181818,0.9230769230769231,0.27672955974842767,,,,,,,,,,0.2823529411764706,,0.054726368159203974,0.01938610662358643,0.3609706774519717,0.0,,0.0560081466395112,0.536032028469751,1.0,,0.014497756299620296,,,,0.04225352112676056,0.18681318681318682,0.7698504027617951,0.7699115044247787,0.7472118959107807,0.7480314960629921,0.18821603927986907,0.09389671361502347,0.20982142857142858,0.05905752753977968,0.3540399652476108,0.07423530049650279,6.596337148214983e-05,,0.07735115939001462,0.6467268623024831,0.3244062657908034,0.7093316519546028,,0.7859999999999999,0.02303664921465969,,0.13728549141965676,0.024294670846394983,0.8963334527648394,0.019888908797706505,0.5211505922165821,0.4870283018867924,0.6906854130052725
LIE,,,,,,0.0,,0.1215644820295983,,,,,,,,,,,,,0.644927536231884,,,,,,,,,,,0.41051567239635994,,,,,,,,,,,,,0.8584579976985041,0.8584070796460177,,,,,,,,,,,0.6584499686651347,1.0,,,,1.0,,,,,,,,,
LKA,0.5649867374005305,0.309375,0.17913832199546487,0.010641442506650903,0.006,0.012273855977296914,0.013513513513513514,0.13847780126849896,0.25000000000000033,0.3694331983805668,0.5941860465116281,0.43396226415094347,0.4757709251101322,0.43216080402010054,0.13333333333333333,,0.676923076923077,0.42138364779874216,,,0.5797101449275363,0.5289855072463768,0.5499999999999999,0.5111111111111111,0.4879518072289157,0.5336734693877551,0.07323568575233022,,0.7263157894736842,0.024875621890547258,0.0032310177705977385,0.36804853387259856,0.24100000000000002,0.00990894483128013,0.795315682281059,0.14768683274021355,,,0.024853296513634795,,,0.0,0.056338028169014086,0.2087912087912088,0.7422324510932106,0.7415929203539824,0.7416356877323421,0.7007874015748031,0.14238952536824878,0.09565727699530514,0.2976190476190476,0.05783353733170135,0.33166811468288443,0.026064460159717435,0.002949505039130414,0.10330188679245282,0.028193022770002088,0.48194130925507905,0.34866093986862057,0.832282471626734,0.14006309148264984,0.469,0.16858638743455498,0.11017770597738288,0.11440457618304732,0.07445141065830721,0.9068434252955929,0.029803499970136774,0.5245346869712353,0.4658018867924528,0.7100175746924429
LSO,0.3978779840848807,0.10624999999999997,0.16553287981859408,0.0007882550004926595,0.0006666666666666668,0.001135154310039021,0.0022522522522522522,0.09090909090909091,0.12500000000000017,0.7115384615384616,0.38837209302325576,0.3537735849056604,0.44493392070484583,0.29145728643216084,,,0.6692307692307692,0.12578616352201258,0.00819672131147541,,0.29710144927536236,0.3115942028985508,0.2357142857142857,0.09595959595959595,0.13052208835341367,0.09795918367346938,0.573901464713715,0.5882352941176471,,0.3283582089552239,0.014539579967689823,0.01314459049544995,,,0.5295315682281059,0.3443060498220641,,,0.21608560579910252,,,0.0404040404040404,0.11267605633802817,0.2087912087912088,0.5592635212888377,0.5592920353982301,0.5148698884758365,0.5236220472440944,0.3698854337152209,0.41960093896713613,0.38839285714285715,0.2729498164014688,0.3155951346655083,0.008768192838276415,0.0001036567266148069,,0.020589095466889494,0.4322799097065464,0.31531076301162203,,,0.0,0.04397905759162304,,0.12064482579303171,0.11677115987460815,0.9040965006568733,1.0,0.7478849407783419,0.7393867924528302,0.7855887521968365
LTU,0.706896551724138,0.5750000000000002,0.3492063492063492,0.002463296876539561,0.002666666666666667,0.002625044341965236,0.0022522522522522522,0.6575052854122622,0.31250000000000044,0.19230769230769232,0.6674418604651163,0.5047169811320755,0.5418502202643173,0.5125628140703519,,0.3522727272727273,0.5230769230769231,0.5660377358490566,0.27049180327868855,,0.6304347826086957,0.5652173913043479,0.5928571428571429,0.6929292929292928,0.6526104417670683,0.7428571428571429,,0.16470588235294117,,,,0.31344792719919107,0.758,,0.031568228105906315,0.13300711743772242,,,0.008974801518812565,1.0,,0.0,,,0.762945914844649,0.7628318584070798,0.7862453531598513,0.6870078740157479,0.11947626841243862,0.05985915492957747,0.34077380952380953,0.03916768665850674,,,,,0.13150616252350114,0.7358916478555304,0.36685194542698335,,,1.0,,,,,,,0.5262267343485618,0.5731132075471699,0.578207381370826
LUX,0.7732095490716181,0.690625,0.417233560090703,0.00029559562518474724,0.0006666666666666668,0.00028378857750975523,0.0,0.7980972515856237,0.25000000000000033,0.10323886639676115,0.6058139534883721,0.42452830188679247,,,,0.5170454545454546,,,,,0.6159420289855073,0.5942028985507247,0.65,0.5171717171717172,0.4608433734939759,0.5938775510204082,,,,0.22388059701492535,0.42326332794830374,,0.892,,0.017311608961303463,0.04937722419928826,,,0.0031066620642043494,,,,0.04225352112676056,0.2087912087912088,0.8423475258918298,0.8424778761061948,0.8438661710037176,0.8031496062992126,0.088379705400982,0.03345070422535211,0.13839285714285715,0.020501835985312123,,0.4443816177780532,0.0010365672661480688,0.11132075471698114,0.41275955713390433,0.9300225733634311,0.39161192521475496,,0.15962145110410095,1.0,,0.29547657512116315,,,,,0.3248730964467006,0.33136792452830194,0.5166959578207381
LVA,0.6697612732095493,0.6375000000000002,0.3832199546485261,0.0017735737511084836,0.002,0.001915572898190848,0.0015015015015015017,0.6744186046511629,0.31250000000000044,0.17510121457489883,0.608139534883721,0.5,0.5418502202643173,0.492462311557789,,0.3068181818181818,0.5538461538461539,0.5660377358490566,0.21311475409836064,,0.5289855072463768,0.5289855072463768,0.5142857142857143,0.592929292929293,0.5813253012048193,0.6040816326530613,,0.11764705882352941,,,,0.5156723963599595,0.818,,0.17922606924643586,0.201067615658363,,,0.015533310321021747,1.0,,0.0,,,0.7341772151898734,0.7345132743362831,0.7602230483271377,0.6496062992125985,0.13747954173486088,0.06748826291079812,0.37351190476190477,0.04528763769889841,,,,,0.13189053687069147,0.7370203160270881,0.37291561394643763,,,1.0,,,,,,,0.5076142131979696,0.5589622641509434,0.5676625659050968
MAR,0.34350132625994695,0.17187500000000003,0.1383219954648526,0.01379446250862154,0.006666666666666667,0.017665838949982263,0.025525525525525526,0.4545454545454546,0.25000000000000033,0.5617408906882592,0.2011627906976744,0.2075471698113208,0.20704845814977976,0.2562814070351759,0.30833333333333335,0.32386363636363635,0.34615384615384615,0.20125786163522014,0.08196721311475409,,0.13768115942028988,0.09420289855072463,0.17142857142857143,0.13636363636363635,0.08734939759036145,0.1520408163265306,0.351531291611185,0.23529411764705882,,0.11442786069651739,0.014539579967689823,0.11223458038422648,0.855,,0.1985743380855397,0.20151245551601427,,,0.10838798757335175,,,0.0,0.08450704225352113,0.21978021978021978,0.6570771001150747,0.656637168141593,0.6133828996282529,0.6377952755905514,0.220949263502455,0.35915492957746475,0.23958333333333334,0.2371481028151775,0.3288444830582103,0.0283881861769285,0.004626859342533653,0.12169811320754717,0.0299728431167746,0.4909706546275394,0.3390601313794846,0.8764186633039093,0.19621451104100948,0.102,0.29738219895287954,0.08820678513731826,0.11440457618304732,0.03605015673981191,0.9068434252955929,0.039718091142567045,0.33164128595600684,0.21344339622641512,0.7065026362038663
MCO,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.02758215962441314,,0.017135862913096697,,,,,,,,,,,,,,,,,,,
MDA,0.5994694960212201,0.4875,0.2743764172335601,0.0027588925017243077,0.002666666666666667,0.003121674352607308,0.0030030030030030034,0.4376321353065539,0.31250000000000044,0.2925101214574899,0.6011627906976744,0.4669811320754717,0.5110132158590308,0.45728643216080406,,0.4090909090909091,0.5230769230769231,0.559748427672956,0.28688524590163933,,0.5579710144927537,0.5434782608695652,0.5857142857142856,0.698989898989899,0.6546184738955823,0.7540816326530613,,0.2235294117647059,,,,0.09807886754297268,,,0.011201629327902241,0.21485765124555165,,,0.016568864342423197,1.0,,0.0,,,0.7088607594936709,0.7079646017699115,0.7007434944237919,0.6574803149606298,0.19803600654664485,0.15082159624413144,0.34375,0.09455324357405141,,,,,0.05231669103822854,0.582392776523702,0.3370389085396665,,,0.94,,,,,,,0.3130287648054146,0.4870283018867924,0.24780316344463976
MDG,,0.08750000000000004,0.11337868480725623,0.005911912503694945,0.002666666666666667,0.008229868747782901,0.015765765765765768,0.19238900634249476,0.06250000000000008,0.7459514170040485,,0.20283018867924532,0.24669603524229078,0.20100502512562812,,,0.5461538461538461,0.0880503144654088,0.02459016393442623,,,,,,,,0.8055925432756323,0.4117647058823529,0.5473684210526316,0.01990049751243781,0.0016155088852988692,0.2376137512639029,,,0.8716904276985743,0.6637010676156584,,,0.2675181221953745,,,0.0,0.39436619718309857,0.5714285714285714,0.41426927502876876,0.41415929203539825,0.3513011152416358,0.37598425196850394,0.45662847790507366,0.5622065727699531,0.4494047619047619,0.48164014687882506,0.2973501303214596,0.010890529267329186,0.0009046405231837692,0.06981132075471698,0.011506162523501149,0.3431151241534989,0.35573521980798384,0.7345523329129887,0.10725552050473186,0.01,0.4806282722513089,0.07205169628432957,0.11492459698387936,0.10815047021943573,0.9066045622835304,0.0015528877739951024,0.9323181049069373,0.9221698113207548,0.8822495606326889
MDV,,0.05937499999999996,0.10657596371882085,9.853187506158244e-05,0.0,0.00014189428875487761,0.0,0.2156448202959831,0.25000000000000033,0.8168016194331983,,,,,,,,,,0.9526627218934911,0.26811594202898553,0.25362318840579706,0.2785714285714286,0.29797979797979796,0.22590361445783133,0.22448979591836735,,,,,0.012924071082390954,0.033367037411526794,0.0,,0.045824847250509164,0.76067615658363,,,0.2326544701415257,,,,0.028169014084507043,0.03296703296703297,0.5983889528193326,0.5982300884955752,0.5148698884758365,0.6122047244094488,0.3322422258592471,0.3902582159624413,0.21726190476190477,0.28090575275397806,0.3208079930495221,,,,0.042724044286609565,0.5485327313769751,0.34411318847902983,,,0.648,0.05026178010471204,0.2715670436187399,0.11986479459178367,0.0877742946708464,0.9043353636689359,0.004718389774831273,0.30456852791878175,0.16745283018867924,0.6695957820738138
MEX,0.5981432360742707,0.1625,0.14965986394557823,0.04768942752980589,0.024,0.06058886129833275,0.08633633633633635,0.6976744186046512,0.25000000000000033,0.5465587044534413,0.463953488372093,0.4009433962264151,0.43171806167400884,0.41206030150753775,0.12499999999999999,0.3409090909090909,0.6846153846153846,0.3018867924528302,0.12295081967213115,0.8532544378698225,0.3768115942028986,0.36231884057971014,0.39285714285714285,0.29898989898989903,0.27510040160642574,0.3255102040816326,0.37683089214380816,0.3058823529411765,0.7789473684210526,0.1741293532338308,0.05977382875605816,0.3629929221435793,0.8740000000000001,,0.14663951120162932,0.3923487544483986,,,0.030031066620642043,0.983,,0.0033670033670033673,0.30985915492957744,0.26373626373626374,0.7652474108170311,0.7646017699115044,0.7527881040892194,0.7322834645669293,0.13911620294599017,0.20481220657276994,0.22767857142857142,0.13341493268053858,0.33014769765421376,0.07908414211908321,0.042056360989262104,0.08443396226415094,0.10425736369333612,0.6975169300225733,0.33451237998989386,0.7786885245901639,0.14574132492113565,0.826,0.22827225130890053,0.06187399030694669,0.1157046281851274,0.003918495297805642,0.9080377403559059,0.007047721435823925,0.4568527918781726,0.3242924528301887,0.7996485061511425
MHL,,,,,,0.0,,0.63107822410148,,,,,,,,,,,,,,,,,,,,,,0.16915422885572134,0.01615508885298869,,,,,,,,,,,,0.028169014084507043,0.5164835164835165,,,,,,0.2247652582159624,,0.14840881272949819,,0.02061144977266214,4.711669391582132e-06,,0.028560685189053688,0.48419864559819403,,,,,,,0.11310452418096723,,,,,,
MKD,,0.465625,0.22448979591836735,0.0012809143758005716,0.0006666666666666668,0.001418942887548776,0.0015015015015015017,0.5539112050739958,0.25000000000000033,0.24696356275303644,,0.38679245283018876,0.42290748898678415,0.38693467336683424,,,,,0.13934426229508196,,,,,,,,,,,,,0.3629929221435793,0.98,,0.024439918533604887,0.21530249110320288,,,0.0037970314118053157,0.889,,0.0,,,0.7710011507479863,0.7716814159292037,0.7416356877323421,0.7578740157480316,0.10965630114566285,0.18720657276995303,0.15178571428571427,0.10709914320685436,,0.07270164132514349,0.0009046405231837692,0.08490566037735849,0.07781909337789847,0.6478555304740405,0.30672056594239516,,0.11798107255520504,0.96,,0.09967689822294024,,,,,0.4027072758037225,0.43750000000000006,0.5026362038664324
MLI,0.04244031830238731,0.06874999999999999,0.15419501133786848,0.004138338752586462,0.002,0.006030507272082299,0.012012012012012014,0.18921775898520085,0.25000000000000033,0.8036437246963563,0.0,0.0,0.039647577092511016,0.0,,,0.038461538461538464,0.012578616352201259,0.00819672131147541,,0.028985507246376812,0.02173913043478261,0.042857142857142864,0.01818181818181818,0.0070281124497991974,0.030612244897959183,,0.47058823529411764,,0.014925373134328356,0.0016155088852988692,0.05561172901921132,,,0.9022403258655803,0.8634341637010676,,,0.34760096651708666,,,0.030303030303030304,0.4507042253521127,0.6153846153846154,0.32105868814729577,0.320353982300885,0.24535315985130118,0.28149606299212604,0.4746317512274959,0.7541079812206573,0.42857142857142855,0.7705018359853123,0.2758470894874023,0.007939397225471136,0.0005088602942908702,0.08301886792452831,0.008823898057238353,0.3047404063205418,0.29711975745325925,0.7471626733921816,0.12050473186119874,,0.16020942408376965,0.0752827140549273,0.11362454498179927,0.14420062695924762,0.9072017198136868,0.023830854685540227,0.323181049069374,0.3466981132075472,0.4920913884007031
MLT,0.7175066312997348,0.5875000000000001,0.3424036281179138,0.00019706375012316487,0.0,0.00028378857750975523,0.0,0.8985200845665963,0.31250000000000044,0.20748987854251014,0.6093023255813954,0.5094339622641509,0.5110132158590308,0.5226130653266332,0.25,0.5738636363636364,0.6461538461538462,0.4779874213836478,0.08196721311475409,,0.5144927536231885,0.5289855072463768,0.42857142857142855,0.4666666666666667,0.24698795180722893,0.35306122448979593,,0.21176470588235294,0.6,0.18407960199004972,0.09854604200323101,0.011122345803842266,1.0,,0.0,0.05382562277580071,,,0.0034518467380048328,,,0.0,0.2112676056338028,0.2087912087912088,0.857307249712313,0.856637168141593,0.825278810408922,0.858267716535433,0.05237315875613748,0.04870892018779343,0.07291666666666667,0.02784577723378213,,0.1233821057605168,0.0002685651553201815,0.12028301886792453,0.14244411949028618,0.7494356659142213,0.3602829711975746,,0.19305993690851736,1.0,,0.265751211631664,0.11778471138845552,0.004702194357366771,0.9054102472232174,0.013677357701726095,0.3197969543147208,0.25825471698113206,0.6151142355008788
MMR,0.21220159151193635,0.20312500000000003,0.14965986394557823,0.023253522514533453,0.012,0.02880454061724016,0.03903903903903904,0.20930232558139533,0.12500000000000017,0.5040485829959515,0.19767441860465115,0.18867924528301885,0.2246696035242291,0.17085427135678394,,,0.5461538461538461,0.09433962264150944,0.040983606557377046,,0.15217391304347827,0.15217391304347827,0.15,0.10808080808080807,0.12650602409638553,0.08877551020408163,,0.47058823529411764,,0.06467661691542288,0.0016155088852988692,0.6066734074823054,0.146,,0.9256619144602851,0.22241992882562278,,,0.15533310321021745,,,0.0,0.04225352112676056,0.34065934065934067,0.5512082853855006,0.5504424778761063,0.5148698884758365,0.5078740157480316,0.3436988543371522,0.4706572769953052,0.37648809523809523,0.34700122399020816,0.3351433536055604,0.0038418936817889594,0.0014229241562578037,,0.004654271986630458,0.21896162528216706,0.35169277412834765,,,0.203,0.1905759162303665,,,,,,0.7072758037225042,0.6509433962264152,0.8330404217926186
MNE,,0.48437500000000006,0.26077097505668934,0.00039412750024632974,0.0006666666666666668,0.0004256828662646328,0.0007507507507507509,0.45031712473572943,0.4375000000000006,0.23785425101214575,,,,,,,,,,,,,,,,,,,,,,0.47017189079878663,,,,0.1414590747330961,,,0.002416292716603383,,,0.0,,,0.8319907940161104,0.831858407079646,0.825278810408922,0.7992125984251968,0.07364975450081833,0.07746478873239437,0.15773809523809523,0.04436964504283967,,,,,0.1195237100480468,0.7200902934537247,0.3072258716523497,,,0.976,,,,,,,0.36209813874788493,0.4504716981132076,0.40597539543058
MNG,0.5039787798408488,0.15625000000000003,0.1473922902494331,0.001182382500738989,0.0006666666666666668,0.001560837176303654,0.0022522522522522522,0.5454545454545455,0.12500000000000017,0.5880566801619433,0.5325581395348837,0.3820754716981132,,,,0.21022727272727273,0.6076923076923076,0.5283018867924528,0.14754098360655737,,0.5362318840579711,0.5289855072463768,0.5357142857142857,0.7151515151515151,0.6746987951807228,0.7479591836734694,,0.29411764705882354,,0.4378109452736318,0.07431340872374798,0.08190091001011121,0.972,,0.019348268839103868,0.14946619217081852,,,0.06316879530548844,0.9990000000000001,,0.0,0.07042253521126761,0.07692307692307693,0.5788262370540852,0.5787610619469027,0.5501858736059481,0.5334645669291338,0.2635024549918167,0.4442488262910798,0.33779761904761907,0.3255813953488373,,0.03776829353307049,0.0005277069718571986,0.12783018867924528,0.03761019427616461,0.5282167042889392,0.3567458312278929,0.6153846153846154,0.18359621451104102,0.258,,0.09466882067851373,,0.007053291536050156,,,0.42978003384094754,0.5294811320754716,0.42355008787346227
MOZ,0.013262599469496032,0.05937499999999996,0.12244897959183672,0.00650310375406444,0.002666666666666667,0.009365023057821923,0.018018018018018018,0.20718816067653278,0.12500000000000017,0.8107287449392713,0.058139534883720936,0.07547169811320756,0.11013215859030838,0.09045226130653268,,,0.3230769230769231,0.012578616352201259,,,0.036231884057971016,0.02173913043478261,0.06428571428571428,0.00909090909090909,,,0.892143808255659,0.5882352941176471,,0.09452736318407959,0.0016155088852988692,0.5581395348837209,0.055,0.00016068559185859668,0.9480651731160895,0.7909252669039146,,,0.4787711425612703,,,0.05723905723905724,0.39436619718309857,0.43956043956043955,0.2715765247410817,0.27079646017699116,0.2081784386617101,0.2086614173228346,0.5924713584288053,0.9595070422535211,0.6026785714285714,0.751529987760098,0.2830147697654214,0.001022439447572868,0.00023558346957910657,0.10424528301886793,0.0012784625026112388,0.09255079006772009,0.25669530065689744,,0.13943217665615143,0.0,0.23246073298429318,0.07140549273021002,0.1141445657826313,0.32601880877742945,,0.016723406796870333,0.9052453468697125,0.9575471698113208,0.764499121265378
