Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Gender] Female share of employment in senior and middle management (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Total unemployment rate (female to male ratio),[Gender] Youth unemployment rate (female to male ratio),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,"[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)"
KEN,0.3541114058355438,0.34651162790697676,0.3254716981132076,0.26086956521739135,,0.5996472663139331,0.0986252241482367,0.24041811846689898,0.5189873417721519,0.5185840707964602,0.01697931898892835,0.40180586907449206,0.49404117009750814,0.4320388349514563,0.616915422885572,0.24154589371980678,0.3027950310559006,0.6367476240760295
KGZ,0.5464190981432361,0.622093023255814,0.4575471698113208,0.608695652173913,,0.6878306878306879,0.06096832038254632,0.1672473867595819,0.6858457997698504,0.6849557522123894,0.024090244411949027,0.45711060948081267,0.4236186348862406,0.4538834951456311,0.5024875621890548,0.1280193236714976,0.14596273291925463,0.4772967265047518
KHM,0.22413793103448276,0.23139534883720933,0.22169811320754715,0.17391304347826092,,0.673721340388007,0.03705917513448894,0.07317073170731705,0.46605293440736484,0.46548672566371685,0.006283684980154585,0.2573363431151242,0.8656554712892742,0.13106796116504857,0.8391376451077943,0.016908212560386472,0.020186335403726708,0.9704329461457234
KIR,,,0.4103773584905661,,,,,,0.5891829689298044,0.5893805309734513,0.015876331731773552,0.3916478555304741,,,,,,
KNA,,,0.5047169811320755,,,,,,0.7077100115074798,0.7079646017699115,0.11354919573845833,0.7110609480812642,,,,,,
KOR,0.7161803713527853,0.7034883720930233,0.5471698113207547,0.644927536231884,,0.6049382716049383,0.024506873879258817,0.055749128919860634,0.7882623705408516,0.7876106194690266,0.10423229580112806,0.6975169300225733,0.17768147345612134,0.5157766990291263,0.49751243781094523,0.05314009661835748,0.10559006211180123,0.3812038014783527
KWT,0.6286472148541113,0.4046511627906976,0.31603773584905664,0.3768115942028986,,0.3791887125220459,0.04363419007770472,0.1289198606271777,0.7905638665132336,0.7893805309734514,0.28537288489659496,0.8668171557562077,0.04983748645720477,0.8689320388349515,0.5854063018242123,0.012077294685990338,0.04192546583850931,0.01372756071805702
LAO,0.2732095490716181,0.24767441860465114,0.21698113207547168,0.21014492753623193,,0.5537918871252205,0.03945008965929468,0.10452961672473869,0.4683544303797469,0.46902654867256643,0.012893252559013996,0.36004514672686233,0.9349945828819068,0.06432038834951456,0.8325041459369816,0.057971014492753624,0.08229813664596272,0.9609292502639916
LBN,,,0.4622641509433963,,,0.3298059964726632,0.06515242080095637,0.1254355400696864,0.760644418872267,0.7592920353982302,0.09431376645080426,0.68058690744921,0.041170097508125676,0.8555825242718448,0.18242122719734657,0.21497584541062803,0.3385093167701863,0.38437170010559657
LBR,,,,0.17391304347826092,,0.7583774250440918,0.0191273161984459,0.06271777003484322,0.3509781357882624,0.35044247787610616,0.0037100480467933987,0.19187358916478553,0.44637053087757317,0.5400485436893204,0.40464344941956876,0.13043478260869565,0.06677018633540371,0.8373812038014784
LBY,0.6485411140583555,0.5186046511627908,0.5707547169811321,0.26811594202898553,,0.23456790123456794,0.08786610878661087,0.18466898954703828,0.7307249712313003,0.7309734513274337,0.1918278671401713,0.8002257336343115,0.0801733477789816,0.7487864077669905,0.16749585406301826,0.48309178743961356,0.6739130434782609,0.4107708553326293
LCA,,,0.5094339622641509,,,0.673721340388007,0.06335923490735207,0.16027874564459932,0.7721518987341771,0.7716814159292037,0.07632337580948402,0.644469525959368,0.3076923076923077,0.5412621359223301,0.3747927031509121,0.42512077294685996,0.49534161490683226,0.2555438225976769
LIE,,,,0.644927536231884,,,,,0.8619102416570771,0.8619469026548673,0.6857405473156466,1.0,,,,,,
LKA,0.5716180371352786,0.6034883720930233,0.43867924528301894,0.5942028985507246,,0.46737213403880074,0.11835026897788403,0.21602787456445993,0.7445339470655926,0.743362831858407,0.029162314602047212,0.4875846501128669,0.4637053087757313,0.3082524271844661,0.3698175787728027,0.3502415458937198,0.6459627329192547,0.4065469904963041
LSO,0.3978779840848807,0.39186046511627903,0.3584905660377358,0.30434782608695654,,0.8906525573192241,0.07053197848176927,0.19512195121951217,0.5638665132336018,0.5646017699115045,0.019703363275537917,0.42437923250564336,0.6684723726977249,0.23422330097087382,0.3167495854063018,0.8743961352657004,0.782608695652174,0.692713833157339
LTU,0.7015915119363395,0.6709302325581395,0.49528301886792453,0.644927536231884,,0.8007054673721341,0.03048416019127316,0.10801393728222994,0.757192174913694,0.7557522123893805,0.124077710465845,0.7268623024830699,0.18743228602383533,0.49271844660194175,0.3731343283582089,0.42028985507246386,0.4937888198757764,0.13621964097148892
LUX,0.783819628647215,0.6151162790697675,0.43396226415094347,0.6231884057971014,,0.5555555555555557,0.09802749551703525,0.11498257839721253,0.8457997698504027,0.8460176991150444,0.4420555671610612,0.9413092550790068,0.03791982665222102,0.7402912621359224,0.36815920398009955,0.03140096618357488,0.03571428571428571,0.07497360084477298
LVA,0.6631299734748012,0.6151162790697675,0.49528301886792453,0.5434782608695653,,0.8059964726631393,0.032277346084877465,0.11498257839721253,0.7249712313003452,0.7256637168141593,0.11854606225193232,0.7189616252821669,0.19609967497291442,0.5169902912621359,0.3333333333333333,0.4782608695652174,0.531055900621118,0.12460401267159452
MAR,0.3514588859416446,0.2058139534883721,0.2075471698113208,0.14492753623188406,,0.380952380952381,0.048416019127316204,0.11498257839721253,0.6662830840046029,0.6672566371681417,0.031560476289951955,0.5000000000000001,0.44637053087757317,0.362864077669903,0.21890547263681595,0.4130434782608696,0.4378881987577639,0.5174234424498416
MDA,0.5848806366047746,0.6,0.4575471698113208,0.5652173913043479,,0.8518518518518519,0.02689778840406455,0.14285714285714285,0.7077100115074798,0.7079646017699115,0.04276582410695634,0.5496613995485327,0.4702058504875406,0.3786407766990292,0.28026533996683245,0.20048309178743964,0.28105590062111796,0.29778247096092925
MDG,,,0.21226415094339623,,,0.7178130511463845,0.04781829049611477,0.13240418118466898,0.42462600690448793,0.42477876106194695,0.010052224775433466,0.3227990970654628,0.8483206933911159,0.13106796116504857,0.8739635157545604,0.13526570048309178,0.14596273291925463,0.914466737064414
MDV,,,,0.26086956521739135,,0.417989417989418,0.12313209802749552,0.22996515679442509,0.613348676639816,0.6123893805309736,0.044762899519532065,0.556433408577878,0.29469122426868904,0.5206310679611651,0.33830845771144274,0.014492753623188408,0.023291925465838508,0.6715945089757128
MEX,0.6034482758620691,0.4651162790697675,0.39622641509433965,0.39130434782608703,,0.5537918871252205,0.08009563658099224,0.13588850174216027,0.7721518987341771,0.7716814159292037,0.10709839147691665,0.7020316027088036,0.2903575297941495,0.5449029126213593,0.4643449419568822,0.07004830917874397,0.07763975155279502,0.3875395987328405
MHL,,,,,,,,,,,0.027850428243158556,0.4796839729119639,,,,,,
MKD,,,0.3915094339622642,,,0.634920634920635,0.04124327555289898,0.11846689895470382,0.7744533947065593,0.7734513274336283,0.07341550031334865,0.6388261851015802,0.2058504875406284,0.3774271844660194,0.1077943615257048,0.8647342995169082,0.9518633540372671,0.20485744456177402
MLI,0.05172413793103453,0.004651162790697679,0.004716981132075476,0.028985507246376812,,0.7107583774250441,0.0657501494321578,0.16027874564459932,0.3268124280782509,0.32743362831858414,0.009876749529977021,0.3205417607223476,0.5417118093174431,0.3774271844660194,0.3333333333333333,0.07004830917874397,0.06987577639751552,0.958817317845829
MLT,0.7241379310344828,0.6151162790697675,0.5188679245283019,0.5144927536231885,,0.4320987654320988,0.04722056186491333,0.09407665505226481,0.8607594936708861,0.8601769911504427,0.14829329433883434,0.7562076749435667,0.034669555796316365,0.6274271844660194,0.3018242122719735,0.1497584541062802,0.18012422360248445,0.1341077085533263
MMR,0.22148541114058357,0.2174418604651163,0.21698113207547168,0.15942028985507248,,0.7266313932980599,0.06634787806335922,0.1777003484320557,0.5581127733026467,0.5575221238938054,0.004512220597451431,0.21557562076749437,0.8483206933911159,0.06674757281553398,0.7263681592039801,0.016908212560386472,0.020186335403726708,0.9197465681098206
MNE,,,,,,0.7178130511463845,0.03825463239689181,0.1219512195121951,0.8331415420023015,0.8336283185840709,0.10628786296218926,0.6997742663656886,0.09317443120260022,0.7548543689320389,0.14096185737976782,0.7077294685990339,0.8012422360248447,0.12038014783526928
MNG,0.4973474801061008,0.5186046511627908,0.3584905660377358,0.5362318840579711,,0.7724867724867724,0.03945008965929468,0.13240418118466898,0.5822784810126582,0.5823008849557523,0.03578859410904533,0.520316027088036,0.5081256771397616,0.40898058252427183,0.3864013266998342,0.22705314009661837,0.28105590062111796,0.631467793030623
MOZ,0.01724137931034484,0.060465116279069774,0.07075471698113207,0.050724637681159424,,0.3721340388007055,0.05558876270173341,0.1219512195121951,0.2773302646720368,0.2778761061946902,0.0013369542510967202,0.09593679458239275,0.9252437703141929,0.07888349514563106,0.572139303482587,0.601449275362319,0.6490683229813665,0.9619852164730729
MRT,0.2387267904509284,0.11976744186046512,0.08490566037735849,0.14492753623188406,,0.22222222222222227,0.058577405857740586,0.15679442508710803,0.5489067894131185,0.5486725663716815,0.02080635053269271,0.43340857787810383,0.8808234019501625,0.08737864077669905,0.30016583747927034,0.23188405797101452,0.23291925465838506,0.5850052798310453
MUS,0.5663129973474802,0.47441860465116276,0.4009433962264151,0.3985507246376812,,0.4814814814814815,0.08846383741781232,0.1672473867595819,0.7456846950517837,0.745132743362832,0.06212659285565072,0.6106094808126411,0.17443120260021672,0.45631067961165045,0.4145936981757877,0.2391304347826087,0.3509316770186335,0.16684266103484688
MWI,0.19496021220159157,0.18372093023255812,0.1650943396226415,0.15942028985507248,,0.5855379188712522,0.07053197848176927,0.16027874564459932,0.33716915995397007,0.336283185840708,0.012107791936494673,0.3510158013544018,0.9100758396533045,0.0,0.7031509121061359,0.18115942028985507,0.15993788819875773,0.7180570221752903
MYS,0.6007957559681698,0.48604651162790696,0.3679245283018868,0.46376811594202905,,0.5802469135802469,0.06096832038254632,0.15331010452961674,0.7675489067894131,0.768141592920354,0.08820555671610612,0.6693002257336343,0.28819068255687974,0.49271844660194175,0.5157545605306799,0.08695652173913043,0.16614906832298135,0.3062302006335797
NAM,0.5079575596816978,0.4825581395348837,0.42452830188679247,0.3840579710144928,,0.6366843033509699,0.06037059175134489,0.17421602787456442,0.6018411967779057,0.6017699115044248,0.049592646751618966,0.5733634311512416,0.52329360780065,0.38228155339805836,0.2786069651741294,0.45652173913043487,0.56055900621118,0.4561774023231256
NER,0.01989389920424405,0.003488372093023259,0.0,0.028985507246376812,,0.8218694885361552,0.016138673042438732,0.017421602787456462,0.29228998849252014,0.2920353982300885,0.004871527052433674,0.22460496613995487,0.8147345612134345,0.15898058252427189,0.7595356550580431,0.11594202898550725,0.13664596273291924,0.9440337909186907
NGA,,,0.22169811320754715,,,0.7795414462081128,0.04004781829049611,0.1707317073170732,0.32336018411967776,0.3238938053097345,0.02083977438897013,0.43340857787810383,0.628385698808234,0.33495145631067963,0.40630182421227196,0.12318840579710144,0.13975155279503104,0.8743400211193243
NIC,0.3965517241379311,0.3313953488372093,0.28773584905660377,0.28260869565217395,,0.617283950617284,0.08129109384339508,0.1707317073170732,0.6605293440736478,0.6601769911504426,0.019603091706705662,0.42437923250564336,0.3510292524377031,0.5412621359223301,0.3747927031509121,0.3454106280193237,0.24068322981366458,0.5058078141499471
NLD,0.8421750663129975,0.7848837209302325,0.6037735849056605,0.717391304347826,,0.6067019400352733,0.08965929468021518,0.16027874564459932,0.8757192174913694,0.8761061946902655,0.2706329642782536,0.8577878103837473,0.047670639219935,0.7949029126213593,0.39635157545605304,0.1714975845410628,0.16770186335403722,0.08553326293558605
NOR,0.8713527851458887,0.8151162790697676,0.5754716981132076,0.8188405797101449,,0.7530864197530864,0.035265989240884636,0.11149825783972123,0.8734177215189872,0.8725663716814162,0.3550783371631502,0.9040632054176073,0.0628385698808234,0.7985436893203884,0.49253731343283585,0.12560386473429952,0.19099378881987575,0.10876451953537487
NPL,0.24801061007957564,0.23488372093023258,0.2641509433962264,0.13043478260869568,,0.39329805996472667,0.027495517035265985,0.055749128919860634,0.4867663981588033,0.4867256637168142,0.008322540213077084,0.29683972911963885,0.8916576381365113,0.11771844660194175,0.8756218905472637,0.10144927536231885,0.10714285714285714,0.7898627243928196
NRU,,,,,,,,,,,0.15821182368915815,0.7674943566591422,,,,,,
NZL,0.8236074270557029,0.8325581395348838,0.5990566037735849,0.8188405797101449,,0.7266313932980599,0.035265989240884636,0.0975609756097561,0.8515535097813579,0.8513274336283188,0.1725088782118237,0.7821670428893905,0.11700975081256773,0.7317961165048544,0.46102819237147596,0.25120772946859904,0.29658385093167694,0.13199577613516367
OMN,,,0.29716981132075476,,,0.10758377425044094,0.15421398684997012,0.2264808362369338,0.7100115074798621,0.7097345132743363,0.2986170879465218,0.8747178329571106,0.10617551462621887,0.9453883495145631,0.2951907131011609,0.4420289855072464,0.7406832298136645,0.12565997888067582
PAK,0.27851458885941643,0.15,0.12264150943396228,0.15217391304347827,,0.058201058201058205,0.2199641362821279,0.2264808362369338,0.5799769850402762,0.5787610619469027,0.02496762063923125,0.4627539503386005,0.514626218851571,0.33373786407767,0.31011608623548925,0.13768115942028986,0.15217391304347824,0.692713833157339
PAN,0.6180371352785147,0.5372093023255813,0.4056603773584906,0.5144927536231885,,0.652557319223986,0.07830245068738793,0.18815331010452957,0.8078250863060991,0.8070796460176992,0.06434927929809901,0.6162528216704289,0.29577464788732394,0.6444174757281553,0.3399668325041459,0.3840579710144928,0.5512422360248447,0.34635691657866946
PER,0.5543766578249337,0.5523255813953489,0.4622641509433963,0.46376811594202905,,0.617283950617284,0.056784219964136275,0.13588850174216027,0.6800920598388952,0.6796460176991151,0.04141215792772091,0.5440180586907449,0.4084507042253522,0.5242718446601942,0.43449419568822556,0.14009661835748793,0.18633540372670807,0.5765575501583949
PHL,0.5145888594164458,0.513953488372093,0.4103773584905661,0.46376811594202905,,0.763668430335097,0.059175134488942016,0.20557491289198604,0.6697353279631761,0.6707964601769912,0.030708167954877793,0.4954853273137697,0.49079089924160346,0.40655339805825247,0.5157545605306799,0.08695652173913043,0.14130434782608695,0.44878563885955647
PLW,,,,0.7318840579710145,,,,,0.6237054085155351,0.6230088495575221,0.116582410695634,0.7155756207674944,,,,,,
PNG,0.2506631299734748,0.15465116279069768,0.12735849056603774,0.15217391304347827,,0.8606701940035274,0.013747758517632993,0.07665505226480836,0.5592635212888377,0.5592920353982301,0.014982243576352621,0.3826185101580135,0.7703141928494041,0.24029126213592236,0.681592039800995,0.06763285024154589,0.08074534161490683,0.7951425554382261
POL,0.6790450928381963,0.686046511627907,0.4811320754716982,0.6956521739130435,,0.7160493827160493,0.05558876270173341,0.14982578397212545,0.7675489067894131,0.7663716814159294,0.07516189680384375,0.6422121896162527,0.25460455037919827,0.4114077669902913,0.41127694859038144,0.3091787439613527,0.3881987577639751,0.2587117212249208
PRK,,,,,,0.7372134038800705,0.023909145248057383,0.07665505226480836,0.7479861910241657,0.7486725663716816,,,0.6782231852654388,0.12500000000000003,0.779436152570481,0.19082125603864733,0.2515527950310559,0.5628299894403379
PRT,0.6909814323607427,0.5453488372093024,0.4811320754716982,0.4347826086956522,,0.6437389770723104,0.11237298266586969,0.2648083623693379,0.8331415420023015,0.8336283185840709,0.17435554627115105,0.783295711060948,0.1885157096424702,0.575242718446602,0.49751243781094523,0.0893719806763285,0.12888198757763972,0.2650475184794086
PRY,0.5119363395225465,0.4197674418604651,0.3207547169811321,0.3985507246376812,,0.7160493827160493,0.08308427973699939,0.21951219512195122,0.7180667433831991,0.7185840707964603,0.04609149780655943,0.5620767494356659,0.3315276273022752,0.5546116504854369,0.6053067993366501,0.1183574879227053,0.16149068322981364,0.5385427666314678
PSE,,,,,,0.1199294532627866,0.038852361028093245,0.13937282229965156,0.7226697353279632,0.72212389380531,0.02024650094004596,0.4288939051918736,0.14626218851570966,0.6310679611650486,0.014925373134328393,0.5772946859903383,0.5590062111801242,0.5131995776135164
QAT,0.7320954907161803,0.4906976744186046,0.44339622641509435,0.3768115942028986,,0.15520282186948856,0.4166168559473999,0.5226480836236934,0.8411967779056386,0.8407079646017699,0.5953457280133695,0.9920993227990971,0.060671722643553624,0.7172330097087378,0.7910447761194028,0.0893719806763285,0.30900621118012417,0.0073917634635691665
ROU,0.6458885941644562,0.6139534883720931,0.419811320754717,0.6376811594202898,,0.7001763668430335,0.032875074716078895,0.13937282229965156,0.7422324510932106,0.7415929203539824,0.08225611029872572,0.6568848758465011,0.39219934994582883,0.2851941747572816,0.5688225538971808,0.19082125603864733,0.3788819875776397,0.2819429778247096
RUS,0.7029177718832893,0.6779069767441861,0.5,0.6594202898550725,,0.8130511463844797,0.03586371787208607,0.08013937282229965,0.7077100115074798,0.7079646017699115,0.16186337998746606,0.770880361173815,0.1105092091007584,0.6104368932038835,0.562189054726368,0.13285024154589373,0.28105590062111796,0.009503695881731784
RWA,0.03713527851458886,0.16395348837209303,0.17452830188679244,0.10869565217391305,,0.39329805996472667,0.04363419007770472,0.24390243902439027,0.050632911392405076,0.04955752212389376,0.005481512429496553,0.24040632054176075,0.9599133261105092,0.0424757281553398,1.0,0.002415458937198067,0.001552795031055901,0.9757127771911299
SAU,0.6724137931034483,0.4813953488372093,0.4150943396226416,0.3985507246376812,,0.10582010582010581,0.15780035863717873,0.1637630662020906,0.7399309551208285,0.7398230088495577,0.39964069354501774,0.9243792325056432,0.08559046587215602,0.7524271844660195,0.3349917081260365,0.18599033816425123,0.4549689440993789,0.06546990496304118
SDN,0.18169761273209553,0.09999999999999998,0.09433962264150941,0.09420289855072465,,0.4126984126984128,0.09563658099222953,0.17421602787456442,0.49712313003452235,0.4973451327433629,0.011313975349905995,0.3408577878103838,0.6695557963163596,0.18082524271844663,0.23548922056384747,0.33574879227053145,0.43944099378881984,0.5522703273495247
SEN,0.2228116710875333,0.13604651162790699,0.11320754716981132,0.13768115942028988,,0.4444444444444445,0.07830245068738793,0.20905923344947733,0.5281933256616802,0.5274336283185841,0.012985168163776897,0.3611738148984199,0.504875406283857,0.4004854368932039,0.3598673300165838,0.13285024154589373,0.13043478260869562,0.5395987328405492
SGP,0.7029177718832893,0.4906976744186046,0.4103773584905661,0.4202898550724638,,0.5961199294532628,0.04363419007770472,0.16027874564459932,0.8642117376294591,0.8637168141592922,0.2912554836014205,0.8702031602708804,0.0032502708559046588,0.720873786407767,0.5522388059701493,0.04830917874396135,0.05434782608695652,0.08658922914466738
SLB,,,0.18867924528301885,,,0.5996472663139331,0.0520023909145248,0.15331010452961674,0.5235903337169161,0.5238938053097346,0.011731773553373721,0.34537246049661396,0.7833152762730228,0.1771844660194175,0.6749585406301823,0.05072463768115942,0.06677018633540371,0.6642027455121435
SLE,0.09018567639257298,0.11976744186046512,0.11792452830188678,0.10144927536231885,,0.8306878306878307,0.012552301255230124,0.020905923344947713,0.16225546605293442,0.1610619469026549,0.010202632128681846,0.3250564334085779,0.6868905742145179,0.30946601941747576,0.5588723051409619,0.07729468599033816,0.07298136645962733,0.9503695881731784
SLV,0.4442970822281168,0.3523255813953488,0.339622641509434,0.2536231884057971,,0.7619047619047619,0.031081888822474597,0.13588850174216027,0.6593785960874567,0.6584070796460177,0.035588050971380826,0.5191873589164785,0.4127843986998917,0.43082524271844663,0.4543946932006633,0.17632850241545894,0.21894409937888196,0.35797254487856384
SMR,,,,,,,,,,,,,,,,,,
SOM,,,,,,0.12345679012345678,0.05439330543933054,0.13588850174216027,0.3130034522439586,0.3132743362831858,,,0.9404117009750812,0.018203883495145633,0.28026533996683245,0.13768115942028986,0.16770186335403722,0.7824709609292503
SRB,0.6843501326259948,0.6244186046511628,0.4905660377358491,0.5652173913043479,,0.6684303350970018,0.0520023909145248,0.1289198606271777,0.7790563866513234,0.7787610619469026,0.1149112178817631,0.7133182844243793,0.26435536294691225,0.5315533980582524,0.35655058043117743,0.2995169082125604,0.3804347826086956,0.22069693769799364
SSD,,,,,,0.8236331569664903,0.053197848176927666,0.10104529616724739,0.2945914844649022,0.29380530973451335,,,0.6977248104008669,0.15291262135922334,0.6053067993366501,0.285024154589372,0.2763975155279503,0.5670538542766631
STP,0.3395225464190981,0.29069767441860467,0.2924528301886793,0.19565217391304351,,0.5485008818342152,0.059175134488942016,0.14982578397212545,0.6087456846950516,0.608849557522124,0.01366200125339461,0.3690744920993228,0.44637053087757317,0.4805825242718446,0.30845771144278605,0.34299516908212563,0.40527950310558997,0.5417106652587117
SUR,,,0.4575471698113208,,,0.46208112874779544,0.08427973699940226,0.1707317073170732,0.7054085155350978,0.7061946902654868,0.08487152705243367,0.6625282167042889,0.04333694474539545,0.875,0.16252072968490885,0.5169082125603865,0.8183229813664596,0.13093980992608237
SVK,0.7095490716180374,0.7034883720930233,0.4481132075471698,0.7681159420289856,,0.7742504409171076,0.05020920502092051,0.1254355400696864,0.7744533947065593,0.7752212389380533,0.10215166074785878,0.6941309255079008,0.10509209100758396,0.4247572815533981,0.4842454394693201,0.2898550724637681,0.3462732919254658,0.04012671594508976
SVN,0.7506631299734748,0.7186046511627908,0.4669811320754717,0.7753623188405797,,0.7583774250440918,0.028690974297668856,0.09059233449477352,0.8112773302646721,0.8106194690265488,0.1420764570712346,0.7494356659142213,0.10725893824485375,0.4611650485436894,0.429519071310116,0.16666666666666666,0.3400621118012422,0.10242872228088702
SWE,0.8209549071618037,0.7372093023255815,0.5141509433962265,0.7463768115942029,,0.781305114638448,0.035265989240884636,0.10801393728222994,0.8895281933256617,0.888495575221239,0.2439857948610821,0.8408577878103839,0.034669555796316365,0.8118932038834952,0.5953565505804311,0.07246376811594203,0.11801242236024845,0.09186906019007393
SWZ,0.44827586206896564,0.3848837209302326,0.3537735849056604,0.2898550724637681,,0.3668430335097002,0.05140466228332336,0.1254355400696864,0.5765247410817032,0.576991150442478,0.045389596824733654,0.5586907449209932,0.7692307692307693,0.11286407766990293,0.21890547263681595,0.5265700483091788,0.6086956521739131,0.21964097148891232
SYC,,,0.44339622641509435,,,,,,0.76409666283084,0.7646017699115044,0.12336745351994986,0.7257336343115124,,,,,,
SYR,0.4814323607427057,0.3930232558139535,0.3820754716981132,0.2753623188405797,,0.13932980599647266,0.2301255230125523,0.3275261324041812,0.766398158803222,0.7663716814159294,0.0282097346981408,0.48194130925507905,0.3055254604550379,0.5048543689320388,0.351575456053068,0.15942028985507245,0.19099378881987575,0.49102428722280883
TCD,,,0.05660377358490565,,,0.4162257495590829,0.06993424985056784,0.1637630662020906,0.3440736478711163,0.3451327433628319,0.007971589722164194,0.29006772009029347,0.9382448537378114,0.023058252427184463,0.6533996683250414,0.1280193236714976,0.15372670807453412,1.0
TGO,0.2771883289124668,0.2802325581395349,0.2735849056603774,0.20289855072463772,,0.8800705467372134,0.027495517035265985,0.06620209059233448,0.5005753739930956,0.5008849557522124,0.008681846668059327,0.30248306997742663,0.4517876489707476,0.41747572815533984,0.8623548922056385,0.04106280193236715,0.03881987577639751,0.8690601900739178
THA,0.5092838196286472,0.3686046511627906,0.3113207547169811,0.31884057971014496,,0.7125220458553793,0.04363419007770472,0.1289198606271777,0.7560414269275029,0.7557522123893805,0.05687904742009609,0.5959367945823928,0.6533044420368364,0.2014563106796117,0.7379767827529022,0.060386473429951695,0.10559006211180123,0.7074973600844773
TJK,0.5557029177718833,0.6709302325581395,0.4669811320754717,0.6884057971014493,,0.33862433862433866,0.04602510460251046,0.13240418118466898,0.6248561565017262,0.624778761061947,0.028819720075203677,0.48532731376975174,0.49404117009750814,0.316747572815534,0.4013266998341625,0.178743961352657,0.22515527950310557,0.37909186906019005
TKM,,,,,,0.6031746031746031,0.04781829049611477,0.14982578397212545,0.6225546605293439,0.6230088495575221,0.06314602047211197,0.6139954853273136,0.24702058504875407,0.470873786407767,0.5207296849087893,0.06280193236714975,0.07608695652173914,0.24181626187961983
TLS,,,,,,0.47795414462081137,0.06694560669456066,0.1777003484320557,0.3843498273878021,0.38407079646017694,0.04347608105285147,0.5519187358916479,0.542795232936078,0.43082524271844663,0.46268656716417905,0.248792270531401,0.30900621118012417,0.6631467793030622
TON,0.6034482758620691,0.6755813953488373,0.5471698113207547,0.5942028985507246,,0.853615520282187,0.04781829049611477,0.13937282229965156,0.7456846950517837,0.745132743362832,0.030616252350114895,0.4954853273137697,0.4507042253521127,0.33495145631067963,0.45107794361525705,0.028985507246376812,0.043478260869565216,0.6209081309398099
TTO,0.6286472148541113,0.5744186046511627,0.419811320754717,0.5652173913043479,,0.6384479717813051,0.07053197848176927,0.18815331010452957,0.716915995397008,0.7168141592920354,0.09444746187591394,0.68058690744921,0.1267605633802817,0.6589805825242718,0.2669983416252073,0.4420289855072464,0.515527950310559,0.21119324181626187
TUN,0.4986737400530504,0.38604651162790693,0.4009433962264151,0.23913043478260873,,0.3298059964726632,0.053197848176927666,0.11149825783972123,0.7399309551208285,0.7398230088495577,0.0442782536035095,0.5553047404063205,0.2903575297941495,0.3021844660194175,0.19734660033167492,0.39613526570048313,0.4906832298136645,0.24920802534318898
TUR,0.5092838196286472,0.37558139534883717,0.33018867924528306,0.3115942028985507,,0.16931216931216936,0.031679617453676034,0.09059233449477352,0.6582278481012659,0.6584070796460177,0.0909630248589931,0.6738148984198645,0.5178764897074756,0.32524271844660196,0.3797678275290215,0.1932367149758454,0.23447204968944096,0.6103484688489967
TUV,,,,,,,,,0.6029919447640966,0.6035398230088497,0.031986630457489035,0.5022573363431151,,,,,,
TZA,0.22811671087533159,0.22906976744186047,0.1650943396226415,0.24637681159420294,,0.6807760141093474,0.08965929468021518,0.20209059233449475,0.39585730724971235,0.3964601769911505,0.00996866513473992,0.3216704288939052,0.8418201516793067,0.14563106796116507,0.8573797678275289,0.0821256038647343,0.10248447204968944,0.9567053854276664
UGA,0.14854111405835546,0.2011627906976744,0.169811320754717,0.1884057971014493,,0.4973544973544974,0.011356843992827256,0.03484320557491288,0.3095512082853855,0.3097345132743363,0.004662627950699812,0.2200902934537246,0.8169014084507044,0.1492718446601942,0.6683250414593699,0.016908212560386472,0.024844720496894405,0.9609292502639916
UKR,0.6657824933687002,0.666279069767442,0.48584905660377364,0.6521739130434783,,0.7971781305114638,0.032875074716078895,0.1254355400696864,0.7410817031070195,0.7415929203539824,0.08005013578441612,0.652370203160271,0.17876489707475623,0.4733009708737865,0.4577114427860696,0.13526570048309178,0.18322981366459623,0.08870116156282999
URY,0.660477453580902,0.6046511627906977,0.5141509433962265,0.5000000000000001,,0.6313932980599647,0.08308427973699939,0.181184668989547,0.7997698504027618,0.8,0.08087737622728222,0.654627539503386,0.050920910075839654,0.7269417475728155,0.4311774461028192,0.21256038647342998,0.3788819875776397,0.2819429778247096
USA,0.8779840848806366,0.8825581395348837,0.6226415094339623,0.8768115942028986,,0.7248677248677248,0.03705917513448894,0.10801393728222994,0.8457997698504027,0.8460176991150444,0.30590348861499894,0.8792325056433409,0.030335861321776812,0.8179611650485437,0.5257048092868989,0.15942028985507245,0.20341614906832295,0.08975712777191129
UZB,,,0.42452830188679247,,,0.5767195767195767,0.04722056186491333,0.14285714285714285,0.6869965477560416,0.6867256637168143,0.02305410486734907,0.44920993227990974,0.37594799566630555,0.27791262135922334,0.4842454394693201,0.15458937198067632,0.18012422360248445,0.3136219640971489
