Country,Human Development Index (HDI),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school teachers trained to teach (%),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)","[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male",[Gender] Mandatory paid maternity leave (days),[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),[Gender] Youth unemployment rate (female to male ratio),"[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)",[Human Security] Refugees by country of origin (thousands),[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Inequality] Coefficient of Human Inequality,[Inequality] Inequality in education (%),[Inequality] Inequality in income (%),[Inequality] Inequality in life expectancy (%),[Inequality] Inequality-adjusted HDI (IHDI),[Inequality] Inequality-adjusted education index,[Inequality] Inequality-adjusted income index,[Inequality] Inequality-adjusted life expectancy index,[Inequality] Overall loss in HDI due to inequality (%),[Mobility and communication] International student mobility (% of total tertiary enrolment),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Skilled labour force (% of labour force),[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)","[Work, employment and vulnerability] Youth not in school or employment (% ages 15-24)"
LAO,0.53315649867374,0.12471655328798185,0.004236870627648044,0.002,0.004895352962043278,0.006006006006006007,0.306553911205074,0.25000000000000033,0.37651821862348184,0.4697674418604651,0.42924528301886794,0.4537444933920705,0.44723618090452266,,,,,,0.355072463768116,0.32608695652173914,0.37142857142857144,0.3858585858585859,0.33333333333333337,0.44081632653061226,,,0.277135231316726,,,0.07563073642349755,0.046317910585430576,,0.8710462287104623,0.5275,0.5739231664726426,0.5236728837876614,0.16666666666666666,,0.7601410934744267,0.4773519163763066,0.035265989240884636,,0.313508064516129,0.10801393728222994,0.14084507042253522,0.18681318681318682,0.6973532796317606,0.6973451327433628,0.6561338289962825,0.6830708661417324,0.001128614347708595,,0.047636383352826814,0.0020684228629045554,0.13679245283018868,0.048940881554209316,0.5711060948081265,0.524822695035461,0.6795918367346939,0.24882629107981222,0.36702127659574474,0.3533619456366237,0.25529265255292655,0.47983870967741943,0.4592790387182912,0.5220417633410672,,0.1829652996845426,0.3187372708757638,0.12245557350565428,,,0.0044197575106014455,0.6641386782231853,0.2888349514563107,0.8109452736318408,0.7918781725888325,0.8360849056603774,0.7170474516695958,0.012077294685990338,0.021739130434782605,0.8743400211193243,
LBN,0.740053050397878,0.26077097505668934,0.004138338752586462,0.0033333333333333335,0.004327775807023767,0.003753753753753754,0.8773784355179705,0.25000000000000033,0.19129554655870445,0.6465116279069768,0.4905660377358491,0.5198237885462555,0.507537688442211,,,,,,0.608695652173913,0.6086956521739131,0.6,0.5383838383838384,0.5281124497991968,0.5448979591836735,,,0.05115658362989324,,,0.07806578966327105,0.14844010529377957,,0.816301703163017,0.4275,0.7159487776484285,0.7632711621233859,0.1111111111111111,,0.3650793650793651,0.05226480836236934,0.05977286312014345,,0.3235887096774194,0.11498257839721253,0.23943661971830985,0.21978021978021978,0.9228998849252015,0.9238938053097345,0.8977695167286245,0.9350393700787402,0.0008424867665993738,,0.10163203023942123,0.0038305872153562726,0.10283018867924529,0.11000626697305202,0.7065462753950339,,0.11020408163265306,,0.07624113475177306,,0.601494396014944,,0.8624833110814419,,,0.13753943217665615,,0.11308562197092084,,,0.09162037866571104,0.034669555796316365,0.8652912621359223,0.25373134328358216,0.2656514382402708,0.2028301886792453,0.5659050966608083,0.1473429951690821,0.2515527950310559,0.2692713833157339,
LBR,0.3129973474801061,0.10430839002267572,0.0025618287516011432,0.0006666666666666668,0.003334515785739624,0.005255255255255256,0.4788583509513743,0.25000000000000033,0.6163967611336032,0.41046511627906973,0.3726415094339623,0.38325991189427316,0.4020100502512563,,,,,,0.31884057971014496,0.24637681159420288,0.39999999999999997,0.2828282828282828,0.1817269076305221,0.3836734693877551,,,0.5658362989323844,,,0.006800858752503494,0.0035050624738361988,,0.7639902676399026,0.7712499999999998,0.3632130384167636,0.30703012912482064,0.15555555555555556,,0.7901234567901234,0.17073170731707318,0.04363419007770472,,0.2762096774193548,0.2229965156794425,0.0,0.13186813186813187,0.6271576524741083,0.6265486725663717,0.5706319702602232,0.6161417322834646,0.0009537586036974042,,0.003919351215695995,0.00016962009809695674,,0.0037936076874869437,0.19525959367945822,0.6477541371158393,0.8591836734693877,0.28638497652582157,0.44503546099290786,0.14306151645207435,0.16562889165628894,0.11290322580645165,0.35781041388518026,0.6496519721577726,,,,,,,0.16060443170280117,0.4658721560130011,0.4842233009708738,0.4212271973466003,0.40947546531302886,0.5648584905660378,0.3251318101933216,0.05314009661835748,0.046583850931677016,0.8194297782470962,
LBY,0.6724137931034483,0.12925170068027209,0.004236870627648044,0.002,0.004540617240156084,0.0045045045045045045,0.7864693446088794,0.31250000000000044,0.2722672064777328,0.622093023255814,0.5330188679245284,0.5726872246696035,0.5326633165829145,,,,,,0.5072463768115942,0.5507246376811594,0.4642857142857143,0.5696969696969697,0.6927710843373495,0.4387755102040816,,,0.024021352313167262,,,0.06509805051654828,0.12211666039917979,,0.864963503649635,0.16375,0.6775320139697322,0.6642754662840747,0.15555555555555556,,0.3227513227513228,0.2770034843205575,0.09503885236102809,,0.592741935483871,0.20209059233449475,0.0,0.054945054945054944,0.7882623705408516,0.7876106194690266,0.7769516728624535,0.7598425196850394,0.0017803493935684878,0.33666377063423114,0.13659636104505704,0.00537130310640363,,0.09097138082306246,0.6738148984198645,,,,0.2074468085106383,,,,0.6368491321762351,,,,,,,,,0.1343445287107259,0.6759708737864077,0.23714759535655064,0.3553299492385787,0.23349056603773585,0.7047451669595782,0.4227053140096618,0.7096273291925466,0.37909186906019005,
LCA,0.726790450928382,0.2879818594104308,9.853187506158244e-05,0.0,0.00014189428875487761,0.0,0.13953488372093026,0.12500000000000017,0.11639676113360323,0.6918604651162791,0.5424528301886793,0.5859030837004405,0.5376884422110554,,,,,,0.6231884057971014,0.6739130434782609,0.5857142857142856,0.4535353535353535,0.4799196787148595,0.40816326530612246,,,0.17882562277580075,,,0.13375502499891936,0.09819851141273885,,0.9428223844282237,0.36749999999999994,0.7660069848661236,0.7073170731707319,0.14444444444444443,,0.7548500881834215,0.3588850174216028,0.05439330543933054,,,0.15679442508710803,0.14084507042253522,0.13186813186813187,0.8515535097813579,0.8513274336283188,0.838289962825279,0.8326771653543307,0.0001589597672829007,0.40986099044309293,0.09840979682888856,0.000108368396006389,,0.09594317944432838,0.6828442437923251,0.3002364066193854,0.24081632653061222,0.35993740219092335,0.11702127659574468,0.6065808297567954,0.5927770859277709,0.51747311827957,0.7583444592790388,0.3039443155452436,,,,,,,0.01122857313504151,0.1657638136511376,0.7548543689320389,0.41625207296849087,0.622673434856176,0.6509433962264152,0.6502636203866434,0.5024154589371981,0.6940993788819876,0.3062302006335797,
LIE,0.9509283819628647,,,,0.0,,0.09408033826638479,,,0.8674418604651164,0.5943396226415094,0.5638766519823789,0.6783919597989951,,,,,,0.8840579710144928,,,,,,,,,,,,,,,,,,,,,0.20731707317073172,,,,,,,0.9344073647871117,0.9345132743362834,,,,,,,,0.8115562983079173,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,0.7572944297082229,0.32653061224489793,0.013597398758498375,0.014,0.01482795317488471,0.012012012012012014,0.13742071881606766,0.18750000000000025,0.21761133603238866,0.7767441860465119,0.5566037735849058,0.5947136563876653,0.5527638190954774,,,,,,0.7681159420289856,0.7391304347826088,0.7785714285714286,0.8262626262626263,0.825301204819277,0.8275510204081632,,,0.06138790035587188,,,0.09159546417301846,0.11579477646357644,,0.8722627737226277,0.39375,0.7590221187427242,0.7647058823529412,0.13333333333333333,,0.49382716049382724,0.09930313588850175,0.1249252839210998,,0.7318548387096775,0.21254355400696862,0.0,0.0,0.8481012658227849,0.8477876106194691,0.845724907063197,0.8149606299212597,0.01837574909790332,,0.08847199522861592,0.011788596817738492,0.12452830188679245,0.09285982870273658,0.6772009029345374,0.2364066193853428,0.24489795918367346,0.25978090766823164,0.08333333333333333,0.6666666666666666,0.6699875466998756,0.5739247311827957,0.7757009345794392,0.2366589327146172,,0.2302839116719243,,0.08255250403877222,0.1172646905876235,0.9032604801146542,0.04927432359792152,0.28927410617551463,0.5157766990291263,0.3731343283582089,0.37225042301184436,0.3431603773584906,0.6186291739894552,0.09420289855072463,0.31677018633540366,0.42238648363252373,
LSO,0.4257294429708224,0.14965986394557823,0.0012809143758005716,0.0006666666666666668,0.001560837176303654,0.0022522522522522522,0.23572938689217757,0.12500000000000017,0.4453441295546559,0.48953488372093024,0.4009433962264151,0.4581497797356828,0.38190954773869346,,,,,,0.4347826086956522,0.5,0.35714285714285715,0.2828282828282828,0.31526104417670686,0.22653061224489796,,,0.3967971530249111,,,0.0360647234269412,0.02610349158146432,,0.9562043795620437,0.63125,0.5040745052386496,0.37446197991391683,0.13333333333333333,,0.7689594356261023,0.39372822299651566,0.056186491332934844,,0.46068548387096775,0.1707317073170732,0.014084507042253521,0.0989010989010989,0.4775604142692751,0.47787610619469034,0.43494423791821574,0.423228346456693,0.0,0.28279756733275413,0.020169941829392034,0.0003015468410612564,,0.025418842698976395,0.4650112866817156,0.6359338061465721,0.43061224489795913,0.5743348982785603,0.46276595744680854,0.23032904148783973,0.3449564134495642,0.23252688172043015,0.22429906542056077,0.6357308584686775,,,,,0.1172646905876235,0.9055296787292487,0.09072448187302155,0.11267605633802817,0.5327669902912622,0.3233830845771144,0.5922165820642978,0.6285377358490566,0.62390158172232,0.6545893719806763,0.593167701863354,0.6219640971488912,
LTU,0.8740053050397878,0.6303854875283447,0.0018721056261700659,0.0033333333333333335,0.0020574671869457253,0.0015015015015015017,0.656448202959831,0.25000000000000033,0.07591093117408905,0.9279069767441861,0.6603773584905661,0.7048458149779736,0.6582914572864322,,,,,,0.9202898550724637,0.9347826086956521,0.8928571428571429,0.9373737373737373,0.9176706827309237,0.963265306122449,,,0.046263345195729534,,,0.34956702159848996,0.23182369677661968,,0.9829683698296837,0.10500000000000002,0.910360884749709,0.8464849354375897,0.2,,0.8518518518518519,0.3693379790940767,0.027495517035265985,,0.8084677419354839,0.0975609756097561,0.028169014084507043,0.054945054945054944,0.8354430379746836,0.8353982300884956,0.8680297397769517,0.7618110236220473,1.589597672829007e-05,0.27823631624674194,0.22677242201962775,0.00393424394197108,0.08867924528301888,0.23481094631293087,0.8340857787810384,0.182033096926714,0.07551020408163266,0.3051643192488263,0.053191489361702135,0.7997138769670957,0.9028642590286426,0.6881720430107529,0.7810413885180242,0.1879350348027842,,0.11041009463722397,0.9551934826883911,0.2594507269789984,0.1190847633905356,0.9100680759584379,0.01648450098548647,0.08450704225352113,0.7524271844660195,0.4543946932006633,0.49238578680203055,0.5884433962264151,0.4797891036906855,0.16666666666666666,0.20496894409937885,0.10665258711721225,
LUX,0.9350132625994696,0.4489795918367347,0.00039412750024632974,0.0006666666666666668,0.0004256828662646328,0.0,0.9016913319238901,0.25000000000000033,0.08906882591093117,0.8267441860465117,0.5613207547169812,0.5947136563876653,0.5678391959798996,,,,,,0.855072463768116,0.8405797101449275,0.85,1.0,1.0,1.0,,,0.021797153024911035,,,0.735544573001167,0.5568082645683594,,0.9136253041362531,0.03375,0.9336437718277067,0.9469153515064562,0.17777777777777778,,0.7248677248677248,0.4912891986062718,0.049013747758517634,,0.9818548387096775,0.11498257839721253,0.0,0.0,0.9620253164556962,0.9628318584070797,0.9442379182156134,0.9665354330708661,0.0,0.6694178974804518,0.7283409370812453,0.0026620932062439043,0.08018867924528301,0.5414915395863797,0.9751693002257336,0.1536643026004728,0.17551020408163265,0.20813771517996868,0.01773049645390071,0.8769670958512159,0.75093399750934,0.8978494623655916,0.9465954606141521,0.1554524361948956,,0.10914826498422714,0.6466395112016294,0.6849757673667205,,0.8790158843903022,0.0166039538911784,0.010834236186348862,0.9939320388349514,0.4262023217247098,0.4467005076142132,0.5459905660377359,0.4323374340949034,0.13285024154589373,0.25931677018633537,0.06335797254487856,
LVA,0.8594164456233422,0.671201814058957,0.0012809143758005716,0.002666666666666667,0.0013479957431713372,0.0007507507507507509,0.6627906976744186,0.31250000000000044,0.09008097165991903,0.9127906976744187,0.6462264150943396,0.7004405286343612,0.628140703517588,,,,,,0.9057971014492754,0.9492753623188405,0.8571428571428571,0.9929292929292929,0.9939759036144579,0.9908163265306121,,,0.05871886120996441,,,0.2985029465585061,0.2104669395979821,,0.9878345498783455,0.19624999999999998,0.8987194412107101,0.829268292682927,0.17777777777777778,,0.8465608465608466,0.2770034843205575,0.029886431560071727,,0.9243951612903226,0.06271777003484322,0.014084507042253521,0.03296703296703297,0.8342922899884926,0.8336283185840709,0.8568773234200745,0.767716535433071,3.179195345658014e-05,0.41485664639443964,0.19222636189708991,0.002289871324308916,0.09386792452830188,0.20713599331522875,0.8126410835214448,0.1536643026004728,0.059183673469387764,0.2550860719874804,0.06205673758865249,0.8025751072961372,0.8953922789539229,0.7043010752688172,0.7743658210947931,0.1577726218097448,,0.13564668769716087,0.9093686354378819,0.1975767366720517,0.12298491939677586,0.9152036307177833,0.024965657289613568,0.08125677139761647,0.7682038834951457,0.43449419568822556,0.49238578680203055,0.5801886792452831,0.4991212653778559,0.21497584541062803,0.25931677018633537,0.09292502639915523,
MAR,0.6206896551724139,0.21315192743764172,0.023154990639471868,0.016,0.025328130542745658,0.026276276276276277,0.5972515856236786,0.31250000000000044,0.2702429149797571,0.5209302325581395,0.48584905660377364,0.5022026431718062,0.5125628140703519,,,,,,0.3768115942028986,0.31884057971014496,0.42857142857142855,0.3060606060606061,0.27710843373493976,0.33469387755102037,,,0.13701067615658363,,,0.04455138826851865,0.08017653027196163,,0.754257907542579,0.5537500000000001,0.5960419091967404,0.6556671449067432,0.15555555555555556,,0.23985890652557323,0.3188153310104529,0.05020920502092051,,0.16129032258064516,0.1219512195121951,0.0,0.0,0.857307249712313,0.8584070796460177,0.8159851301115243,0.8700787401574804,0.0004927752785769922,0.4867506516072981,0.056063763041912275,0.01279689406753707,0.14386792452830188,0.059552955922289534,0.6038374717832957,,,,0.20567375886524822,,,,0.7076101468624834,,,0.20946372239747635,,0.13489499192245558,0.11934477379095162,0.9057685417413114,0.03744848593442035,0.40628385698808234,0.4587378640776699,0.2570480928689884,0.2961082910321489,0.2240566037735849,0.6186291739894552,0.2198067632850242,0.2748447204968944,0.5343189017951425,
MCO,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3606271777003484,,,,,0.0,0.13186813186813187,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,0.6644562334217506,0.31519274376417233,0.0029559562518474726,0.002666666666666667,0.002908832919474991,0.0015015015015015017,0.3932346723044398,0.31250000000000044,0.06578947368421051,0.7313953488372094,0.4481132075471698,0.49779735682819387,0.442211055276382,,,,,,0.8188405797101449,0.8260869565217391,0.7999999999999999,0.9636363636363637,0.9548192771084337,0.9734693877551021,,,0.0965302491103203,,,0.06835439390228087,0.04297603927940456,,0.9574209245742091,0.23374999999999999,0.7159487776484285,0.6341463414634146,0.2,,0.8465608465608466,0.3954703832752613,0.014943215780035863,,0.4415322580645162,0.11846689895470382,0.11267605633802817,0.06593406593406594,0.7813578826237053,0.7805309734513276,0.7936802973977696,0.7224409448818898,0.0003656074647506716,0.30191138140747176,0.03828725901024763,0.000866947168051112,0.10330188679245282,0.04462920409442239,0.556433408577878,0.1583924349881797,0.1326530612244898,0.15023474178403756,0.1276595744680851,0.6137339055793991,0.6762141967621419,0.51747311827957,0.676902536715621,0.1577726218097448,,0.1470031545741325,0.5987780040733198,0.18287560581583198,0.11986479459178367,0.9044547951749672,0.12046825539031238,0.3607800650054171,0.5388349514563108,0.1940298507462687,0.18612521150592218,0.39504716981132076,0.1212653778558875,0.10386473429951691,0.19409937888198756,0.30200633579725444,
MDG,0.42440318302387275,0.09750566893424036,0.014090058133806288,0.004666666666666666,0.018162468960624335,0.02852852852852853,0.32875264270613114,0.12500000000000017,0.5880566801619433,0.4848837209302325,0.4009433962264151,0.43612334801762115,0.4020100502512563,,,,,,0.4202898550724638,0.4782608695652174,0.39999999999999997,,,,,,0.4862099644128114,,,0.015388383787444346,0.009103229056542192,,0.9051094890510949,,0.49476135040745056,0.39454806312769014,0.15555555555555556,,0.8677248677248677,0.3397212543554007,0.05080693365212194,,0.15625,0.1289198606271777,0.2676056338028169,0.45054945054945056,0.6858457997698504,0.6849557522123894,0.6431226765799258,0.6692913385826772,4.768793018487021e-05,0.2903996524761077,0.009054785713732446,0.0017056243197527317,0.07169811320754717,0.009567578859410904,0.31602708803611734,0.5200945626477542,0.6979591836734694,0.2503912363067292,0.33510638297872347,0.26752503576537906,0.26027397260273977,0.2365591397849463,0.4659546061415221,0.5174013921113688,,0.09589905362776024,,0.12035541195476575,,,0.013617631248880128,0.8060671722643554,0.13592233009708737,0.9286898839137646,0.9306260575296109,0.9150943396226415,0.8875219683655537,0.03864734299516909,0.04192546583850931,0.900739176346357,
MDV,0.6870026525198941,0.10884353741496598,0.00029559562518474724,0.0,0.00028378857750975523,0.0,0.3594080338266385,0.3750000000000005,0.17611336032388664,0.5569767441860466,0.49528301886792453,0.5330396475770925,0.5025125628140704,,,,,,0.4347826086956522,0.4420289855072464,0.42142857142857143,0.46565656565656566,0.4467871485943775,0.48265306122448975,,,0.024466192170818506,,,0.10026944080227079,0.12941769134164427,,0.8527980535279805,0.37999999999999995,0.690337601862631,0.6929698708751795,0.09523809523809523,,0.4285714285714286,0.1010452961672474,0.06156604901374776,,,0.1254355400696864,0.0,0.0,0.8860759493670887,0.8849557522123893,0.845724907063197,0.9055118110236221,1.589597672829007e-05,0.3979148566463944,0.11569831839693888,0.00031097017984442065,,0.11158554418216002,0.708803611738149,0.43498817966903075,0.8,0.25195618153364635,0.05851063829787235,0.5021459227467809,0.2752179327521794,0.6088709677419355,0.8331108144192256,0.4593967517401391,,,,0.24297253634894994,0.1424856994279771,0.8867789322823362,0.0005375380756136893,0.08125677139761647,0.758495145631068,0.5588723051409619,0.5803722504230119,0.43514150943396224,0.7592267135325131,0.11594202898550725,0.20962732919254656,0.21752903907074972,
MEX,0.7625994694960213,0.21315192743764172,0.0846388806778993,0.059333333333333335,0.09166371053565094,0.08633633633633635,0.7875264270613108,0.25000000000000033,0.2550607287449393,0.6941860465116279,0.5660377358490566,0.6079295154185023,0.5628140703517589,,,,,,0.6014492753623188,0.6014492753623188,0.5928571428571429,0.5888888888888889,0.5763052208835342,0.6020408163265306,,,0.26690391459074736,,,0.15791824560897944,0.16043820376191117,0.5701754385964912,0.8953771289537713,0.37999999999999995,0.7753201396973225,0.7647058823529412,0.13333333333333333,,0.6402116402116402,0.7195121951219512,0.045427375971309025,,0.3276209677419355,0.15679442508710803,0.0,0.03296703296703297,0.8803222094361335,0.8796460176991151,0.8624535315985131,0.8700787401574804,0.001859829277209938,0.36902693310165074,0.1323671796937329,0.10550370101630707,0.10518867924528302,0.13980363484437017,0.7460496613995485,0.40661938534278963,0.3326530612244898,0.4444444444444444,0.17553191489361702,0.5879828326180256,0.5566625155666253,0.5161290322580646,0.7489986648865155,0.41067285382830626,,0.14574132492113565,0.38798370672097765,0.12536348949919224,0.1203848153926157,0.903977069150842,0.015887236457026818,0.1419284940411701,0.6783980582524273,0.5024875621890548,0.5042301184433164,0.4492924528301887,0.7047451669595782,0.07971014492753623,0.10248447204968944,0.2861668426610348,0.29919999999999997
MHL,0.6750663129973475,,,,7.094714437743881e-05,,0.7526427061310782,,,0.7465116279069768,0.5141509433962265,,,,,,,,0.7681159420289856,0.7681159420289855,0.7571428571428571,0.9202020202020201,0.9156626506024096,0.923469387755102,,,,,,,,,,,,,,,,0.15679442508710803,,,,,0.028169014084507043,0.17582417582417584,0.8147295742232451,0.8141592920353982,,,0.0,,0.02766783111159307,9.423338783164263e-06,,0.041044495508669315,0.5428893905191874,,,,,,,,,,,,,,,,0.08815624440064504,,,,,,,,,,
MKD,0.740053050397878,0.40816326530612246,0.0014779781259237363,0.002,0.001489890031926215,0.0007507507507507509,0.5528541226215645,0.25000000000000033,0.09008097165991903,0.7093023255813954,0.5283018867924529,0.5682819383259913,0.5326633165829145,,,,,,0.6739130434782609,0.6376811594202899,0.6714285714285715,0.4727272727272727,0.4026104417670683,0.5510204081632653,,,0.07072953736654804,,,0.12980706885869486,0.11094161303826477,,0.8856447688564476,0.13749999999999998,0.750873108265425,0.7417503586800575,0.42857142857142855,,0.6261022927689595,0.6515679442508711,0.03945008965929468,,0.7268145161290324,0.13240418118466898,0.028169014084507043,0.17582417582417584,0.8538550057537401,0.8548672566371683,0.8289962825278813,0.8484251968503936,0.0002702316043809312,0.37901824500434406,0.09964137161801043,0.001286285743901922,0.1099056603773585,0.10271151034050553,0.6941309255079008,0.20803782505910168,0.19795918367346937,0.24882629107981222,0.0726950354609929,0.6623748211731042,0.62640099626401,0.5981182795698926,0.7890520694259011,0.2088167053364269,,0.19936908517350158,0.8004073319755601,0.20032310177705978,0.12298491939677586,0.9050519527051236,0.016544227438332438,0.17768147345612134,0.5898058252427184,0.22388059701492535,0.39763113367174285,0.4304245283018868,0.5043936731107205,0.5507246376811594,0.7236024844720497,0.23970432946145723,
MLI,0.3023872679045094,0.09523809523809522,0.009064932505665582,0.0033333333333333335,0.01312522170982618,0.025525525525525526,0.3826638477801269,0.25000000000000033,0.8188259109311741,0.2465116279069767,0.2641509433962264,0.27312775330396477,0.30150753768844224,,,,,,0.14492753623188406,0.11594202898550723,0.17857142857142858,0.12222222222222222,0.06927710843373494,0.14693877551020407,,,0.7508896797153025,,,0.017866662824373585,0.01631202151285308,,0.7214111922141119,0.7987499999999998,0.3422584400465658,0.3055954088952654,0.15555555555555556,,0.6948853615520283,0.1515679442508711,0.05499103407053197,,0.251008064516129,0.15331010452961674,0.36619718309859156,0.4175824175824176,0.5466052934407366,0.5469026548672566,0.48141263940520457,0.531496062992126,0.023891653022619978,0.30842745438748914,0.013686746241373168,0.0017574526830601348,0.09103773584905661,0.014539377480676833,0.37810383747178333,0.6903073286052009,0.9265306122448981,0.17214397496087638,0.6099290780141844,0.12017167381974242,0.053549190535491904,0.32661290322580655,0.2162883845126836,0.7053364269141531,,0.1255520504731861,,0.10193861066235864,,,0.04061398793525652,0.6240520043336945,0.3483009708737864,0.6135986733001659,0.6768189509306262,0.6462264150943396,0.7662565905096661,0.18599033816425123,0.2748447204968944,0.9271383315733898,
MLT,0.9005305039787799,0.6462585034013605,0.00029559562518474724,0.0006666666666666668,0.00028378857750975523,0.0,0.9418604651162791,0.31250000000000044,0.06983805668016195,0.8569767441860465,0.6509433962264152,0.6960352422907489,0.6432160804020102,,,,,,0.7971014492753624,0.7898550724637681,0.7928571428571428,0.7737373737373737,0.7309236947791165,0.8163265306122449,,,0.07250889679715303,,,0.3479676671037275,0.3135044238997013,,0.9038929440389294,0.22125000000000006,0.8987194412107101,0.9139167862266859,0.2,,0.6137566137566137,0.20557491289198607,0.05439330543933054,,0.969758064516129,0.1219512195121951,0.014084507042253521,0.08791208791208792,0.945914844649022,0.9451327433628319,0.9163568773234201,0.9586614173228347,,0.5039096437880104,0.2809074924672548,0.0008009837965689623,,0.28563191978274494,0.8668171557562077,0.10874704491725769,0.12448979591836735,0.14553990610328638,0.028368794326241138,0.8683834048640915,0.8057285180572853,0.8387096774193549,0.9198931909212282,0.10904872389791186,,,0.5977596741344197,,0.18538741549661986,0.8808073569807716,0.01122857313504151,0.014084507042253521,0.8992718446601942,0.38474295190713104,0.38917089678511,0.42806603773584906,0.48681898066783824,0.09903381642512077,0.15062111801242234,0.09186906019007393,
MMR,0.5026525198938993,0.17233560090702946,0.03547147502216967,0.020666666666666667,0.037885775097552324,0.033783783783783786,0.2632135306553911,0.12500000000000017,0.2520242914979757,0.42093023255813944,0.3726415094339623,0.4273127753303965,0.3618090452261307,0.11666666666666668,,0.6923076923076923,0.3522012578616352,0.13114754098360656,0.33333333333333337,0.3478260869565218,0.3071428571428571,0.2505050505050505,0.284136546184739,0.20714285714285716,0.9764705882352941,0.2,0.12633451957295375,,,0.05410428943993775,0.05033383236719432,,0.9014598540145986,0.52125,0.5552968568102444,0.4734576757532281,0.15555555555555556,,0.6666666666666666,0.1759581881533101,0.06096832038254632,,0.2540322580645161,0.17421602787456442,0.07042253521126761,0.17582417582417584,0.6927502876869966,0.6920353982300886,0.6654275092936803,0.6633858267716536,0.1759048784752579,0.33840139009556913,0.04140105187331046,0.014059621464481078,,0.044737831627324004,0.556433408577878,0.3617021276595745,0.5326530612244897,0.021909233176838804,0.3829787234042554,0.3834048640915594,0.26027397260273977,0.5846774193548389,0.4472630173564754,0.36658932714617165,,,0.16089613034623218,,0.13078523140925635,0.8994386719216528,0.02209878755300723,0.5406283856988082,0.34344660194174764,0.5920398009950247,0.5685279187817258,0.5341981132075472,0.7205623901581724,0.014492753623188408,0.021739130434782605,0.6135163674762407,
