Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Gender] Share of seats in parliament (% held by women),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
FSM_LKA,,,,,0.09059233449477352,0.04257767548906788,0.0424778761061948,0.016327553791518696,0.08803611738148981
FSM_LSO,,,,,0.19337979094076652,0.23705408515535092,0.23716814159292032,0.0010027156883225426,0.007900677200902928
FSM_LTU,,,,,0.30313588850174217,0.0552359033371691,0.05486725663716807,0.06480885732191351,0.22347629796839724
FSM_LUX,,,,,0.3466898954703833,0.17491369390103573,0.1752212389380533,0.4659118445790683,0.5146726862302482
FSM_LVA,,,,,0.15505226480836234,0.025316455696202556,0.02477876106194732,0.05553373720493002,0.20428893905191864
FSM_MAR,,,,,0.010452961672473868,0.009205983889528202,0.008849557522123908,0.010394819302276998,0.06094808126410839
FSM_MCO,,,,,0.09581881533101046,,,,
FSM_MDA,,,,,0.0818815331010453,0.00460299194476399,0.005309734513274211,0.002414873616043447,0.019187358916478547
FSM_MDG,,,,,0.0627177700348432,0.189873417721519,0.19115044247787605,0.012550658032170462,0.12753950338600462
FSM_MDV,,,,,0.10801393728222997,0.004602991944764101,0.005309734513274322,0.039807812826404845,0.1670428893905192
FSM_MEX,,,,,0.24041811846689895,0.1150747986191023,0.11504424778761069,0.08923334029663671,0.26410835214446954
FSM_MHL,,,,,,,,0.006793398788385207,0.041760722347629786
FSM_MKD,,,,,0.055749128919860634,0.09781357882623698,0.09734513274336287,0.04015040735324839,0.1670428893905192
FSM_MLI,,,,,0.21080139372822296,0.3567318757192175,0.3575221238938054,0.01241696260706079,0.12528216704288941
FSM_MLT,,,,,0.09930313588850176,0.1852704257767549,0.1840707964601772,0.1571506162523501,0.3442437923250565
FSM_MMR,,,,,,0.10356731875719216,0.10442477876106193,0.01510758303739294,0.17042889390519178
FSM_MNE,,,,,,0.11737629459148446,0.11681415929203531,0.05854188426989765,0.21106094808126413
FSM_MNG,,,,,0.1358885017421603,0.09321058688147288,0.09380530973451318,0.01379569667850428,0.07674943566591413
FSM_MOZ,,,,,0.4372822299651568,0.3590333716915995,0.35929203539823,0.01983705870064759,0.3024830699774267
FSM_MRT,,,,,0.010452961672473868,0.12888377445339472,0.1292035398230088,0.0005347817004386843,0.004514672686230181
FSM_MUS,,,,,0.13066202090592335,0.06214039125431525,0.06194690265486735,0.056419469396281605,0.20654627539503384
FSM_MWI,,,,,0.09756097560975613,0.3636363636363636,0.36460176991150445,0.01037810737413829,0.09706546275395028
FSM_MYS,,,,,0.17770034843205576,0.09205983889528191,0.09203539823008855,0.1063630666388135,0.28893905191873587
FSM_NAM,,,,,0.29965156794425085,0.15074798619102403,0.1504424778761062,0.026755796950073112,0.12753950338600456
FSM_NER,,,,,0.01916376306620209,0.33716915995397007,0.33628318584070793,0.017831627324002508,0.23363431151241537
FSM_NGA,,,,,,0.37284234752589185,0.37345132743362836,0.0015959891372467096,0.01241534988713311
FSM_NIC,,,,,0.186411149825784,0.024165707710011697,0.023008849557522137,0.0006099853770628778,0.0033860045146726914
FSM_NLD,,,,,0.4930313588850174,0.19102416570771008,0.19115044247787616,0.28909964487152706,0.43792325056433407
FSM_NOR,,,,,0.6324041811846689,0.19792865362485623,0.19823008849557533,0.4290787549613537,0.5011286681715574
FSM_NPL,,,,,0.07665505226480837,0.12197928653624857,0.12212389380530964,0.012258199289743055,0.12302483069977432
FSM_NRU,,,,,,,,,
FSM_NZL,,,,,0.5069686411149825,0.18642117376294598,0.18584070796460184,0.18011280551493627,0.3645598194130925
FSM_OMN,,,,,,0.06559263521288838,0.06548672566371694,0.31997493210779193,0.45372460496614003
FSM_PAK,,,,,0.04355400696864112,0.088607594936709,0.08849557522123874,0.0041612701065385435,0.027088036117381475
FSM_PAN,,,,,0.16724738675958187,0.13233601841196774,0.1327433628318585,0.05519114267808649,0.2031602708803612
FSM_PER,,,,,0.186411149825784,0.03567318757192173,0.03539823008849563,0.03009818257781491,0.13882618510158012
FSM_PHL,,,,,0.20034843205574912,0.005753739930955182,0.005309734513274211,0.01341967829538333,0.07562076749435659
FSM_PLW,,,,,0.055749128919860634,0.017261219792865434,0.017699115044247704,0.08045122205974514,0.2505643340857789
FSM_PNG,,,,,0.02961672473867596,0.10701956271576518,0.10619469026548667,0.0005849174848548168,0.004514672686230181
FSM_POL,,,,,0.2195121951219512,0.09781357882623698,0.09734513274336287,0.08175475245456444,0.25282167042889386
FSM_PRK,,,,,0.3484320557491289,0.03912543153049475,0.038938053097345104,,
FSM_PRT,,,,,0.22473867595818814,0.1576524741081703,0.1575221238938055,0.17108000835596407,0.35778781038374724
FSM_PRY,,,,,0.09581881533101046,0.04142692750287691,0.04070796460176995,0.02788385209943597,0.1309255079006772
FSM_PSE,,,,,,0.05638665132336018,0.05663716814159303,0.008222268644244832,0.04966139954853277
FSM_QAT,,,,,,0.1576524741081703,0.1575221238938055,0.790641320242323,0.5564334085778782
FSM_ROU,,,,,0.09581881533101046,0.04833141542002306,0.047787610619469234,0.06274493419678297,0.21896162528216695
FSM_RUS,,,,,0.1289198606271777,0.024165707710011364,0.024778761061946986,0.07935659076665971,0.24943566591422123
FSM_RWA,,,,,0.2961672473867596,0.477560414269275,0.4778761061946903,0.017321913515771885,0.2200902934537246
FSM_SAU,,,,,,0.08170310701956274,0.0814159292035398,0.3411238771673282,0.46388261851015794
FSM_SDN,,,,,0.09059233449477352,0.17031070195627163,0.16991150442477876,0.006325464800501359,0.053047404063205406
FSM_SEN,,,,,0.2020905923344948,0.1714614499424627,0.1716814159292036,0.009383747649885107,0.08577878103837472
FSM_SGP,,,,,0.0818815331010453,0.18872266973532803,0.18938053097345142,0.3896302485899311,0.48532731376975174
FSM_SLB,,,,,,0.10356731875719216,0.10442477876106193,0.008556507207019011,0.07562076749435659
FSM_SLE,,,,,,0.5408515535097813,0.5415929203539823,0.017213285982870273,0.21783295711060952
FSM_SLV,,,,,0.2682926829268293,0.017261219792865323,0.017699115044247815,0.02549404637560058,0.12302483069977427
FSM_SMR,,,,,0.2020905923344948,,,,
FSM_SOM,,,,,,0.3187571921749136,0.3185840707964602,,
FSM_SRB,,,,,,0.08745684695051792,0.08672566371681434,0.044269897639440156,0.17832957110609488
FSM_SSD,,,,,,0.3383199079401611,0.3380530973451327,,
FSM_STP,,,,,0.1254355400696864,0.07249712313003442,0.07256637168141578,0.008999373302694798,0.08126410835214448
FSM_SUR,,,,,0.2717770034843205,0.013808975834292303,0.01415929203539823,0.055634008773762275,0.20428893905191864
FSM_SVK,,,,,0.2543554006968641,0.09896432681242817,0.09911504424778761,0.10059745143095884,0.28103837471783283
FSM_SVN,,,,,0.13414634146341464,0.14269275028768702,0.14336283185840704,0.1441487361604345,0.33182844243792314
FSM_SWE,,,,,0.7020905923344948,0.21518987341772156,0.21592920353982303,0.2383538750783371,0.4074492099322799
FSM_SWZ,,,,,0.14634146341463414,0.24280782508630605,0.24247787610619465,0.027967411740129514,0.13205417607223474
FSM_SYC,,,,,0.4738675958188153,0.07479861910241647,0.07433628318584085,0.12814706496762063,0.31489841986455974
FSM_SYR,,,,,0.16550522648083624,0.09666283084004612,0.09557522123893825,0.018107374138291204,0.09593679458239285
FSM_TCD,,,,,0.040069686411149816,0.3440736478711162,0.34336283185840705,0.015224566534363902,0.17268623024830698
FSM_TGO,,,,,0.01916376306620209,0.23014959723820472,0.23008849557522126,0.012592437852517235,0.12753950338600462
FSM_THA,,,,,0.1132404181184669,0.05753739930955126,0.05840707964601766,0.05226655525381241,0.19751693002257337
FSM_TJK,,,,,0.0470383275261324,0.050632911392405,0.0513274336283186,0.014572801336954253,0.16139954853273142
FSM_TKM,,,,,0.3118466898954704,0.06904487917146152,0.0690265486725663,0.012433674535199498,0.07110609480812641
FSM_TLS,,,,,,0.19102416570770997,0.19115044247787605,0.048589931063296427,0.1884875846501129
FSM_TON,,,,,0.0,0.06098964326812417,0.060176991150442616,0.012283267181951111,0.06997742663656875
FSM_TTO,,,,,0.33623693379790937,0.025316455696202556,0.02477876106194732,0.0908878211823689,0.2674943566591423
FSM_TUN,,,,,0.11498257839721256,0.09321058688147299,0.09380530973451329,0.03037392939210361,0.13882618510158012
FSM_TUR,,,,,0.040069686411149816,0.020713463751438455,0.0212389380530974,0.08942552747023187,0.2652370203160272
FSM_TUV,,,,,0.14285714285714288,0.06674338319907935,0.06725663716814145,0.013770628786296212,0.07674943566591413
FSM_TZA,,,,,0.30313588850174217,0.30264672036823936,0.30265486725663726,0.012350114894505954,0.12415349887133181
FSM_UGA,,,,,0.3135888501742161,0.3924050632911392,0.39292035398230096,0.015675788594109046,0.1828442437923251
FSM_UKR,,,,,0.06445993031358885,0.008055235903337121,0.008849557522123908,0.013235847085857528,0.07449209932279915
FSM_URY,,,,,0.11846689895470384,0.1254315304948217,0.12566371681415922,0.0840609985377063,0.2562076749435667
FSM_USA,,,,,0.19337979094076652,0.16570771001150753,0.1663716814159294,0.32732818048882395,0.4582392776523701
FSM_UZB,,,,,0.10278745644599303,0.0069044879171460405,0.0070796460176991705,0.004913306872780448,0.039503386004514585
FSM_VCT,,,,,0.1637630662020906,0.06444188722669741,0.06371681415929198,0.030708167954877793,0.13995485327313767
FSM_VEN,,,,,0.10801393728222997,0.07940161104718069,0.07964601769911506,0.10420722790892,0.28555304740406323
FSM_VNM,,,,,0.4547038327526132,0.09781357882623698,0.09734513274336287,0.005448088573219136,0.04514672686230248
FSM_VUT,,,,,,0.013808975834292303,0.014159292035398119,0.0034760810528514756,0.027088036117381475
FSM_WSM,,,,,0.06968641114982578,0.021864211737629424,0.0212389380530974,0.008464591602256114,0.05079006772009037
FSM_YEM,,,,,,0.12888377445339472,0.1292035398230088,0.003651556298307917,0.023702031602708784
FSM_ZAF,,,,,0.4111498257839721,0.13118527042577677,0.13097345132743354,0.052559013996239815,0.19751693002257337
FSM_ZMB,,,,,0.16724738675958187,0.4188722669735328,0.41946902654867263,0.007252976812199708,0.062076749435665934
FSM_ZWE,,,,,0.2543554006968641,0.33716915995397007,0.33628318584070793,0.0037100480467933995,0.02934537246049662
GAB_GBR,0.28116710875331574,0.3325581395348839,0.15094339622641517,0.427536231884058,0.03484320557491288,0.3003452243958573,0.3008849557522123,0.08700229789011904,0.07110609480812635
GAB_GEO,,,0.04245283018867918,,0.04703832752613239,0.19217491369390105,0.19292035398230079,0.14082306246083143,0.3205417607223476
GAB_GHA,0.21352785145888598,0.13255813953488366,0.20754716981132076,0.014492753623188415,0.010452961672473893,0.05178365937859597,0.0513274336283186,0.14860246500940044,0.3826185101580135
GAB_GIN,0.43766578249336874,0.42441860465116277,0.38207547169811323,0.30434782608695654,0.04529616724738676,0.1507479861910242,0.15044247787610626,0.1561646124921663,0.47855530474040636
GAB_GMB,0.36206896551724144,0.34302325581395343,0.29245283018867924,0.26811594202898553,0.13240418118466898,0.09666283084004607,0.09557522123893814,0.154602047211197,0.45372460496614003
GAB_GNB,,,0.2971698113207547,,0.006968641114982549,0.1507479861910242,0.15044247787610626,0.15415082515145184,0.44695259593679465
GAB_GNQ,,,,,0.013937282229965126,0.15189873417721517,0.15221238938053105,0.1134405682055567,0.19638826185101588
GAB_GRC,0.18567639257294433,0.1348837209302327,0.04245283018867929,0.19565217391304346,0.05749128919860627,0.31760644418872275,0.31858407079646,0.026780864842281205,0.02483069977426644
GAB_GRD,,,0.08018867924528306,,,0.17031070195627163,0.16991150442477887,0.10436599122623773,0.16930022573363435
GAB_GTM,0.1511936339522546,0.22441860465116276,0.2122641509433963,0.14492753623188404,0.05052264808362372,0.10932105868814745,0.10973451327433614,0.11887194485063714,0.21444695259593682
GAB_GUY,0.05702917771883298,0.0255813953488373,0.06603773584905659,0.13043478260869568,,0.07710011507479875,0.07787610619469021,0.13179862126592856,0.2686230248306998
GAB_HKG,0.2374005305039787,0.17441860465116277,0.07547169811320753,0.23188405797101452,,0.3475258918296895,0.3469026548672568,0.11471067474409863,0.08916478555304752
GAB_HND,0.12732095490716183,0.14767441860465125,0.12735849056603765,0.11594202898550726,,0.16915995397008055,0.16991150442477887,0.13946104031752662,0.3115124153498871
GAB_HRV,0.10875331564986745,0.08023255813953512,0.02830188679245277,0.18840579710144922,0.04181184668989546,0.25201380897583425,0.25132743362831844,0.0446459160225611,0.05417607223476295
GAB_HTI,0.2732095490716181,0.2267441860465117,0.20754716981132076,0.15942028985507248,,0.05638665132336018,0.05663716814159303,0.1517526634635471,0.4164785553047404
GAB_HUN,0.14588859416445632,0.2127906976744186,0.047169811320754707,0.3405797101449276,0.03135888501742162,0.18757192174913695,0.18761061946902657,0.04114476707750156,0.048532731376975224
GAB_IDN,0.06233421750663137,0.06511627906976736,0.07547169811320747,0.028985507246376774,0.03135888501742162,0.0978135788262372,0.09734513274336265,0.11254648005013579,0.19300225733634313
GAB_IND,0.21750663129973474,0.19186046511627908,0.1839622641509434,0.1231884057971015,0.04006968641114983,0.021864211737629535,0.02123893805309718,0.1480593273448924,0.37810383747178333
GAB_IRL,0.22811671087533159,0.23372093023255835,0.061320754716981174,0.3623188405797101,0.07142857142857145,0.28078250863060994,0.28141592920353986,0.06485899310632964,0.05530474040632061
GAB_IRN,0.021220159151193685,0.02209302325581386,0.033018867924528295,0.0,0.08188153310104528,0.15880322209436137,0.1592920353982299,0.06038019636515561,0.07787810383747185
GAB_IRQ,0.07294429708222805,0.14767441860465125,0.15566037735849053,0.07971014492753631,0.05574912891986061,0.1576524741081703,0.15752212389380527,0.09995404219761854,0.15688487584650124
GAB_ISL,0.26923076923076916,0.2732558139534885,0.19811320754716988,0.253623188405797,0.2752613240418119,0.33601841196777915,0.3362831858407077,0.07954042197618544,0.06659142212189628
GAB_ISR,0.2625994694960212,0.30581395348837215,0.09905660377358494,0.4492753623188406,0.03658536585365854,0.3199079401611048,0.32035398230088497,0.03358261959473574,0.030474040632054278
GAB_ITA,0.23474801061007966,0.18023255813953487,0.11792452830188682,0.18840579710144922,0.006968641114982549,0.3279631760644419,0.32920353982300876,0.11791100898266138,0.0914221218961625
GAB_JAM,0.03183023872679036,0.0255813953488373,0.033018867924528295,0.09420289855072472,0.047038327526132434,0.21173762945914842,0.21238938053097334,0.09878420722790891,0.15462753950338615
GAB_JOR,0.06896551724137934,0.15348837209302335,0.009433962264150997,0.2753623188405797,0.13763066202090593,0.19677790563866504,0.19646017699115048,0.11041570921245039,0.18623024830699775
GAB_JPN,0.27984084880636595,0.258139534883721,0.10849056603773588,0.34782608695652173,0.033101045296167225,0.35903337169159955,0.3592920353982302,0.11855441821600166,0.0914221218961625
GAB_KAZ,0.04244031830238726,0.15930232558139545,0.0,0.30434782608695654,0.03135888501742162,0.05638665132336007,0.05663716814159281,0.08970963024858992,0.13318284424379234
GAB_KEN,0.24403183023872693,0.14418604651162792,0.16509433962264153,0.05797101449275366,0.11498257839721254,0.13348676639815876,0.1327433628318584,0.14827658241069563,0.37923250564334093
GAB_KGZ,0.0809018567639257,0.1034883720930233,0.06603773584905659,0.2753623188405797,0.08362369337979093,0.10471806674338313,0.10442477876106193,0.15082515145184874,0.4063205417607223
GAB_KHM,0.31830238726790455,0.2534883720930232,0.22641509433962267,0.18115942028985513,0.06620209059233448,0.0690448791714614,0.06902654867256641,0.15678295383329852,0.4887133182844243
GAB_KIR,,,0.06603773584905659,,0.16550522648083624,0.05408515535097824,0.05486725663716818,0.1474911217881763,0.3724604966139955
GAB_KNA,,,0.04245283018867929,,0.06445993031358888,0.16110471806674342,0.16106194690265485,0.02120743680802173,0.023702031602708784
GAB_KOR,0.21618037135278512,0.2895348837209304,0.1603773584905661,0.33333333333333315,0.11498257839721254,0.2589182968929805,0.26017699115044235,0.012500522247754331,0.013544018058690876
GAB_KWT,0.18302387267904507,0.05697674418604659,0.061320754716981174,0.02898550724637683,0.16550522648083624,0.2266973532796318,0.2265486725663719,0.6166701483183623,0.2257336343115124
GAB_LAO,0.2506631299734749,0.21744186046511615,0.20754716981132076,0.13768115942028988,,0.050632911392405,0.0513274336283186,0.14790891999164402,0.3758465011286682
GAB_LBN,,,0.061320754716981174,,0.12717770034843207,0.22784810126582278,0.22831858407079642,0.059277209108000814,0.07562076749435676
GAB_LBR,,,,0.17391304347826084,,0.14959723820483312,0.15044247787610626,0.16264048464591602,0.6534988713318285
GAB_LBY,0.10344827586206895,0.07674418604651168,0.14622641509433965,0.043478260869565244,,0.17721518987341767,0.1769911504424777,0.0062251932316690906,0.0056433408577878375
GAB_LCA,,,0.04245283018867929,,0.08188153310104532,0.19562715765247418,0.19646017699115048,0.08132859828702736,0.1151241534988714
GAB_LIE,,,,0.2971014492753622,0.0975609756097561,0.3095512082853854,0.3097345132743361,0.6019887194485063,0.2257336343115124
GAB_LKA,0.03315649867374004,0.15000000000000013,0.0,0.2753623188405797,0.07491289198606271,0.16455696202531644,0.16460176991150444,0.1260246500940046,0.2426636568848759
GAB_LSO,0.20822281167108758,0.10930232558139535,0.10849056603773577,0.06521739130434784,0.02787456445993028,0.11507479861910236,0.11504424778761069,0.14335491957384583,0.33860045146726864
GAB_LTU,0.11538461538461553,0.20465116279069784,0.037735849056603765,0.33333333333333315,0.13763066202090593,0.17721518987341767,0.1769911504424777,0.07754334656360978,0.10722347629796847
GAB_LUX,0.25066312997347473,0.16860465116279066,0.014150943396226412,0.2971014492753622,0.18118466898954708,0.2968929804372843,0.29734513274336294,0.32355964069354504,0.18397291196388255
GAB_LVA,0.07294429708222816,0.14186046511627914,0.009433962264150997,0.253623188405797,0.010452961672473893,0.14729574223245112,0.14690265486725695,0.08681846668059327,0.12641083521444707
GAB_MAR,0.17771883289124668,0.24767441860465106,0.2122641509433963,0.18840579710144928,0.15505226480836237,0.13118527042577677,0.13097345132743354,0.1319573845832463,0.2697516930022573
GAB_MCO,,,,,0.06968641114982578,,,,
GAB_MDA,0.05835543766578255,0.07790697674418612,0.06603773584905659,0.23188405797101452,0.08362369337979093,0.11737629459148458,0.11681415929203542,0.14476707750156673,0.34988713318284426
GAB_MDG,,,0.2122641509433963,,0.10278745644599303,0.06789413118527043,0.06902654867256641,0.15490286191769376,0.4582392776523703
GAB_MDV,0.09151193633952259,0.16162790697674417,0.10849056603773577,0.16666666666666669,0.05749128919860627,0.12658227848101267,0.12743362831858396,0.10254439105911844,0.1636568848758465
GAB_MEX,0.06100795755968158,0.0,0.05188679245283012,0.06521739130434784,0.07491289198606271,0.23705408515535087,0.23716814159292032,0.05311886358888658,0.06659142212189617
GAB_MHL,,,,,,,,0.13555880509713808,0.2889390519187359
GAB_MKD,,,0.033018867924528295,,0.1097560975609756,0.21979286536248555,0.2194690265486725,0.1022017965322749,0.1636568848758465
GAB_MLI,0.47214854111405835,0.44999999999999996,0.39622641509433965,0.33333333333333337,0.04529616724738672,0.23475258918296893,0.23539823008849575,0.15476916649258407,0.4559819413092551
GAB_MLT,0.17374005305039786,0.12558139534883728,0.06603773584905659,0.15217391304347827,0.06620209059233448,0.30724971231300346,0.30619469026548685,0.01479841236682683,0.013544018058690765
GAB_MMR,0.3010610079575597,0.2534883720930232,0.2122641509433963,0.1956521739130435,,0.018411967779056404,0.017699115044247704,0.15745978692291623,0.5011286681715574
GAB_MNE,,,,,,0.23935558112773303,0.23893805309734495,0.08381031961562564,0.11963882618510158
GAB_MNG,0.09151193633952259,0.03255813953488368,0.17924528301886788,0.17391304347826086,0.029616724738675937,0.028768699654775687,0.02831858407079646,0.128556507207019,0.2539503386004516
GAB_MOZ,0.49204244031830247,0.38604651162790693,0.3490566037735849,0.26811594202898553,0.27177700348432055,0.23705408515535092,0.23716814159292038,0.16218926258617086,0.6331828442437923
GAB_MRT,0.2785145888594164,0.31395348837209297,0.2971698113207547,0.2028985507246377,0.15505226480836237,0.0069044879171461515,0.0070796460176991705,0.14288698558596197,0.3352144469525959
GAB_MUS,0.025198938992042286,0.0046511627906977715,0.02830188679245277,0.0434782608695653,0.03484320557491288,0.18411967779056382,0.184070796460177,0.08593273448924169,0.12415349887133187
GAB_MWI,0.3090185676392574,0.1581395348837209,0.07547169811320747,0.2028985507246377,0.06794425087108011,0.24165707710011503,0.2424778761061948,0.15273031125966158,0.427765237020316
GAB_MYS,0.09151193633952248,0.059302325581395365,0.04716981132075465,0.17391304347826086,0.012195121951219523,0.21403912543153047,0.21415929203539819,0.035989137246709796,0.04176072234762984
GAB_NAM,0.08222811671087543,0.006976744186046435,0.009433962264150886,0.0,0.13414634146341461,0.028768699654775465,0.02831858407079657,0.11559640693545017,0.20316027088036115
GAB_NER,0.5291777188328912,0.48604651162790696,0.4481132075471698,0.33333333333333337,0.14634146341463414,0.2151898734177215,0.2141592920353983,0.16018383120952578,0.5643340857787811
GAB_NGA,,,0.22169811320754707,,,0.2508630609896433,0.2513274336283187,0.14394819302277,0.3431151241534988
GAB_NIC,0.12466843501326269,0.11744186046511618,0.12264150943396229,0.05797101449275366,0.020905923344947758,0.14614499424626026,0.14513274336283177,0.14174221850846042,0.327313769751693
GAB_NLD,0.3023872679045092,0.3383720930232561,0.21226415094339635,0.3623188405797101,0.32752613240418116,0.31300345224395865,0.3132743362831858,0.14674744098600379,0.10722347629796836
GAB_NOR,0.34084880636604775,0.3697674418604652,0.1839622641509434,0.4565217391304348,0.4668989547038327,0.3199079401611048,0.32035398230088497,0.28672655107583045,0.17042889390519178
GAB_NPL,0.2798408488063661,0.24186046511627907,0.16509433962264153,0.23913043478260873,0.08885017421602787,0.0,0.0,0.15461040317526634,0.45372460496614003
GAB_NRU,,,,,,,,,
GAB_NZL,0.29575596816976124,0.40000000000000024,0.24528301886792458,0.4347826086956521,0.3414634146341463,0.30840046029919455,0.3079646017699115,0.037760601629413,0.0338600451467268
GAB_OMN,,,0.09905660377358488,,,0.18757192174913695,0.18761061946902657,0.17762272822226866,0.12302483069977432
GAB_PAK,0.2652519893899203,0.3255813953488372,0.32547169811320753,0.18840579710144928,0.12195121951219512,0.033371691599539566,0.03362831858407089,0.13819093377898475,0.30361173814898423
GAB_PAN,0.08355437665782484,0.08488372093023266,0.023584905660377353,0.18840579710144922,0.0017421602787456303,0.2543153049482163,0.25486725663716814,0.0871610612074368,0.1275395033860045
GAB_PER,0.022546419098143256,0.07790697674418612,0.004716981132075415,0.1376811594202899,0.020905923344947758,0.1576524741081703,0.15752212389380527,0.11225402130770837,0.19187358916478559
GAB_PHL,0.034482758620689724,0.03372093023255818,0.04716981132075465,0.12318840579710144,0.03484320557491288,0.11622554660529338,0.11681415929203542,0.12893252559013996,0.2550790067720091
GAB_PLW,,,,0.39855072463768126,0.1097560975609756,0.10471806674338313,0.10442477876106193,0.06190098182577815,0.08013544018058683
GAB_PNG,0.2679045092838197,0.3069767441860465,0.3018867924528302,0.18115942028985513,0.13588850174216027,0.014959723820483384,0.015929203539822967,0.14293712137037812,0.3352144469525959
GAB_POL,0.1618037135278515,0.25348837209302333,0.08018867924528306,0.3695652173913042,0.054006968641114955,0.21979286536248555,0.2194690265486725,0.06059745143095885,0.07787810383747185
GAB_PRK,,,,,0.18292682926829265,0.08285385500575382,0.08318584070796453,,
GAB_PRT,0.18037135278514593,0.15000000000000013,0.16981132075471694,0.06521739130434784,0.0592334494773519,0.27963176064441886,0.2796460176991151,0.028727804470440793,0.02708803611738153
GAB_PRY,0.025198938992042508,0.027906976744185963,0.06603773584905659,0.02898550724637683,0.06968641114982578,0.16340621403912547,0.1628318584070796,0.11446835178608732,0.1997742663656885
GAB_PSE,,,0.07075471698113206,,,0.17836593785960875,0.17876106194690267,0.13412993524127845,0.28103837471783294
GAB_QAT,0.21618037135278512,0.08488372093023266,0.061320754716981174,0.0797101449275362,,0.27963176064441886,0.2796460176991151,0.6482891163567996,0.2257336343115124
GAB_ROU,0.07824933687002644,0.12209302325581406,0.05188679245283012,0.2971014492753622,0.06968641114982578,0.17031070195627163,0.16991150442477887,0.07960726968874032,0.11173814898419876
GAB_RUS,0.08885941644562345,0.18488372093023275,0.009433962264150886,0.3623188405797101,0.03658536585365854,0.0978135788262372,0.09734513274336265,0.06299561311886358,0.08126410835214448
GAB_RWA,0.46286472148541113,0.31976744186046513,0.2688679245283019,0.2536231884057971,0.13066202090592335,0.3555811277330264,0.35575221238938065,0.15967411740129517,0.5507900677200903
GAB_SAU,0.12466843501326252,0.013953488372093092,0.023584905660377353,0.057971014492753714,,0.2036823935558113,0.20353982300884943,0.19877167328180495,0.13318284424379223
GAB_SDN,0.3355437665782494,0.3593023255813953,0.33018867924528306,0.2463768115942029,0.07491289198606271,0.04833141542002306,0.04778761061946912,0.14867766868602464,0.3837471783295711
GAB_SEN,0.3541114058355438,0.3709302325581395,0.33490566037735847,0.26086956521739135,0.03658536585365857,0.04948216340621414,0.04955752212389397,0.1517359515354084,0.4164785553047404
GAB_SGP,0.2068965517241378,0.08953488372093032,0.004716981132075471,0.17391304347826086,0.08362369337979093,0.3107019562715766,0.31150442477876106,0.24727804470440784,0.15462753950338604
GAB_SLB,,,0.23113207547169812,,,0.018411967779056404,0.017699115044247704,0.1509087110925423,0.4063205417607223
GAB_SLE,0.4893899204244032,0.3267441860465116,0.2783018867924528,0.2536231884057971,,0.41887226697353275,0.4194690265486727,0.15956548986839356,0.5485327313769752
GAB_SLV,0.0557029177718833,0.06976744186046507,0.04716981132075465,0.07246376811594207,0.10278745644599305,0.1392405063291139,0.13982300884955745,0.1168581575099227,0.20767494356659144
GAB_SMR,,,,,0.03658536585365857,,,,
GAB_SOM,,,,,,0.19677790563866504,0.19646017699115054,,
GAB_SRB,0.09018567639257291,0.15930232558139545,0.037735849056603765,0.24637681159420288,,0.20943613348676648,0.20884955752212397,0.09808230624608313,0.15237020316027083
GAB_SSD,,,,,,0.21634062140391253,0.2159292035398231,,
GAB_STP,0.2122015915119364,0.16744186046511617,0.14150943396226412,0.13043478260869568,0.04006968641114983,0.04948216340621414,0.04955752212389386,0.1513515771882181,0.4119638826185102
GAB_SUR,,,0.03773584905660371,,0.10627177700348425,0.13578826237054087,0.13628318584070787,0.08671819511176102,0.12641083521444707
GAB_SVK,0.15915119363395214,0.2151162790697675,0.009433962264150997,0.3913043478260869,0.08885017421602784,0.22094361334867674,0.22123893805309724,0.04175475245456445,0.04966139954853288
GAB_SVN,0.2108753315649866,0.25697674418604677,0.047169811320754707,0.42028985507246375,0.031358885017421595,0.2646720368239356,0.26548672566371667,0.0017965322749112222,0.0011286681715574343
GAB_SWE,0.3143236074270558,0.37441860465116283,0.23113207547169812,0.39855072463768126,0.5365853658536586,0.3371691599539701,0.33805309734513267,0.09600167119281383,0.07674943566591419
GAB_SWZ,0.1763925729442971,0.14186046511627898,0.12264150943396229,0.10869565217391308,0.0191637630662021,0.12082853855005748,0.12035398230088501,0.11438479214539377,0.19864559819413097
GAB_SYC,,,0.004716981132075471,,0.3083623693379791,0.19677790563866504,0.19646017699115048,0.014205138917902649,0.015801354401805967
GAB_SYR,0.06631299734747997,0.1151162790697674,0.10377358490566035,0.07971014492753631,0.0,0.2186421173762947,0.21769911504424788,0.12424482974723208,0.23476297968397286
GAB_TCD,,,0.38207547169811323,,0.12543554006968644,0.22209436133486765,0.2212389380530974,0.15757677041988719,0.5033860045146727
GAB_TGO,0.2824933687002653,0.1767441860465116,0.15094339622641506,0.13768115942028988,0.14634146341463414,0.10817031070195615,0.10796460176991163,0.1549446417380405,0.4582392776523703
GAB_THA,0.01591511936339529,0.06976744186046507,0.09433962264150941,0.00724637681159418,0.05226480836236934,0.17951668584579983,0.1805309734513273,0.09008564863171088,0.13318284424379234
GAB_TJK,0.1312997347480107,0.12441860465116295,0.09905660377358488,0.3623188405797101,0.11846689895470383,0.07134637514384357,0.07079646017699104,0.15692500522247754,0.4920993227990971
