Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Socio-economic sustainability] Research and development expenditure (% of GDP)
GMB_OMN,,,0.19811320754716982,,0.2830840046029919,0.2831858407079646,0.31234593691247126,0.5620767494356658,
GMB_PAK,0.09681697612732096,0.020930232558139555,0.02830188679245285,0.07971014492753627,0.13233601841196774,0.13097345132743377,0.01654480885732191,0.1478555304740407,
GMB_PAN,0.44297082228116724,0.4267441860465117,0.26415094339622647,0.45652173913043487,0.35443037974683533,0.35398230088495575,0.06467516189680383,0.3160270880361173,
GMB_PER,0.38196286472148544,0.4267441860465117,0.3066037735849056,0.40579710144927544,0.2531645569620252,0.25132743362831866,0.03929809901817422,0.24717832957110614,
GMB_PHL,0.32625994694960214,0.3837209302325581,0.2547169811320755,0.3913043478260871,0.21634062140391241,0.21592920353982314,0.023639022352203894,0.18510158013544026,
GMB_PLW,,,,0.6666666666666666,0.1990794016110471,0.19823008849557533,0.09423020681011073,0.3713318284424379,
GMB_PNG,0.0954907161803715,0.03604651162790701,0.014150943396226412,0.08695652173913047,0.11392405063291133,0.11327433628318595,0.013444746187591393,0.12753950338600462,
GMB_POL,0.5145888594164456,0.586046511627907,0.35849056603773594,0.6376811594202898,0.3176064441887225,0.3168141592920355,0.08730311259661584,0.36004514672686233,
GMB_PRK,,,,,0.1990794016110471,0.19823008849557533,,,
GMB_PRT,0.5397877984084881,0.49418604651162806,0.45754716981132076,0.3405797101449276,0.3785960874568468,0.3769911504424779,0.17684562356381867,0.4695259593679459,
GMB_PRY,0.33554376657824936,0.3127906976744187,0.21698113207547182,0.3115942028985508,0.2635212888377443,0.2619469026548672,0.04040944223939837,0.2505643340857788,
GMB_PSE,,,0.21226415094339618,,0.2773302646720367,0.27610619469026565,0.014731564654271988,0.1365688487584651,
GMB_QAT,0.5782493368700264,0.4290697674418605,0.3726415094339623,0.3260869565217392,0.38204833141542005,0.38053097345132747,0.6278337163150198,0.6738148984198646,
GMB_ROU,0.4442970822281167,0.46860465116279076,0.24056603773584911,0.5652173913043478,0.2715765247410816,0.2707964601769911,0.07878002924587424,0.34424379232505636,
GMB_RUS,0.45225464190981424,0.5290697674418605,0.2924528301886793,0.6159420289855073,0.20483314154200216,0.20353982300884954,0.09032797158972217,0.3645598194130925,
GMB_RWA,0.12997347480106097,0.029069767441860517,0.028301886792452796,0.014492753623188415,0.3245109321058689,0.3256637168141593,0.005916022561102987,0.11399548532731374,
GMB_SAU,0.48673740053050396,0.3604651162790698,0.2735849056603774,0.3260869565217392,0.3014959723820483,0.3008849557522124,0.35623146020472113,0.5835214446952597,
GMB_SDN,0.019893899204244087,0.015116279069767397,0.03301886792452832,0.021739130434782636,0.04948216340621392,0.04778761061946912,0.004119490286191768,0.05079006772009026,
GMB_SEN,0.01193633952254644,0.018604651162790642,0.03773584905660374,0.014492753623188415,0.05523590333716899,0.053097345132743334,0.0023730937956966784,0.030474040632054222,
GMB_SGP,0.5596816976127321,0.4232558139534884,0.2877358490566038,0.4202898550724638,0.4119677790563866,0.4106194690265488,0.3726175057447253,0.590293453724605,
GMB_SLB,,,0.07075471698113206,,0.1104718066743382,0.10973451327433636,0.003985794861082095,0.04853273137697511,
GMB_SLE,0.12068965517241383,0.015116279069767452,0.009433962264150941,0.014492753623188415,0.3233601841196779,0.3238938053097345,0.00402757468142887,0.0688487584650112,
GMB_SLV,0.2984084880636605,0.2651162790697675,0.24056603773584911,0.1884057971014494,0.23705408515535087,0.23539823008849559,0.035788594109045335,0.23476297968397292,
GMB_SMR,,,,,,,,,
GMB_SOM,,,,,0.10932105868814734,0.1097345132743362,,,
GMB_SRB,0.4496021220159152,0.5058139534883723,0.3349056603773585,0.5144927536231884,0.31185270425776734,0.3115044247787613,0.05106329642782536,0.2821670428893906,
GMB_SSD,,,,,0.1208285385500576,0.12212389380530975,,,
GMB_STP,0.15119363395225469,0.17674418604651165,0.15094339622641512,0.13768115942028986,0.15074798619102392,0.1504424778761062,0.0030499268853143927,0.03837471783295726,
GMB_SUR,,,0.2688679245283019,,0.23935558112773292,0.23893805309734517,0.06587006475872152,0.3182844243792325,
GMB_SVK,0.5225464190981433,0.5744186046511628,0.3066037735849056,0.681159420289855,0.32105868814729555,0.3203539823008852,0.10624608314184247,0.38939051918735895,
GMB_SVN,0.5676392572944297,0.5965116279069769,0.3349056603773585,0.6884057971014493,0.36363636363636354,0.36283185840707965,0.14830165030290368,0.4413092550790068,
GMB_SWE,0.6671087533156499,0.7,0.5,0.6666666666666666,0.43728423475258915,0.4371681415929205,0.24269897639440152,0.5203160270880363,
GMB_SWZ,0.20291777188328927,0.2151162790697675,0.1839622641509434,0.17391304347826092,0.012658227848101056,0.0106194690265487,0.03936494673072906,0.24717832957110614,
GMB_SYC,,,0.2924528301886793,,0.2968929804372842,0.2955752212389381,0.1194652182995613,0.4074492099322799,
GMB_SYR,0.29575596816976124,0.23604651162790707,0.1933962264150944,0.19565217391304346,0.3176064441887225,0.3168141592920355,0.028167954877794027,0.2054176072234763,
GMB_TCD,,,0.09433962264150944,,0.11967779056386663,0.1203539823008849,0.0035262168372675994,0.05869074492099313,
GMB_TGO,0.07559681697612733,0.16744186046511628,0.14150943396226412,0.13043478260869573,0.002301495972381995,0.0017699115044247926,0.001888447879674118,0.028216704288939076,
GMB_THA,0.343501326259947,0.2639534883720931,0.1933962264150944,0.246376811594203,0.2830840046029919,0.28141592920353997,0.06753290160852307,0.3216704288939051,
GMB_TJK,0.23076923076923087,0.48255813953488386,0.20754716981132076,0.6376811594202898,0.1657077100115073,0.16460176991150455,0.0031836223104240655,0.051918735891647805,
GMB_TKM,,,,,0.15420023014959705,0.1539823008849558,0.02847712554836014,0.20654627539503384,
GMB_TLS,,,,,0.012658227848101056,0.012389380530973493,0.05367035721746397,0.288939051918736,
GMB_TON,0.41246684350132623,0.5418604651162793,0.3773584905660377,0.5289855072463767,0.28423475258918285,0.2831858407079646,0.024508042615416746,0.18961625282167055,
GMB_TTO,0.4376657824933686,0.44767441860465135,0.26415094339622647,0.49999999999999994,0.2497123130034523,0.24955752212389426,0.09228326718195111,0.36794582392776537,
GMB_TUN,0.3395225464190982,0.29186046511627906,0.2877358490566038,0.1811594202898551,0.31185270425776734,0.3115044247787613,0.039657405473156465,0.24830699774266368,
GMB_TUR,0.3381962864721485,0.25116279069767444,0.18867924528301883,0.23188405797101452,0.2359033371691598,0.23539823008849559,0.09492375182786712,0.37246049661399544,
GMB_TUV,,,,,0.1565017261219791,0.15575221238938064,0.02271986630457489,0.18058690744920985,
GMB_TZA,0.015915119363395347,0.07790697674418612,0.014150943396226412,0.16666666666666669,0.08170310701956279,0.08318584070796453,0.0005598495926467505,0.007900677200902928,
GMB_UGA,0.029177718832891275,0.09418604651162799,0.042452830188679264,0.12318840579710146,0.1737629459148447,0.17522123893805308,0.004044286609567578,0.0688487584650112,
GMB_UKR,0.3992042440318302,0.5406976744186047,0.3160377358490566,0.6086956521739129,0.23705408515535087,0.23539823008849559,0.025870064758721542,0.1952595936794584,
GMB_URY,0.47347480106100814,0.4604651162790699,0.3537735849056604,0.4130434782608697,0.3475258918296893,0.3469026548672568,0.08740338416544807,0.36004514672686233,
GMB_USA,0.6883289124668436,0.7500000000000002,0.47641509433962265,0.7898550724637681,0.3889528193325661,0.38761061946902675,0.32853143931481094,0.5699774266365687,
GMB_UZB,,,0.2358490566037736,,0.21634062140391241,0.21592920353982314,0.006450804261541676,0.07336343115124155,
GMB_VCT,,,0.3207547169811321,,0.28998849252013803,0.2884955752212389,0.04135366617923543,0.2539503386004515,
GMB_VEN,0.39787798408488073,0.30813953488372087,0.23113207547169812,0.282608695652174,0.29919447640966623,0.2991150442477878,0.11163567996657615,0.3972911963882619,
GMB_VNM,0.23872679045092846,0.24186046511627923,0.1839622641509434,0.2173913043478261,0.3187571921749136,0.3168141592920355,0.005280969291832046,0.06207674943566588,
GMB_VUT,,,,,0.2036823935558113,0.20353982300884954,0.008105285147273865,0.08803611738148986,
GMB_WSM,0.35543766578249336,0.45348837209302334,0.2924528301886793,0.4710144927536232,0.2405063291139239,0.23893805309734517,0.020229789011907244,0.16817155756207686,
GMB_YEM,0.08222811671087535,0.020930232558139555,0.08962264150943389,0.07246376811594202,0.09321058688147288,0.09203539823008855,0.014714852726133277,0.1365688487584651,
GMB_ZAF,0.38063660477453587,0.48837209302325596,0.34433962264150947,0.4710144927536232,0.1104718066743382,0.10973451327433636,0.06373093795696678,0.3137697516930022,
GMB_ZMB,0.07427055702917776,0.2651162790697675,0.15094339622641512,0.3043478260869566,0.19562715765247418,0.19646017699115037,0.0044537288489659484,0.054176072234763006,
GMB_ZWE,0.14058355437665784,0.2837209302325582,0.1933962264150944,0.282608695652174,0.08745684695051792,0.08849557522123896,0.008422811781909336,0.09029345372460501,
GNB_GNQ,,,,,0.0046029919447641565,0.003539823008849474,0.008765406308752874,0.0970654627539504,
GNB_GRC,,,0.3490566037735849,,0.4706559263521288,0.47079646017699134,0.17407979945686233,0.47516930022573367,
GNB_GRD,,,0.38207547169811323,,0.32336018411967776,0.3238938053097345,0.04774597869229162,0.281038374717833,
GNB_GTM,,,0.08490566037735844,,0.25431530494821625,0.2548672566371683,0.03492792980990182,0.23927765237020304,
GNB_GUY,,,0.24056603773584906,,0.23014959723820488,0.23008849557522132,0.021800710256945893,0.18171557562076762,
GNB_HKG,,,0.38207547169811323,,0.49597238204833133,0.49734513274336306,0.2558429078754962,0.5372460496613995,
GNB_HND,,,0.17924528301886794,,0.3176064441887226,0.3185840707964603,0.014230206810110717,0.13769751693002263,
GNB_HRV,,,0.2783018867924528,,0.40161104718066737,0.4017699115044249,0.10424900772926678,0.39503386004514673,
GNB_HTI,,,0.09905660377358483,,0.0943613348676639,0.09380530973451334,0.00294965531648214,0.03950338600451475,
GNB_HUN,,,0.36320754716981135,,0.336018411967779,0.336283185840708,0.11135993315228744,0.40519187358916486,
GNB_IDN,,,0.22169811320754712,,0.24856156501726118,0.24778761061946913,0.040718612909964494,0.25846501128668176,
GNB_IND,,,0.1273584905660377,,0.1691599539700805,0.16991150442477881,0.0063505326927094236,0.07562076749435681,
GNB_IRL,,,0.3584905660377358,,0.432681242807825,0.43362831858407086,0.20374347190307082,0.5011286681715577,
GNB_IRN,,,0.26886792452830194,,0.3084004602991944,0.30796460176991164,0.0949321077919365,0.3803611738148984,
GNB_IRQ,,,0.16037735849056606,,0.3084004602991944,0.3097345132743364,0.04498851054940464,0.2720090293453725,
GNB_ISL,,,0.4905660377358491,,0.4879171461449941,0.48849557522123904,0.2243409233340297,0.5158013544018059,
GNB_ISR,,,0.38679245283018865,,0.47180667433831985,0.4725663716814161,0.1870566116565699,0.48645598194130923,
GNB_ITA,,,0.4150943396226416,,0.478711162255466,0.47964601769911525,0.2662795069981199,0.5440180586907449,
GNB_JAM,,,0.2783018867924528,,0.36593785960874564,0.3663716814159293,0.05682891163567998,0.3047404063205419,
GNB_JOR,,,0.31603773584905653,,0.3486766398158803,0.3504424778761062,0.0431418424900773,0.2663656884875847,
GNB_JPN,,,0.4150943396226416,,0.5109321058688145,0.5115044247787612,0.2707165239189472,0.5462753950338602,
GNB_KAZ,,,0.30660377358490565,,0.21634062140391258,0.2159292035398231,0.06286191769375392,0.3194130925507901,
GNB_KEN,,,0.1462264150943396,,0.03337169159953973,0.03362831858407089,0.006860246500940043,0.08013544018058699,
GNB_KGZ,,,0.24056603773584906,,0.2600690448791713,0.2601769911504426,0.0029914351368289117,0.03950338600451475,
GNB_KHM,,,0.080188679245283,,0.07710011507479853,0.07787610619469038,0.0022059745143095883,0.036117381489842004,
GNB_KIR,,,0.259433962264151,,0.20368239355581125,0.20530973451327456,0.0034259452684353466,0.04514672686230253,
GNB_KNA,,,0.3537735849056604,,0.3118527042577675,0.3115044247787612,0.12657614372258197,0.42437923250564324,
GNB_KOR,,,0.4433962264150944,,0.40736478711162244,0.40707964601769914,0.13539168581575098,0.4356659142212189,
GNB_KWT,,,0.3679245283018869,,0.3808975834292289,0.3805309734513275,0.7633507415918112,0.6828442437923251,
GNB_LAO,,,0.08962264150943405,,0.09551208285385487,0.09557522123893819,0.0064173804052642565,0.07674943566591419,
GNB_LBN,,,0.33962264150943394,,0.37514384349827373,0.3752212389380532,0.09966993941926051,0.3882618510158016,
GNB_LBR,,,,,0.005753739930955071,0.005309734513274211,0.00955922289534155,0.3069977426636568,
GNB_LBY,,,0.4481132075471698,,0.3302646720368239,0.3309734513274338,0.15499477752245663,0.4571106094808127,
GNB_LCA,,,0.3584905660377358,,0.35097813578826237,0.3522123893805312,0.0752454564445373,0.34537246049661396,
GNB_LIE,,,,,0.4614499424626007,0.46194690265486754,0.6972634217672864,0.6828442437923251,
GNB_LKA,,,0.30660377358490565,,0.3176064441887226,0.3185840707964603,0.02647169417171506,0.20428893905191892,
GNB_LSO,,,0.20283018867924535,,0.07134637514384351,0.072566371681416,0.010403175266346359,0.11060948081264121,
GNB_LTU,,,0.32547169811320753,,0.32911392405063283,0.32920353982300904,0.07086693127219554,0.3363431151241535,
GNB_LUX,,,0.3207547169811321,,0.4476409666283084,0.4477876106194691,0.44623354919573843,0.6297968397291195,
GNB_LVA,,,0.30188679245283023,,0.296892980437284,0.2973451327433629,0.06066429914351369,0.31376975169300225,
GNB_MAR,,,0.08962264150943405,,0.2807825086306098,0.28141592920354,0.02388970127428452,0.19300225733634324,
GNB_MCO,,,,,,,,,
GNB_MDA,,,0.24528301886792453,,0.27272727272727276,0.27433628318584075,0.009743054104867352,0.10496613995485332,
GNB_MDG,,,0.09433962264150947,,0.07249712313003454,0.072566371681416,0.0003008147064967638,0.004514672686230181,
GNB_MDV,,,0.17452830188679247,,0.2669735327963177,0.2672566371681418,0.04808021725506581,0.281038374717833,
GNB_MEX,,,0.25000000000000006,,0.386651323360184,0.3876106194690267,0.09604345101316064,0.38261851015801374,
GNB_MHL,,,,,,,0.021165656987674954,0.17945823927765242,
GNB_MKD,,,0.2735849056603774,,0.3716915995397008,0.3716814159292036,0.05218299561311887,0.29232505643340867,
GNB_MLI,,,0.10377358490566041,,0.08285385500575376,0.08141592920353968,0.00018383120952579837,0.0022573363431150906,
GNB_MLT,,,0.3726415094339623,,0.4591484464902185,0.45840707964601785,0.16197200752036764,0.463882618510158,
GNB_MMR,,,0.09433962264150947,,0.16800920598388952,0.16814159292035408,0.0030165030290369753,0.051918735891647805,
GNB_MNE,,,,,0.39815880322209424,0.39823008849557534,0.0657113014414038,0.3261851015801356,
GNB_MNG,,,0.11792452830188682,,0.17951668584579977,0.17876106194690272,0.025101316064340923,0.19864559819413108,
GNB_MOZ,,,0.05660377358490569,,0.09205983889528196,0.09203539823008844,0.007695842907875496,0.1896162528216704,
GNB_MRT,,,0.014150943396226384,,0.14614499424625998,0.1469026548672568,0.013753916858157512,0.1354401805869075,
GNB_MUS,,,0.2735849056603774,,0.3371691599539702,0.33805309734513295,0.06506789220806353,0.3239277652370204,
GNB_MWI,,,0.23113207547169812,,0.08515535097813587,0.08495575221238932,0.0020304992688531427,0.03273137697516926,
GNB_MYS,,,0.24528301886792453,,0.36593785960874564,0.3663716814159293,0.11387507833716315,0.4085778781038375,
GNB_NAM,,,0.30660377358490565,,0.14269275028768696,0.1433628318584072,0.038780029245874245,0.2528216704288939,
GNB_NER,,,0.14150943396226418,,0.07134637514384357,0.07079646017699115,0.005172341758930436,0.10158013544018049,
GNB_NGA,,,0.08490566037735844,,0.09666283084004612,0.09557522123893802,0.010712345936912473,0.1128668171557563,
GNB_NIC,,,0.169811320754717,,0.2934407364787111,0.2938053097345134,0.012124503864633384,0.12302483069977432,
GNB_NLD,,,0.5377358490566038,,0.4660529344073648,0.4654867256637168,0.2922498433256738,0.5598194130925508,
GNB_NOR,,,0.4858490566037736,,0.47180667433831985,0.4725663716814161,0.4208564863171089,0.6196388261851017,
GNB_NPL,,,0.14150943396226418,,0.14154200230149588,0.14159292035398235,0.00016711928138708927,0.0022573363431150906,
GNB_NRU,,,,,,,,,
GNB_NZL,,,0.5424528301886793,,0.4591484464902185,0.45840707964601785,0.18540213077083767,0.4853273137697517,
GNB_OMN,,,0.20754716981132076,,0.334867663981588,0.336283185840708,0.3129642782536035,0.5711060948081264,
GNB_PAK,,,0.01886792452830191,,0.18411967779056387,0.18407079646017716,0.017163150198454144,0.15688487584650124,
GNB_PAN,,,0.2735849056603774,,0.40621403912543147,0.40707964601769914,0.06529350323793608,0.3250564334085778,
GNB_PER,,,0.31603773584905653,,0.30494821634062136,0.30442477876106205,0.03991644035930646,0.25620767494356667,
GNB_PHL,,,0.26415094339622647,,0.26812428078250855,0.26902654867256653,0.024257363693336125,0.1941309255079008,
GNB_PLW,,,,,0.2508630609896432,0.2513274336283187,0.09484854815124297,0.3803611738148984,
GNB_PNG,,,0.004716981132075471,,0.16570771001150747,0.16637168141592934,0.014063087528723626,0.13656884875846514,
GNB_POL,,,0.3679245283018869,,0.36939010356731866,0.3699115044247789,0.08792145393774808,0.36907449209932286,
GNB_PRK,,,,,0.2508630609896432,0.2513274336283187,,,
GNB_PRT,,,0.4669811320754717,,0.43037974683544294,0.4300884955752213,0.1774639649049509,0.4785553047404064,
GNB_PRY,,,0.22641509433962276,,0.3153049482163404,0.3150442477876106,0.04102778358053061,0.2595936794582393,
GNB_PSE,,,0.22169811320754712,,0.32911392405063283,0.32920353982300904,0.015349905995404221,0.14559819413092562,
GNB_QAT,,,0.38207547169811323,,0.4338319907940162,0.43362831858407086,0.6284520576561521,0.6828442437923251,
GNB_ROU,,,0.25000000000000006,,0.32336018411967776,0.3238938053097345,0.07939837058700648,0.3532731376975169,
GNB_RUS,,,0.30188679245283023,,0.2566168009205983,0.25663716814159293,0.09094631293085441,0.37358916478555304,
GNB_RWA,,,0.03773584905660374,,0.2727272727272728,0.27256637168141595,0.005297681219970754,0.10496613995485321,
GNB_SAU,,,0.28301886792452835,,0.3532796317606444,0.3539823008849558,0.3568498015458534,0.5925507900677202,
GNB_SDN,,,0.02358490566037738,,0.10126582278481006,0.10088495575221251,0.004737831627324001,0.05981941309255079,
GNB_SEN,,,0.028301886792452796,,0.10701956271576513,0.10619469026548672,0.0029914351368289117,0.03950338600451475,
GNB_SGP,,,0.29716981132075476,,0.46375143843498273,0.46371681415929217,0.37323584708585755,0.5993227990970655,
GNB_SLB,,,0.080188679245283,,0.16225546605293434,0.16283185840707975,0.004604136202214329,0.05756207674943564,
GNB_SLE,,,0.018867924528301883,,0.27157652474108174,0.2707964601769911,0.0034092333402966366,0.05981941309255068,
GNB_SLV,,,0.25000000000000006,,0.288837744533947,0.288495575221239,0.03640693545017756,0.24379232505643345,
GNB_SMR,,,,,,,,,
GNB_SOM,,,,,0.05753739930955121,0.05663716814159281,,,
GNB_SRB,,,0.34433962264150947,,0.3636363636363635,0.36460176991150467,0.051681637768957595,0.2911963882618511,
GNB_SSD,,,,,0.06904487917146146,0.06902654867256636,,,
GNB_STP,,,0.16037735849056606,,0.20253164556962006,0.2035398230088496,0.003668268226446626,0.04740406320541779,
GNB_SUR,,,0.2783018867924528,,0.29113924050632906,0.29203539823008856,0.06648840609985376,0.327313769751693,
GNB_SVK,,,0.31603773584905653,,0.3728423475258917,0.3734513274336286,0.10686442448297472,0.3984198645598195,
GNB_SVN,,,0.34433962264150947,,0.41542002301495967,0.41592920353982304,0.1489199916440359,0.45033860045146734,
GNB_SWE,,,0.509433962264151,,0.4890678941311853,0.4902654867256639,0.24331731773553375,0.5293453724604967,
GNB_SWZ,,,0.19339622641509435,,0.06444188722669719,0.06371681415929209,0.039983288071861287,0.25620767494356667,
GNB_SYC,,,0.30188679245283023,,0.3486766398158803,0.3486725663716815,0.12008355964069355,0.4164785553047404,
GNB_SYR,,,0.20283018867924535,,0.36939010356731866,0.3699115044247789,0.02878629621892626,0.21444695259593682,
GNB_TCD,,,0.0849056603773585,,0.06789413118527049,0.06725663716814151,0.002907875496135366,0.0496613995485326,
GNB_TGO,,,0.15094339622641506,,0.05408515535097813,0.05486725663716818,0.0012701065385418847,0.019187358916478547,
GNB_THA,,,0.20283018867924535,,0.334867663981588,0.33451327433628336,0.06815124294965531,0.33069977426636565,
GNB_TJK,,,0.2169811320754717,,0.21749136939010344,0.21769911504424794,0.002565280969291832,0.042889390519187276,
GNB_TKM,,,,,0.2059838895281932,0.20707964601769918,0.029095466889492373,0.21557562076749437,
GNB_TLS,,,,,0.06444188722669719,0.06548672566371688,0.05428869855859621,0.2979683972911965,
GNB_TON,,,0.38679245283018865,,0.336018411967779,0.336283185840708,0.025126383956548978,0.19864559819413108,
GNB_TTO,,,0.2735849056603774,,0.30149597238204845,0.30265486725663765,0.09290160852308335,0.3769751693002259,
GNB_TUN,,,0.29716981132075476,,0.3636363636363635,0.36460176991150467,0.04027574681428869,0.2573363431151242,
GNB_TUR,,,0.19811320754716977,,0.2876869965477559,0.288495575221239,0.09554209316899936,0.38148984198645597,
GNB_TUV,,,,,0.20828538550057524,0.20884955752212403,0.023338207645707123,0.18961625282167038,
GNB_TZA,,,0.004716981132075471,,0.029919447640966657,0.03008849557522114,5.849174848548272e-05,0.0011286681715576008,
GNB_UGA,,,0.051886792452830205,,0.12197928653624857,0.12212389380530969,0.003425945268435345,0.05981941309255068,
GNB_UKR,,,0.32547169811320753,,0.288837744533947,0.288495575221239,0.026488406099853774,0.20428893905191892,
GNB_URY,,,0.36320754716981135,,0.39930955120828543,0.4000000000000002,0.08802172550658031,0.36907449209932286,
GNB_USA,,,0.4858490566037736,,0.4407364787111622,0.44070796460177014,0.3291497806559432,0.5790067720090293,
GNB_UZB,,,0.24528301886792453,,0.26812428078250855,0.26902654867256653,0.00706914560267391,0.08239277652370208,
GNB_VCT,,,0.33018867924528306,,0.34177215189873417,0.3415929203539823,0.04197200752036766,0.26297968397291205,
GNB_VEN,,,0.24056603773584906,,0.35097813578826237,0.3522123893805312,0.1122540213077084,0.4063205417607224,
GNB_VNM,,,0.19339622641509435,,0.37054085155350974,0.3699115044247789,0.00589931063296428,0.07110609480812641,
GNB_VUT,,,,,0.25546605293440744,0.25663716814159293,0.008723626488406099,0.0970654627539504,
GNB_WSM,,,0.30188679245283023,,0.29228998849252,0.29203539823008856,0.02084813035303948,0.17720090293453739,
GNB_YEM,,,0.09905660377358483,,0.14499424626006902,0.14513274336283194,0.01533319406726551,0.14559819413092562,
GNB_ZAF,,,0.3537735849056604,,0.16225546605293434,0.16283185840707975,0.06434927929809903,0.3227990970654627,
GNB_ZMB,,,0.16037735849056606,,0.14384349827387805,0.14336283185840698,0.005072070190098182,0.06320541760722354,
GNB_ZWE,,,0.20283018867924535,,0.03567318757192178,0.035398230088495575,0.00904115312304157,0.09932279909706554,
GNQ_GRC,,,,,0.47525891829689293,0.4743362831858408,0.16531439314810947,0.3781038374717833,
GNQ_GRD,,,,,0.3279631760644419,0.32743362831858397,0.03898057238353875,0.1839729119638826,
GNQ_GTM,,,,,0.2589182968929804,0.2584070796460178,0.026162523501148952,0.14221218961625265,
GNQ_GUY,,,,,0.23475258918296904,0.2336283185840708,0.013035303948193019,0.08465011286681723,
GNQ_HKG,,,,,0.5005753739930955,0.5008849557522126,0.2470775015667433,0.44018058690744916,
GNQ_HND,,,,,0.32220943613348674,0.32212389380530976,0.005464800501357843,0.04063205417607224,
GNQ_HRV,,,,,0.4062140391254315,0.4053097345132744,0.0954836014205139,0.29796839729119634,
GNQ_HTI,,,,,0.09896432681242806,0.09734513274336282,0.005815750992270734,0.05756207674943564,
GNQ_HUN,,,,,0.34062140391254314,0.33982300884955746,0.10259452684353457,0.30812641083521447,
GNQ_IDN,,,,,0.25316455696202533,0.2513274336283186,0.03195320660121162,0.16139954853273136,
GNQ_IND,,,,,0.17376294591484465,0.1734513274336283,0.0024148736160434503,0.021444695259593582,
GNQ_IRL,,,,,0.43728423475258915,0.43716814159292033,0.19497806559431796,0.40406320541760726,
GNQ_IRN,,,,,0.31300345224395854,0.3115044247787611,0.08616670148318363,0.28329571106094803,
GNQ_IRQ,,,,,0.31300345224395854,0.31327433628318585,0.03622310424065177,0.17494356659142213,
GNQ_ISL,,,,,0.49252013808975825,0.4920353982300885,0.21557551702527683,0.41873589164785546,
GNQ_ISR,,,,,0.476409666283084,0.47610619469026555,0.17829120534781703,0.38939051918735884,
GNQ_ITA,,,,,0.48331415420023016,0.4831858407079647,0.25751410068936703,0.44695259593679454,
GNQ_JAM,,,,,0.3705408515535098,0.36991150442477877,0.0480635053269271,0.2076749435665915,
GNQ_JOR,,,,,0.3532796317606445,0.3539823008849557,0.034376436181324424,0.1693002257336343,
GNQ_JPN,,,,,0.5155350978135786,0.5150442477876107,0.2619511176101943,0.44920993227990985,
GNQ_KAZ,,,,,0.22094361334867674,0.21946902654867256,0.054096511385001045,0.2223476297968397,
GNQ_KEN,,,,,0.03797468354430389,0.03716814159292037,0.0019051598078128305,0.0169300225733634,
GNQ_KGZ,,,,,0.2646720368239355,0.2637168141592921,0.005773971171923962,0.05756207674943564,
GNQ_KHM,,,,,0.08170310701956268,0.08141592920353985,0.010971380823062461,0.1331828442437924,
GNQ_KIR,,,,,0.2082853855005754,0.20884955752212403,0.005339461040317527,0.05191873589164786,
GNQ_KNA,,,,,0.31645569620253167,0.3150442477876107,0.11781073741382911,0.32731376975169285,
GNQ_KOR,,,,,0.4119677790563866,0.4106194690265486,0.12662627950699812,0.3386004514672685,
GNQ_KWT,,,,,0.38550057537399307,0.384070796460177,0.7545853352830583,0.5857787810383748,
GNQ_LAO,,,,,0.10011507479861903,0.09911504424778766,0.0023480259034886174,0.020316027088036204,
GNQ_LBN,,,,,0.3797468354430379,0.3787610619469027,0.09090453311050764,0.2911963882618512,
GNQ_LBR,,,,,0.0011507479861909142,0.001769911504424737,0.018324629204094424,0.4040632054176072,
GNQ_LBY,,,,,0.33486766398158807,0.33451327433628325,0.14622937121370377,0.36004514672686233,
GNQ_LCA,,,,,0.3555811277330265,0.35575221238938065,0.06648005013578442,0.24830699774266357,
GNQ_LIE,,,,,0.46605293440736484,0.465486725663717,0.6884980154585335,0.5857787810383748,
GNQ_LKA,,,,,0.32220943613348674,0.32212389380530976,0.017706287862962185,0.10722347629796852,
GNQ_LSO,,,,,0.07594936708860767,0.07610619469026547,0.001637768957593485,0.013544018058690821,
GNQ_LTU,,,,,0.333716915995397,0.3327433628318585,0.062101524963442664,0.2392776523702031,
GNQ_LUX,,,,,0.45224395857307254,0.45132743362831856,0.43746814288698554,0.5327313769751691,
GNQ_LVA,,,,,0.30149597238204817,0.30088495575221236,0.05189889283476082,0.21670428893905186,
GNQ_MAR,,,,,0.28538550057537393,0.2849557522123895,0.015124294965531648,0.09593679458239285,
GNQ_MCO,,,,,,,,,
GNQ_MDA,,,,,0.2773302646720369,0.2778761061946902,0.000977647796114478,0.007900677200902928,
GNQ_MDG,,,,,0.07710011507479869,0.07610619469026547,0.009066221015249638,0.10158013544018057,
GNQ_MDV,,,,,0.27157652474108185,0.27079646017699127,0.039314810946312936,0.1839729119638826,
GNQ_MEX,,,,,0.39125431530494814,0.39115044247787617,0.08727804470440777,0.28555304740406334,
GNQ_MHL,,,,,,,0.01240025067892208,0.08239277652370203,
GNQ_MKD,,,,,0.376294591484465,0.3752212389380531,0.043417589304366,0.19525959367945828,
GNQ_MLI,,,,,0.0782508630609896,0.07787610619469021,0.008949237518278672,0.09932279909706548,
GNQ_MLT,,,,,0.4637514384349827,0.4619469026548673,0.15320660121161478,0.3668171557562076,
GNQ_MMR,,,,,0.17261219792865368,0.17168141592920355,0.011781909337789848,0.1489841986455982,
